endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
22,14,10632,159.889899361326,0.157,0.02
22,16,10887,175.72323910848,0.243,0.021
20,0,3265,31.4464565845661,0,0.008
20,2,3713,58.3648844425401,0.004,0.013
20,4,4632,84.1789818032876,0.015,0.019
20,6,5559,99.3068357072337,0.032,0.024
20,8,6253,103.911804091335,0.036,0.024
20,10,7248,106.728542681218,0.028,0.019
20,12,8408,114.483506856703,0.029,0.013
20,14,8810,126.804821346568,0.049,0.011
20,16,9205,140.954624859263,0.074,0.011
18,0,2771,36.4326010202719,0,0.003
18,2,3176,67.0540956491823,0.003,0.005
18,4,3833,95.3930992666987,0.01,0.008
18,6,4588,109.346986744965,0.019,0.011
18,8,5411,107.538715375146,0.019,0.011
18,10,6634,99.6011379871673,0.013,0.01
18,12,7167,96.4715882592676,0.01,0.007
18,14,7035,102.679658930226,0.014,0.006
18,16,7579,116.348704156476,0.021,0.007
18,18,7558,132.887877506896,0.022,0.006
16,0,2021,40.645162343682,0.001,0.002
16,2,2968,71.0883331171711,0.004,0.003
16,4,3236,97.9868943050838,0.012,0.005
16,6,3933,110.14215216633,0.021,0.006
16,8,4476,105.694349026135,0.021,0.007
16,10,5097,93.4515752233951,0.013,0.007
16,12,5876,86.0542378606456,0.008,0.006
16,14,6176,91.0731200460057,0.012,0.008
16,16,6835,106.607550096176,0.023,0.011
16,18,6840,125.122572948749,0.034,0.011
14,0,1525,44.9808000977465,0,0.001
14,14,5825,85.4697619022657,0.021,0.015
14,16,5588,104.28035627743,0.05,0.02
14,18,6158,123.010880039994,0.082,0.021
12,16,4704,95.9728751847235,0.075,0.029
42,18,34186,750.646023488724,0.754,0.009
42,20,32839,748.185523692789,0.459,0.006
40,18,31328,658.682299836263,0.54,0.009
40,20,30551,671.75277743592,0.327,0.006
40,22,29729,661.286467086521,0.185,0.003
38,18,29503,579.079786375942,0.299,0.007
38,20,29001,606.472402260432,0.2,0.005
38,22,27870,621.480034273279,0.138,0.003
38,24,26333,595.076988498957,0.096,0.002
36,16,28072,523.441320692123,0.203,0.006
36,18,27893,531.807008012209,0.159,0.005
36,20,26935,561.141367549087,0.124,0.003
36,22,25634,586.777312423734,0.098,0.002
36,24,25487,565.033165522155,0.073,0.001
