x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
0,0,1999,15.8389500265137,0,0
0,2,2421,20.9743391364961,0,0
0,4,2524,26.2315446622946,0,0
0,6,2524,31.8157507206567,0,0
0,8,2458,36.2881907206721,0,0
0,10,2073,37.5898214255229,0,0
0,12,2088,35.0913444890906,0,0
0,14,1880,29.9438760390223,0,0
0,16,1549,23.6003272114064,0,0
0,18,1461,17.2855361913413,0,0
0,20,1192,12.9188927652645,0,0
0,22,923,11.9616445117851,0,0
0,24,734,13.1221752278374,0,0
0,26,625,13.1966910983652,0,0
0,28,769,10.3687229916582,0,0
0,30,666,5.99685074497768,0,0
0,32,666,2.54753825423182,0,0
0,34,390,0.860193230408739,0,0
0,36,390,0.31903943843124,0,0
0,38,284,0.153020957336985,0,0
0,40,144,0.0731437447256535,0,0
0,42,144,0.0276183302269642,0,0
0,44,284,0.0132510697709199,0,0
2,0,2733,35.7976087093522,0,0
2,2,3244,45.6176353567357,0,0
2,4,3275,53.0205888463766,0,0
2,6,3316,58.6176751538436,0,0.001
2,8,3405,61.4321547865975,0.001,0.001
2,10,3301,59.5474989162676,0.001,0.001
2,12,2904,52.3929884139625,0,0.001
2,14,2500,42.0716231627119,0,0.001
2,16,2231,31.7529027923866,0,0
2,18,1813,23.8656121993199,0,0
2,20,1585,20.2667045760973,0,0
2,22,1178,21.1527624482824,0,0
2,24,827,23.5826289621463,0,0
2,26,769,23.1417565034149,0,0
2,28,769,17.9194764461947,0,0
2,30,666,10.4832226973144,0,0
2,32,805,4.78974575564111,0,0
2,34,805,2.09592034783832,0,0
2,36,529,1.18583013970491,0,0
2,38,669,0.771017688924834,0,0
2,40,423,0.420588675822719,0,0
2,42,423,0.196620752766965,0,0
2,44,284,0.0925080484504774,0,0
2,46,284,0.0519733950396862,0,0
2,48,140,0.0257762231248174,0,0
2,50,140,0.0102739721880791,0,0
4,0,3803,65.4399637328907,0,0
4,2,3915,81.5437004044718,0,0
4,4,4363,90.1085711936246,0.001,0.001
4,6,4214,91.8137731769854,0.002,0.001
4,8,4321,87.240095096823,0.004,0.002
4,10,4170,76.816356543334,0.004,0.003
4,12,3656,61.8387324435929,0.002,0.003
4,14,3491,45.7921051261584,0.001,0.002
4,16,3086,32.9571286548727,0,0.001
4,18,2221,26.0514132042703,0,0
4,20,1952,25.6869385354006,0,0
4,22,1683,29.6818700387126,0,0
4,24,1643,33.4292329457901,0,0
4,26,1279,32.2698747527929,0,0
4,28,1049,24.9764241905579,0,0
4,30,1085,15.2483890566132,0,0
4,32,1085,8.09048241028853,0,0.001
4,34,1085,4.9651223978224,0,0.001
4,36,948,3.85908099274684,0,0.001
4,38,810,2.82179310955794,0,0.001
4,40,423,1.64975732890531,0,0
4,42,537,0.873080339668647,0,0
4,44,537,0.511865009980973,0,0
4,46,284,0.313744300649535,0,0
4,48,140,0.165201518366235,0,0
4,50,140,0.065846567082553,0,0
4,52,140,0.0182975552006273,0,0
6,0,4409,99.9104832002181,0,0
6,2,4578,123.272192542687,0.001,0.001
6,4,4901,133.014519673846,0.004,0.002
6,6,5262,129.260172290797,0.009,0.003
6,8,5109,113.801002510926,0.014,0.005
6,10,4799,90.9222593448547,0.014,0.007
6,12,4571,66.1614037471368,0.008,0.007
6,14,4018,44.9556142802926,0.002,0.006
6,16,3777,31.1463579513697,0,0.003
6,18,3042,25.9591949545093,0,0.001
6,20,2230,28.3659481267724,0,0
6,22,2239,34.848823558312,0,0
6,24,1922,39.9211201180598,0,0
6,26,1823,38.9076150272534,0,0
6,28,1976,30.9436561348224,0,0
6,30,1502,20.3756671372183,0,0.001
6,32,1365,13.1664515999178,0,0.003
6,34,1364,10.7594272000176,0,0.004
6,36,1340,9.85653029269469,0,0.003
6,38,1063,7.69212430869077,0,0.002
6,40,923,4.88054413664838,0,0.001
6,42,676,2.97150191367905,0,0
6,44,537,2.06425882665918,0,0
6,46,537,1.41599888469759,0,0
6,48,398,0.766446053575954,0,0
6,50,254,0.301232445708821,0,0
6,52,140,0.0817576957786687,0,0
6,54,140,0.0158390597079401,0,0
8,0,5195,131.195454909842,0.002,0.001
8,2,5553,161.491548836627,0.006,0.002
8,4,5553,174.006720390317,0.013,0.003
8,6,5833,167.879349505902,0.025,0.005
8,8,5618,144.121106938612,0.035,0.008
8,10,5749,109.983399634096,0.032,0.011
8,12,5349,76.3065376857365,0.017,0.011
8,14,4522,50.9555424734342,0.005,0.009
8,16,4317,35.9681434041606,0.001,0.005
8,18,3741,29.9336350474492,0,0.002
8,20,3121,31.3099188858336,0,0.001
8,22,2644,37.4560894961463,0,0.001
8,24,2571,43.2845556669398,0,0.001
8,26,2512,43.2264628106293,0,0.001
8,28,2417,35.7641034630961,0,0.002
8,30,2059,25.6960348788806,0,0.006
8,32,2199,19.8650864886028,0,0.011
8,34,2034,19.4544650802882,0,0.012
8,36,1477,19.3911032637681,0,0.009
8,38,1339,15.9633034483938,0,0.006
8,40,1060,11.0863681589957,0,0.003
