GoalProbability,WeightedExpectedGoals,Count,WeightedCount
0.84,0.00181818181818182,57,0.969
0.87,0.00181818181818182,104,1.978
0.79,0.00181818181818182,47,0.586
0.85,0.00272727272727273,77,1.407
0.88,0.00181818181818182,137,2.702
0.82,0.00181818181818182,59,1.104
0.89,0.00181818181818182,188,3.66
0.84,0.000909090909090909,108,1.142
0.88,0.000909090909090909,274,3.265
0.87,0.00272727272727273,74,1.453
0.89,0.00272727272727273,162,5.569
0.85,0.00181818181818182,89,1.436
0.88,0.00363636363636364,39,1.27
0.89,0.00363636363636364,120,4.109
0.9,0.00181818181818182,363,11.379
0.9,0.00272727272727273,239,12.318
0.9,0.00363636363636364,202,11.542
0.12,0.000909090909090909,17614,244.077
0.27,0.000909090909090909,2429,86.186
0.17,0.000909090909090909,8378,128.322
0.34,0.000909090909090909,909,9.851
0.56,0.000909090909090909,214,2.801
0.23,0.000909090909090909,3027,38.345
0.43,0.000909090909090909,571,6.405
0.53,0,1403,1.923
0.2,0.000909090909090909,5909,147.445
0.39,0.000909090909090909,697,6.747
0.6,0.00181818181818182,74,1.171
0.76,0.000909090909090909,97,0.938
0.48,0.00272727272727273,493,8.69
0.67,0.00272727272727273,41,0.736
0.8,0.00181818181818182,83,1.315
0.34,0.00181818181818182,739,9.399
0.56,0.00272727272727273,93,2.739
0.73,0.00363636363636364,43,1.385
0.83,0.00272727272727273,65,1.328
0.63,0.00272727272727273,34,0.454
0.78,0.00272727272727273,56,0.787
0.51,0.000909090909090909,179,1.67
0.81,0.00181818181818182,40,0.769
0.71,0.000909090909090909,58,0.649
0.76,0.00272727272727273,59,1.157
0.84,0.00363636363636364,40,1.64
0.48,0.000909090909090909,645,6.824
0.67,0.00363636363636364,20,0.543
0.8,0.00545454545454545,29,0.917
0.86,0.00636363636363636,40,1.79
0.88,0.00454545454545455,72,2.133
0.56,0.00181818181818182,100,2.094
0.83,0.00636363636363636,2,0.266
0.87,0.00727272727272727,36,1.661
0.89,0.00545454545454545,61,3.504
0.63,0.000909090909090909,50,0.453
0.78,0.00363636363636364,21,0.491
0.85,0.00545454545454545,22,1.277
0.88,0.00636363636363636,18,1.202
0.89,0.00454545454545455,112,5.147
0.86,0.00272727272727273,78,1.893
0.86,0.00181818181818182,50,0.805
0.84,0.00272727272727273,72,1.289
0.87,0.00454545454545455,63,2.293
0.86,0.00454545454545455,33,1.416
0.88,0.00818181818181818,46,2.747
0.89,0.00909090909090909,31,3.673
0.9,0.00636363636363636,98,10.569
0.83,0.00181818181818182,46,0.699
0.87,0.00545454545454545,21,0.839
0.89,0.0109090909090909,37,3.618
0.9,0.00818181818181818,51,7.01
0.9,0.00454545454545455,134,8.981
0.89,0.00818181818181818,45,2.75
0.88,0.00272727272727273,60,1.815
0.9,0.00727272727272727,74,7.642
0.9,0.00909090909090909,72,7.727
0.9,0.01,55,7.299
0.9,0.00545454545454545,88,7.784
0.36,0,2511,6.25
0.13,0.000909090909090909,14569,194.974
0.28,0.000909090909090909,1785,19.672
0.49,0.000909090909090909,515,5.911
0.07,0.000909090909090909,53919,1084.575
0.18,0.00181818181818182,5260,97.933
0.35,0.00181818181818182,581,7.373
0.57,0.000909090909090909,199,2.541
0.1,0.000909090909090909,26372,422.693
0.24,0.00181818181818182,1668,61.041
0.44,0.00181818181818182,412,7.897
0.64,0.00181818181818182,83,1.165
0.78,0.000909090909090909,121,1.013
0.15,0.000909090909090909,10010,152.008
0.31,0.00181818181818182,1350,33.034
0.52,0.00181818181818182,91,1.139
0.6,0.000909090909090909,55,0.416
0.4,0.000909090909090909,809,8.59
0.61,0.000909090909090909,215,1.298
0.28,0.00181818181818182,941,18.084
0.49,0.00272727272727273,151,3.662
0.68,0.00272727272727273,49,0.923
0.8,0.00272727272727273,45,0.736
0.18,0.000909090909090909,6863,90.677
0.35,0.00272727272727273,536,9.363
0.57,0.00454545454545455,79,3.032
0.74,0.00545454545454545,18,0.513
0.83,0.00454545454545455,30,0.959
0.24,0.000909090909090909,3556,86.453
0.44,0.00363636363636364,269,7.772
0.64,0.00636363636363636,12,0.664
0.78,0.00636363636363636,10,0.569
0.31,0.000909090909090909,1724,33.966
0.52,0.00272727272727273,117,1.756
0.71,0.00454545454545455,27,1.072
0.81,0.00545454545454545,27,1.158
0.8,0.000909090909090909,81,0.956
0.76,0.00181818181818182,52,0.813
0.68,0.00363636363636364,22,0.722
0.8,0.00636363636363636,19,1.061
0.88,0.00545454545454545,67,2.527
0.57,0.00272727272727273,82,2.59
0.74,0.00636363636363636,18,1.136
0.83,0.0109090909090909,10,0.843
0.87,0.0118181818181818,11,0.872
0.44,0.000909090909090909,805,10.32
0.64,0.00272727272727273,103,0.923
0.78,0.00818181818181818,11,0.679
0.85,0.0127272727272727,3,0.486
0.88,0.0145454545454545,8,1.044
0.71,0.00272727272727273,43,0.547
0.81,0.00636363636363636,30,1.292
0.86,0.0109090909090909,3,0.399
0.88,0.0118181818181818,6,0.887
0.87,0.00636363636363636,39,1.969
0.89,0.00636363636363636,83,4.658
0.87,0.00363636363636364,55,1.609
0.86,0.00545454545454545,31,1.507
0.74,0.000909090909090909,84,0.79
0.83,0.00363636363636364,33,1.074
0.87,0.00909090909090909,6,0.686
0.89,0.0145454545454545,26,3.729
0.89,0.0163636363636364,3,0.606
0.9,0.0127272727272727,41,6.93
0.85,0.00454545454545455,10,0.359
0.88,0.0109090909090909,11,1.247
0.89,0.0181818181818182,11,1.962
0.89,0.02,9,2.151
0.9,0.0154545454545455,30,5.035
0.86,0.00363636363636364,33,0.904
0.88,0.00909090909090909,17,1.388
0.9,0.0163636363636364,14,3.577
0.9,0.0145454545454545,16,3.713
0.9,0.0172727272727273,17,4.402
0.9,0.02,21,4.297
0.9,0.0109090909090909,56,7.708
0.9,0.0118181818181818,29,3.854
0.9,0.0136363636363636,11,2.437
0.47,0,6792,9.081
0.36,0.000909090909090909,790,6.519
0.58,0.000909090909090909,777,23.026
0.11,0.000909090909090909,20124,299.335
0.25,0.00181818181818182,1664,30.762
0.45,0.00272727272727273,378,8.935
0.65,0.00181818181818182,27,0.515
0.15,0.00181818181818182,8621,170.518
0.32,0.00272727272727273,718,20.669
0.53,0.00272727272727273,42,0.937
0.71,0.00181818181818182,26,0.467
0.21,0.000909090909090909,4163,44.35
0.4,0.00181818181818182,684,8.804
0.61,0.00272727272727273,46,1.233
0.68,0.000909090909090909,110,0.823
0.66,0.00181818181818182,52,0.854
0.36,0.00181818181818182,453,7.004
0.58,0.00363636363636364,278,20.221
0.74,0.00454545454545455,11,0.646
0.45,0.00363636363636364,451,11.171
0.65,0.00636363636363636,3,0.342
0.79,0.00727272727272727,7,0.61
0.32,0.00181818181818182,791,18.466
0.53,0.00454545454545455,84,1.792
0.71,0.00818181818181818,3,0.374
0.82,0.00909090909090909,14,1.12
0.61,0.00363636363636364,52,0.86
0.76,0.00636363636363636,12,0.873
0.84,0.00727272727272727,34,1.156
0.68,0.00181818181818182,59,0.868
0.8,0.00363636363636364,28,0.836
0.83,0.000909090909090909,179,1.288
0.67,0.000909090909090909,95,0.703
0.77,0.000909090909090909,76,0.726
0.67,0.00181818181818182,31,0.57
0.79,0.00272727272727273,28,0.75
0.85,0.00363636363636364,30,1.069
0.58,0.00181818181818182,440,19.678
0.83,0.00818181818181818,11,0.976
0.45,0.000909090909090909,912,11.624
0.65,0.00363636363636364,21,0.566
0.79,0.00818181818181818,12,1.058
0.85,0.0136363636363636,3,0.53
0.88,0.0154545454545455,15,1.704
0.89,0.0118181818181818,16,2.185
0.53,0.000909090909090909,251,1.932
0.82,0.01,3,0.413
0.87,0.0163636363636364,11,1.24
0.89,0.0190909090909091,3,0.681
0.76,0.00363636363636364,34,0.815
0.84,0.00818181818181818,7,0.659
0.88,0.0136363636363636,21,2.006
0.89,0.0154545454545455,7,1.143
0.89,0.0127272727272727,19,1.857
0.89,0.0218181818181818,11,2.36
0.89,0.0236363636363636,3,0.854
0.9,0.0263636363636364,6,1.878
0.9,0.0209090909090909,9,2.249
0.9,0.0218181818181818,9,2.344
0.89,0.00727272727272727,31,1.87
0.42,0,2331,6.373
0.9,0.0190909090909091,15,2.755
0.9,0.0236363636363636,6,1.684
0.06,0.000909090909090909,70241,1563.092
0.05,0.000909090909090909,102601,2649.64
0.04,0.000909090909090909,134601,3467.714
0.24,0.00272727272727273,1669,65.103
0.14,0.000909090909090909,12512,186.157
0.16,0.000909090909090909,9396,125.675
0.33,0.00181818181818182,491,6.79
0.54,0.00181818181818182,111,1.842
0.22,0.000909090909090909,3073,37.337
0.41,0.00181818181818182,529,8.156
0.62,0.00272727272727273,8,0.311
0.29,0.000909090909090909,1699,22.335
0.5,0.00181818181818182,84,1.43
0.69,0.00181818181818182,43,0.528
0.62,0.000909090909090909,136,1.018
0.63,0.00363636363636364,14,0.632
0.85,0.000909090909090909,86,1.008
0.33,0.000909090909090909,729,8.121
0.54,0.00363636363636364,89,1.149
0.72,0.00636363636363636,23,0.845
0.82,0.00636363636363636,19,1.066
0.62,0.00454545454545455,10,0.519
0.77,0.00727272727272727,14,0.926
0.5,0.000909090909090909,173,1.976
0.69,0.00363636363636364,30,0.737
0.74,0.00181818181818182,35,0.45
0.63,0.00181818181818182,46,0.669
0.75,0.00272727272727273,20,0.512
0.81,0.00272727272727273,32,0.741
0.77,0.00454545454545455,9,0.415
0.87,0.00818181818181818,11,0.633
0.54,0.000909090909090909,159,1.896
0.72,0.00272727272727273,56,0.954
0.82,0.00818181818181818,5,0.315
0.87,0.0127272727272727,12,1.45
0.77,0.00363636363636364,35,0.495
0.84,0.00909090909090909,18,0.706
0.89,0.0172727272727273,13,1.884
0.69,0.000909090909090909,25,0.408
0.86,0.00818181818181818,55,2.203
0.88,0.0127272727272727,5,0.467
0.82,0.00272727272727273,51,0.828
0.89,0.01,24,1.483
0.89,0.0136363636363636,10,0.986
0.9,0.0245454545454545,5,0.866
0.9,0.0181818181818182,8,1.309
0.06,0.00181818181818182,44956,1254.622
0.24,0.00363636363636364,1324,43.085
0.24,0.00454545454545455,833,38.272
0.24,0.00545454545454545,1000,34.99
0.14,0.00181818181818182,9001,175.355
0.64,0.000909090909090909,95,0.836
0.42,0.000909090909090909,609,6.92
0.57,0.00181818181818182,226,3.919
0.65,0.000909090909090909,55,0.607
0.74,0.00363636363636364,27,0.512
0.81,0.00454545454545455,35,0.748
0.69,0.00272727272727273,37,0.553
0.8,0.00454545454545455,16,0.582
0.02,0.000909090909090909,189356,6135.317
0.41,0.000909090909090909,692,6.712
0.53,0.00181818181818182,94,1.226
0.79,0.00454545454545455,17,0.402
0.88,0.00727272727272727,17,0.813
0.03,0.000909090909090909,172345,4883.259
0.05,0.00181818181818182,53875,1570.016
0.23,0.00181818181818182,2106,37.197
0.24,0.00636363636363636,589,22.074
0.19,0.000909090909090909,6807,122.608
0.23,0.00272727272727273,1398,29.662
0.13,0.00181818181818182,12767,222.72
0.14,0.00272727272727273,8453,187.17
0.24,0.00727272727272727,490,17.753
0.15,0.00272727272727273,6882,147.96
0.15,0.00363636363636364,4736,125.484
0.14,0.00363636363636364,6094,153.488
0.32,0.000909090909090909,1097,16.381
0.3,0.000909090909090909,1577,25.25
0.62,0.00181818181818182,27,0.333
0.77,0.00181818181818182,30,0.482
0.81,0.00363636363636364,10,0.307
0.82,0.00363636363636364,35,0.982
0.77,0.00272727272727273,31,0.645
0.2,0.00181818181818182,4224,128.895
0.09,0.000909090909090909,31650,541.023
0.25,0.000909090909090909,2356,30.282
0.12,0.00181818181818182,12685,236.815
0.17,0.00181818181818182,6469,123.684
0.11,0.00181818181818182,13704,276.483
0.07,0.00181818181818182,33860,882.289
0.13,0.00272727272727273,7870,181.255
0.08,0.00272727272727273,18679,543.5
0.26,0.000909090909090909,2112,34.865
0.19,0.00181818181818182,4815,112.121
0.09,0.00181818181818182,22068,527.893
0.16,0.00181818181818182,6384,111.796
0.1,0.00181818181818182,16705,372.542
0.22,0.00181818181818182,2487,39.488
0.08,0.000909090909090909,38296,717.011
0.04,0.00181818181818182,64176,2008.593
0.05,0.00272727272727273,29791,1023.098
0.21,0.00181818181818182,3000,47.463
0.23,0.00363636363636364,1821,35.817
0.73,0.000909090909090909,44,0.425
0.2,0.00272727272727273,3310,110.028
0.2,0.00363636363636364,2975,91.908
0.2,0.00454545454545455,2314,76.103
0.26,0.00272727272727273,1042,27.406
0.18,0.00363636363636364,3471,86.513
0.27,0.00272727272727273,1442,65.479
0.19,0.00363636363636364,2711,81.759
0.13,0.00363636363636364,6348,162.118
0.27,0.00181818181818182,1677,74.112
0.19,0.00272727272727273,4036,109.449
0.08,0.00181818181818182,27555,670.527
0.12,0.00272727272727273,9553,226.565
0.26,0.00181818181818182,1632,35.241
0.29,0.00363636363636364,1007,22.423
0.22,0.00545454545454545,1218,31.524
0.15,0.00545454545454545,3597,114.867
0.1,0.00363636363636364,9491,276.433
0.3,0.00454545454545455,956,25.502
0.22,0.00636363636363636,847,26.723
0.15,0.00454545454545455,3842,108.812
0.09,0.00272727272727273,16114,455.2
0.37,0.00272727272727273,500,7.492
0.29,0.00272727272727273,1086,22.214
0.22,0.00363636363636364,1729,39.137
0.16,0.00363636363636364,5032,123.538
0.32,0.00454545454545455,468,13.685
0.25,0.00636363636363636,709,19.472
0.18,0.00545454545454545,2496,72.822
0.12,0.00363636363636364,6778,183.377
0.32,0.00545454545454545,294,10.9
0.25,0.00727272727272727,530,19.286
0.18,0.00636363636363636,1725,58.874
0.11,0.00363636363636364,8614,240.896
0.31,0.00454545454545455,813,29.662
0.16,0.00545454545454545,2615,81.007
0.1,0.00272727272727273,12089,321.368
0.35,0.000909090909090909,777,7.713
0.38,0.00181818181818182,563,8.264
0.39,0.00272727272727273,358,5.897
0.28,0.00272727272727273,939,18.498
0.3,0.00181818181818182,1235,24.554
0.25,0.00272727272727273,1167,22.13
0.18,0.00272727272727273,4802,100.311
0.33,0.00363636363636364,343,6.926
0.27,0.00454545454545455,767,39.684
0.34,0.00454545454545455,366,9.478
0.27,0.00545454545454545,523,34.553
0.19,0.00454545454545455,2470,78.187
0.32,0.00363636363636364,608,19.496
0.17,0.00272727272727273,5783,131.777
0.37,0.00181818181818182,645,7.938
0.39,0.00181818181818182,461,7.042
0.29,0.00181818181818182,1257,21.591
0.2,0.00545454545454545,1294,46.995
0.21,0.00272727272727273,2281,44.017
0.33,0.00454545454545455,563,10.592
0.41,0.00272727272727273,362,6.759
0.36,0.00545454545454545,320,8.647
0.29,0.00727272727272727,564,14.927
0.21,0.00636363636363636,766,26.003
0.42,0.00181818181818182,532,7.3
0.37,0.00454545454545455,514,9.662
0.3,0.00545454545454545,780,20.171
0.23,0.00454545454545455,1523,34.961
0.16,0.00272727272727273,5447,117.523
0.22,0.00272727272727273,2115,40.647
0.13,0.00454545454545455,4862,141.514
0.11,0.00272727272727273,10534,266.379
0.29,0.00454545454545455,616,18.551
0.23,0.00636363636363636,1067,28.383
0.17,0.00545454545454545,2134,64.666
0.12,0.00454545454545455,6018,183.509
0.36,0.00727272727272727,490,10.17
0.3,0.01,357,12.898
0.22,0.00909090909090909,783,26.669
0.16,0.00636363636363636,2149,71.99
0.39,0.00818181818181818,299,7.673
0.32,0.0118181818181818,236,9.473
0.25,0.01,319,11.734
0.39,0.00727272727272727,251,6.815
0.33,0.00909090909090909,89,2.686
0.25,0.00818181818181818,573,18.32
0.22,0.00454545454545455,1908,44.385
0.41,0.00363636363636364,246,5.443
0.46,0.00181818181818182,436,9.798
0.43,0.00454545454545455,302,7.516
0.43,0.00363636363636364,384,7.661
0.37,0.00363636363636364,461,8.643
0.27,0.00636363636363636,693,29.991
0.33,0.0109090909090909,105,6.417
0.26,0.01,614,19.946
0.19,0.00636363636363636,1372,43.543
0.41,0.01,207,7.954
0.35,0.0127272727272727,153,7.068
0.28,0.0118181818181818,114,5.383
0.2,0.00727272727272727,1583,50.168
0.4,0.00818181818181818,186,4.578
0.34,0.01,445,10.681
0.27,0.00909090909090909,396,12.086
0.29,0.00545454545454545,581,14.186
0.44,0.00545454545454545,217,7.505
0.36,0.00454545454545455,537,9.222
0.35,0.00363636363636364,496,8.173
0.4,0.00636363636363636,266,6.411
0.36,0.00818181818181818,387,11.969
0.29,0.00818181818181818,210,7.37
0.21,0.00454545454545455,1592,40.055
0.41,0.00727272727272727,156,5.922
0.37,0.01,222,6.301
0.3,0.00909090909090909,242,6.909
0.21,0.00545454545454545,2008,56.248
0.39,0.00636363636363636,387,9.888
0.33,0.00818181818181818,322,8.224
0.17,0.00454545454545455,3468,101.128
0.37,0.000909090909090909,438,5.047
0.31,0.00363636363636364,823,26.998
0.34,0.00363636363636364,372,5.484
0.28,0.00363636363636364,941,21.116
0.33,0.00545454545454545,476,12.077
0.28,0.00454545454545455,835,21.203
0.21,0.00363636363636364,2115,43.718
0.33,0.00272727272727273,670,9.696
0.07,0.00272727272727273,21867,684.385
0.18,0.00454545454545455,2257,64.691
0.14,0.00545454545454545,4727,146.286
0.1,0.00454545454545455,6925,227.954
0.34,0.00545454545454545,607,10.361
0.27,0.00727272727272727,315,15.314
0.26,0.00818181818181818,462,13.535
0.19,0.00545454545454545,1581,49.172
0.42,0.00545454545454545,242,7.412
0.37,0.00636363636363636,265,5.731
0.3,0.00636363636363636,480,17.484
0.3,0.00363636363636364,518,14.456
0.44,0.00272727272727273,151,3.383
0.42,0.00272727272727273,446,7.026
0.09,0.00363636363636364,12226,371.067
0.28,0.00545454545454545,411,11.159
0.22,0.00727272727272727,759,27.02
0.17,0.00727272727272727,1789,60.255
0.13,0.00545454545454545,3979,128.722
0.38,0.00909090909090909,204,5.477
0.25,0.0118181818181818,380,13.808
0.18,0.00818181818181818,1217,45.541
0.42,0.0109090909090909,123,3.379
0.37,0.0136363636363636,20,1.213
0.3,0.0127272727272727,61,2.71
0.23,0.00818181818181818,265,9.436
0.44,0.00818181818181818,174,6.186
0.39,0.0109090909090909,207,5.446
0.33,0.01,290,9.909
0.42,0.00454545454545455,157,4.571
0.45,0.00181818181818182,438,10.006
0.45,0.00545454545454545,195,5.634
0.45,0.00454545454545455,311,9.346
0.4,0.00272727272727273,187,3.899
0.41,0.00454545454545455,209,7.248
0.32,0.00636363636363636,373,12.015
0.27,0.00818181818181818,305,12.951
0.21,0.00818181818181818,723,22.834
0.36,0.0136363636363636,152,4.92
0.29,0.0127272727272727,62,2.837
0.22,0.00818181818181818,497,15.909
0.44,0.0118181818181818,200,6.188
0.4,0.0154545454545455,100,3.795
0.34,0.0145454545454545,59,2.712
0.26,0.00909090909090909,462,13.789
0.44,0.01,219,8.867
0.4,0.0127272727272727,296,10.376
0.34,0.0118181818181818,140,4.443
0.26,0.00727272727272727,376,12.823
0.35,0.00727272727272727,342,8.901
0.36,0.00272727272727273,398,6.594
0.46,0.00636363636363636,123,3.715
0.39,0.00545454545454545,323,6.52
0.42,0.00818181818181818,208,6.423
0.44,0.00909090909090909,151,6.119
0.41,0.0127272727272727,180,4.959
0.35,0.0109090909090909,98,4.115
0.38,0.01,163,7.702
0.32,0.00909090909090909,442,13.951
0.4,0.00363636363636364,263,6.708
0.31,0.00272727272727273,1345,33.515
0.39,0.00454545454545455,408,10.169
0.37,0.00545454545454545,398,9.786
0.31,0.00545454545454545,502,26.766
0.38,0.00272727272727273,465,7.91
0.01,0.000909090909090909,93687,3920.439
0.03,0.00181818181818182,60197,2161.649
0.14,0.00454545454545455,5281,150.431
0.08,0.00363636363636364,13933,453.115
0.3,0.00727272727272727,395,11.966
0.23,0.00727272727272727,767,23.961
0.4,0.00454545454545455,327,6.319
0.06,0.00272727272727273,29339,937.127
0.14,0.00636363636363636,3133,108.907
0.34,0.00727272727272727,350,7.952
0.28,0.01,275,9.259
0.21,0.01,439,15.052
0.15,0.00727272727272727,1987,72.656
0.4,0.00909090909090909,259,6.051
0.36,0.0118181818181818,184,5.333
0.29,0.0109090909090909,227,7.267
0.42,0.00727272727272727,147,4.023
0.34,0.00909090909090909,488,12.288
0.26,0.00545454545454545,911,27.409
0.39,0.00363636363636364,240,5.196
0.17,0.00636363636363636,2063,69.013
0.33,0.0118181818181818,148,5.774
0.27,0.0109090909090909,296,11.822
0.19,0.00727272727272727,1463,45.067
0.43,0.01,154,6.099
0.39,0.0136363636363636,188,5.611
0.17,0.00363636363636364,4359,110.32
0.43,0.00818181818181818,198,5.573
0.41,0.0109090909090909,105,3.481
0.36,0.01,302,8.229
0.28,0.00636363636363636,507,13.67
0.36,0.00636363636363636,276,5.844
0.3,0.00272727272727273,792,17.988
0.43,0.00545454545454545,256,6.552
0.36,0.00909090909090909,538,13.28
0.3,0.00818181818181818,280,8.958
0.4,0.01,264,7.43
0.38,0.00818181818181818,185,4.33
0.32,0.00727272727272727,437,10.429
0.42,0.00363636363636364,365,7.24
0.27,0.00363636363636364,1228,56.309
0.26,0.00454545454545455,1039,28.76
0.26,0.00363636363636364,1209,28.02
0.09,0.00454545454545455,8968,303.186
0.2,0.00636363636363636,1380,41.422
0.31,0.00818181818181818,391,18.083
0.34,0.00636363636363636,347,9.881
0.35,0.00454545454545455,213,4.004
0.25,0.00545454545454545,737,21.29
0.47,0.000909090909090909,490,4.934
0.11,0.00454545454545455,6167,188.521
0.11,0.00636363636363636,4606,159.905
0.15,0.00636363636363636,2241,74.225
0.11,0.00545454545454545,4420,142.099
0.16,0.00454545454545455,3315,91.521
0.13,0.00636363636363636,3347,112.115
0.43,0.00272727272727273,353,6.855
0.47,0.00272727272727273,295,4.191
0.48,0.00181818181818182,347,5.083
0.38,0.00363636363636364,405,5.645
0.46,0.00272727272727273,280,7.892
0.48,0.00363636363636364,322,6.261
0.49,0.00181818181818182,397,6.114
0.46,0.00454545454545455,246,6.303
0.48,0.00454545454545455,205,5.415
0.47,0.00181818181818182,384,4.807
0.1,0.00545454545454545,6329,218.533
0.07,0.00363636363636364,15881,548.27
0.09,0.00545454545454545,6091,218.841
0.18,0.00727272727272727,1251,42.69
0.14,0.00909090909090909,2158,80.359
0.1,0.00636363636363636,3732,141.137
0.11,0.00818181818181818,2214,89.899
0.07,0.00454545454545455,8591,330.368
0.08,0.00545454545454545,7089,265.962
0.15,0.00909090909090909,945,35.439
0.11,0.00727272727272727,2864,108.108
0.08,0.00454545454545455,9599,340.252
0.31,0.00636363636363636,655,24.567
0.16,0.00909090909090909,1374,47.35
0.12,0.00727272727272727,2294,87.379
0.06,0.00363636363636364,18455,629.796
0.43,0.00181818181818182,427,7.58
0.41,0.00545454545454545,253,6.75
0.46,0.00545454545454545,169,5.138
0.48,0.00545454545454545,178,5.792
0.43,0.00909090909090909,138,5.523
0.42,0.00636363636363636,128,3.578
0.47,0.00545454545454545,128,3.555
0.47,0.00818181818181818,118,4.609
0.49,0.00454545454545455,89,1.968
0.49,0.00545454545454545,73,2.268
0.38,0.00727272727272727,182,7.018
0.37,0.00818181818181818,128,3.561
0.45,0.00636363636363636,266,8.476
0.45,0.01,135,4.42
0.44,0.00727272727272727,108,6.102
0.48,0.00818181818181818,102,5.636
0.48,0.00909090909090909,61,3.089
0.47,0.00636363636363636,84,2.294
0.49,0.00363636363636364,117,2.37
0.38,0.00454545454545455,192,4.489
0.45,0.00727272727272727,124,5.415
0.45,0.00818181818181818,98,4.873
0.48,0.00636363636363636,168,6.26
0.47,0.00454545454545455,306,6.937
0.36,0.00363636363636364,486,8.789
0.46,0.00363636363636364,282,10.065
0.12,0.00545454545454545,4249,138.143
0.31,0.00727272727272727,353,16.356
0.16,0.00727272727272727,1608,55.896
0.13,0.00818181818181818,1894,76.945
0.08,0.00636363636363636,3728,150.92
0.09,0.00727272727272727,2470,110.404
0.06,0.00454545454545455,6841,276.957
0.07,0.00545454545454545,4787,201.857
0.04,0.00272727272727273,27204,1031.954
0.1,0.00727272727272727,2567,102.025
0.25,0.00363636363636364,1141,24.507
0.31,0.00909090909090909,134,5.714
0.05,0.00454545454545455,4185,187.511
0.06,0.00545454545454545,3436,154.308
0.14,0.00818181818181818,1980,74.653
0.05,0.00363636363636364,15380,603.38
0.02,0.00181818181818182,34344,1483.148
0.91,0,760,1.662
0.93,0,4143,8.705
0.92,0,1031,3.08
0.35,0.00636363636363636,388,10.253
0.44,0.00454545454545455,344,8.173
0.29,0.01,147,6.778
0.28,0.00727272727272727,391,12.086
0.39,0.01,198,5.046
0.48,0.00727272727272727,121,5.054
0.41,0.00818181818181818,197,5.244
0.46,0.00727272727272727,142,4.222
0.46,0.0109090909090909,46,3.132
0.46,0.0118181818181818,28,1.703
0.34,0.0109090909090909,13,1.019
0.32,0.00818181818181818,166,4.934
0.43,0.0136363636363636,10,1.027
0.42,0.0145454545454545,60,3.318
0.46,0.00909090909090909,82,3.886
0.47,0.0118181818181818,61,3.323
0.47,0.0127272727272727,24,1.752
0.49,0.00727272727272727,69,1.989
0.43,0.0109090909090909,117,5.008
0.44,0.00636363636363636,137,4.426
0.47,0.00909090909090909,72,3.87
