endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
72,80,2031,55.704,0,0
72,78,2592,76.705,0,0
72,76,3013,82.301,0,0
72,74,3293,78.853,0,0
72,72,3294,80.432,0,0
74,80,2171,41.294,0,0
74,78,2732,58.58,0,0
74,76,3015,65.058,0,0
74,74,3571,65.406,0,0
74,72,3571,71.256,0,0
74,70,3431,84.241,0,0
76,80,2311,29.706,0,0
76,78,2871,43.693,0,0
76,76,3015,50.054,0,0
76,74,3294,50.988,0,0
76,72,3433,55.899,0,0
76,70,3713,68.051,0,0
76,68,3434,79.29,0,0
78,80,2449,27.437,0,0
78,78,2871,39.718,0,0
78,76,3015,44.219,0,0
78,74,3156,42.304,0,0
78,72,3294,42.901,0,0
78,70,3433,51.016,0,0
78,68,3293,61.041,0,0
78,66,3018,63.195,0,0
80,80,2310,33.841,0,0
80,78,2733,46.537,0,0
80,76,3013,48.763,0,0
80,74,3298,42.812,0,0
80,72,3298,38.852,0,0
80,70,3020,42.357,0,0
80,68,2881,48.232,0,0
80,66,2767,47.956,0,0
82,80,1756,42.695,0,0
82,78,2319,57.949,0,0
82,76,2598,60.026,0,0
82,74,2596,51.6,0,0
82,72,2599,44.027,0,0
82,70,2599,42.824,0,0
82,68,2713,42.694,0,0
82,66,2768,37.18,0,0
82,64,2459,26.605,0,0
84,80,1480,45.705,0,0
84,78,1620,63.911,0,0
84,76,2181,68.977,0,0
84,74,2181,61.535,0,0
84,72,2319,51.865,0,0
84,70,2235,45.865,0,0
84,68,2347,39.695,0,0
84,66,2485,29.557,0,0
84,64,2066,18.252,0,0
86,80,1255,38.631,0,0
86,78,1255,57.238,0,0
86,76,1399,66.263,0,0
86,74,1818,63.096,0,0
86,72,1818,54.084,0,0
86,70,1930,44.893,0,0
86,68,2071,34.72,0,0
86,66,2071,22.862,0,0
86,64,1790,13.092,0,0
88,80,1255,25.22,0,0
88,78,1255,40.48,0,0
88,76,1255,51.408,0,0
88,74,1399,53.5,0,0
88,72,1399,48.142,0,0
88,70,1651,38.93,0,0
88,68,1651,27.676,0,0
88,66,1232,16.671,0,0
88,64,1648,9.896,0,0
90,80,976,12.755,0,0
90,78,1255,22.805,0,0
90,76,1255,32.757,0,0
90,74,1255,38.595,0,0
90,72,1259,38.017,0,0
90,70,1371,31.32,0,0
90,68,1371,21.12,0,0
90,66,1092,11.848,0,0
92,80,1120,5.171,0,0
92,78,1399,10.708,0,0
92,76,1399,18.101,0,0
92,74,1399,24.955,0,0
92,72,1399,27.62,0,0
92,70,1228,23.895,0,0
92,68,1232,15.819,0,0
92,66,1092,8.363,0,0
94,80,1122,1.9,0,0
94,78,1260,4.653,0,0
94,76,1260,9.295,0,0
94,74,1260,14.745,0,0
94,72,1260,17.925,0,0
94,70,1232,16.191,0,0
94,68,1088,10.704,0,0
96,80,983,1.265,0,0
96,78,983,2.883,0,0
96,76,1121,5.57,0,0
96,74,1121,8.729,0,0
96,72,981,10.527,0,0
96,70,981,9.39,0,0
80,64,2598,38.822,0,0
84,62,1899,10.475,0,0
86,62,1512,8.932,0,0
88,62,1373,9.478,0,0
90,64,1094,7.54,0,0
90,62,1092,9.396,0,0
92,64,1094,5.316,0,0
92,62,1092,7.27,0,0
94,66,953,5.413,0,0
94,64,1081,3.152,0,0
96,68,958,6.072,0,0
96,66,805,2.938,0,0
96,64,942,1.539,0,0
98,80,708,2.746,0,0
98,78,708,4.919,0,0
98,76,708,7.172,0,0
98,74,846,8.658,0,0
98,72,846,8.439,0,0
98,70,706,6.365,0,0
98,68,949,3.611,0,0
98,66,949,1.587,0,0
100,78,568,10.998,0,0
100,76,568,14.447,0,0
100,74,568,15.157,0,0
100,72,568,12.584,0,0
100,70,568,8.022,0,0
98,34,212,0.027,0,0
98,32,114,0.023,0,0
98,30,114,0.036,0,0
98,28,114,0.039,0,0
98,26,114,0.03,0,0
98,24,114,0.016,0,0
98,22,114,0.006,0,0
100,36,438,0.117,0,0
100,34,212,0.076,0,0
100,32,114,0.155,0,0
100,30,114,0.243,0,0
100,28,114,0.266,0,0
100,26,114,0.203,0,0
100,24,114,0.108,0,0
100,22,114,0.04,0,0
100,20,114,0.01,0,0
102,38,546,0.643,0,0
102,36,438,0.206,0,0
102,34,247,0.332,0,0
102,32,114,0.729,0,0
102,30,114,1.144,0,0
102,28,114,1.252,0,0
102,26,114,0.956,0,0
102,24,114,0.508,0,0
102,22,114,0.188,0,0
102,20,114,0.049,0,0
102,18,393,0.066,0,0
104,40,546,3.384,0,0
104,38,546,0.899,0,0
104,36,340,0.469,0,0
104,34,247,1.079,0,0
104,32,114,2.397,0,0
104,30,114,3.763,0,0
104,28,114,4.118,0,0
104,26,114,3.142,0,0
104,24,114,1.671,0,0
104,22,114,0.62,0,0
104,20,254,0.167,0,0
104,18,393,0.102,0,0
106,40,546,3.583,0,0
106,38,340,1.049,0,0
106,36,340,0.912,0,0
106,34,247,2.458,0,0
106,32,114,5.496,0,0
106,30,114,8.627,0,0
106,28,114,9.441,0,0
106,26,114,7.203,0,0
106,24,114,3.832,0,0
106,22,114,1.421,0,0
106,20,254,0.373,0,0
106,18,393,0.13,0,0
106,16,531,0.441,0,0
108,40,340,2.799,0,0
108,38,340,0.964,0,0
108,36,340,1.334,0,0
108,34,247,3.916,0,0
108,32,114,8.784,0,0
108,30,114,13.789,0,0
108,28,114,15.09,0,0
108,26,114,11.513,0,0
108,24,114,6.124,0,0
108,22,114,2.271,0,0
108,20,114,0.587,0,0
108,18,393,0.145,0,0
108,16,623,0.301,0,0
110,40,340,1.587,0,0
110,38,340,0.688,0,0
110,36,247,1.413,0,0
110,34,247,4.356,0,0
110,32,114,9.788,0,0
110,30,114,15.365,0,0
110,28,114,16.815,0,0
110,26,114,12.829,0,0
110,24,114,6.824,0,0
110,22,114,2.531,0,0
110,20,114,0.654,0,0
110,18,346,0.137,0,0
110,16,757,0.203,0,0
112,40,340,0.648,0,0
112,38,340,0.385,0,0
112,36,247,1.073,0,0
112,34,114,3.377,0,0
112,32,114,7.604,0,0
112,30,114,11.936,0,0
112,28,114,13.063,0,0
112,26,114,9.966,0,0
112,24,114,5.301,0,0
112,22,114,1.966,0,0
112,20,114,0.508,0,0
112,18,340,0.111,0,0
112,16,757,0.21,0,0
114,40,340,0.191,0,0
114,38,247,0.166,0,0
114,36,247,0.574,0,0
114,34,114,1.829,0,0
114,32,114,4.118,0,0
114,30,114,6.465,0,0
114,28,114,7.075,0,0
114,26,114,5.398,0,0
114,24,114,2.871,0,0
114,22,114,1.065,0,0
114,20,114,0.275,0,0
114,18,340,0.087,0,0
114,16,478,0.291,0,0
116,40,247,0.04,0,0
116,38,247,0.055,0,0
116,36,114,0.214,0,0
116,34,114,0.691,0,0
116,32,114,1.555,0,0
116,30,114,2.441,0,0
116,28,114,2.671,0,0
116,26,114,2.038,0,0
116,24,114,1.084,0,0
116,22,114,0.402,0,0
116,20,114,0.104,0,0
116,18,340,0.069,0,0
118,38,114,0.012,0,0
118,36,114,0.056,0,0
118,34,114,0.182,0,0
118,32,114,0.409,0,0
118,30,114,0.643,0,0
118,28,114,0.703,0,0
118,26,114,0.537,0,0
118,24,114,0.285,0,0
118,22,114,0.106,0,0
118,20,114,0.027,0,0
120,36,114,0.01,0,0
120,34,114,0.033,0,0
120,32,114,0.075,0,0
120,30,114,0.118,0,0
120,28,114,0.129,0,0
120,26,114,0.098,0,0
120,24,114,0.052,0,0
120,22,114,0.019,0,0
100,80,426,6.544,0,0
100,68,557,3.832,0,0
100,66,669,1.492,0,0
102,80,284,11.394,0,0
102,78,426,18.776,0,0
102,76,426,23.942,0,0
102,74,426,24.169,0,0
102,72,426,19.21,0,0
102,70,426,11.681,0,0
102,68,557,5.308,0,0
102,66,557,2.023,0,0
102,64,557,1.748,0,0
104,80,284,13.917,0,0
104,78,284,22.614,0,0
104,76,426,28.301,0,0
104,74,426,27.956,0,0
104,72,426,21.775,0,0
104,70,557,13.031,0,0
104,68,557,5.849,0,0
104,66,557,2.267,0,0
104,64,555,2.205,0,0
106,80,284,11.868,0,0
106,78,284,19.056,0,0
106,76,284,23.439,0,0
106,74,284,22.704,0,0
106,72,284,17.374,0,0
106,70,415,10.264,0,0
106,68,555,4.586,0,0
106,66,555,1.851,0,0
106,64,555,2.034,0,0
108,80,284,7.065,0,0
108,78,284,11.219,0,0
108,76,284,13.577,0,0
108,74,284,12.9,0,0
108,72,284,9.698,0,0
108,70,424,5.66,0,0
108,68,555,2.554,0,0
108,66,555,1.196,0,0
110,80,284,2.936,0,0
110,78,284,4.614,0,0
110,76,284,5.498,0,0
110,74,284,5.125,0,0
110,72,284,3.783,0,0
110,70,424,2.206,0,0
110,68,555,1.124,0,0
110,66,555,1.011,0,0
112,80,284,0.852,0,0
112,78,284,1.325,0,0
112,76,284,1.556,0,0
112,74,284,1.424,0,0
112,72,424,1.042,0,0
112,70,424,0.662,0,0
112,68,424,0.659,0,0
114,80,284,0.172,0,0
114,78,284,0.266,0,0
114,76,284,0.308,0,0
114,74,284,0.277,0,0
114,72,424,0.214,0,0
114,70,424,0.243,0,0
116,80,144,0.022,0,0
116,78,144,0.032,0,0
116,76,284,0.043,0,0
116,74,284,0.038,0,0
116,72,424,0.047,0,0
86,52,840,17.229,0,0
86,50,979,14.571,0,0
88,56,984,18.991,0,0
88,54,840,18.504,0,0
88,52,840,16.871,0,0
88,50,840,13.864,0,0
88,48,979,10.132,0,0
88,46,979,6.824,0,0
88,44,758,4.236,0,0
90,58,1014,19.682,0,0
90,56,731,21.339,0,0
90,54,731,21.358,0,0
90,52,731,20.738,0,0
90,50,731,18.489,0,0
90,48,731,14.733,0,0
90,46,870,10.769,0,0
90,44,758,7.042,0,0
90,42,898,3.784,0,0.001
92,60,1045,12.11,0,0
92,58,1004,16.558,0,0
92,56,724,19.359,0,0
92,54,817,21.836,0,0
92,52,824,23.976,0,0
92,50,824,23.874,0,0
92,48,824,21.291,0,0
92,46,824,17.248,0,0
92,44,712,12.055,0,0
92,42,574,6.637,0,0
92,40,760,2.706,0,0.001
94,62,907,4.16,0,0
94,60,768,7.098,0,0
94,58,724,10.391,0,0
94,56,817,13.935,0,0
94,54,817,18.651,0,0
94,52,817,23.562,0,0
94,50,950,26.105,0,0
94,48,957,25.403,0,0
94,46,957,21.84,0,0
94,44,569,15.687,0,0
94,42,569,8.711,0,0
94,40,436,3.534,0,0
96,62,768,1.903,0,0
96,60,630,3.424,0,0
96,58,679,5.71,0,0
96,56,679,9.357,0,0
96,54,812,15.199,0,0
96,52,812,21.884,0,0
96,50,812,26.169,0,0
96,48,812,26.217,0,0
96,46,569,22.279,0,0
96,44,569,15.565,0,0
96,42,569,8.419,0,0
96,40,569,3.356,0,0
96,38,432,0.956,0,0
98,62,770,1.337,0,0
98,60,630,2.732,0,0
98,58,679,4.944,0,0
98,56,812,8.554,0,0
98,54,812,14.536,0,0
98,52,812,21.871,0,0
98,50,812,26.79,0,0
98,48,812,26.316,0,0
98,46,700,20.953,0,0
98,44,569,13.442,0,0
98,42,569,6.734,0,0
98,40,569,2.534,0,0
98,38,432,0.694,0,0
100,62,770,2.335,0,0
100,60,581,4.941,0,0
100,58,714,8.131,0,0
100,56,812,11.522,0,0
100,54,812,16.28,0,0
100,52,812,22.874,0,0
100,50,812,28.194,0,0
100,48,700,28.05,0,0
100,46,700,21.918,0,0
100,44,569,13.273,0,0
100,42,569,6.128,0,0
100,40,432,2.108,0,0
100,38,432,0.532,0,0
102,62,491,4.159,0,0
102,60,721,8.73,0,0
102,58,714,13.431,0,0
102,56,812,16.223,0,0
102,54,812,18.397,0,0
102,52,700,22.963,0,0
102,50,700,28.997,0,0
102,48,700,31.21,0,0
102,46,700,26.176,0,0
102,44,700,16.486,0,0
102,42,432,7.638,0,0
102,40,432,2.571,0,0
104,62,519,5.427,0,0
104,60,612,11.295,0,0
104,58,605,16.887,0,0
104,56,742,18.877,0,0
104,54,700,18.536,0,0
104,52,700,20.987,0,0
104,50,700,27.621,0,0
104,48,700,32.757,0,0
104,46,700,30.009,0,0
104,44,563,20.168,0,0
104,42,432,9.763,0,0
106,60,612,10.437,0,0
106,58,605,15.338,0,0
106,56,605,16.53,0,0
106,54,605,15.127,0,0
106,52,703,16.373,0,0
106,50,563,22.631,0,0
106,48,563,28.993,0,0
106,46,563,28.316,0,0
106,44,563,19.968,0,0
106,42,432,10.019,0,0
108,60,472,7.48,0,0
108,58,605,10.448,0,0
108,56,605,10.794,0,0
108,54,605,9.473,0,0
108,52,605,10.188,0,0
108,50,605,14.809,0,0
108,48,465,20.02,0,0
108,46,465,20.38,0,0
108,44,334,14.827,0,0
108,42,334,7.629,0,0
110,58,605,7.227,0,0
110,56,605,6.344,0,0
110,54,605,4.884,0,0
110,52,605,4.951,0,0
110,50,605,7.378,0,0
110,48,605,10.336,0,0
110,46,465,10.811,0,0
110,44,334,8.034,0,0
112,52,605,2.168,0,0
112,50,605,2.786,0,0
112,48,605,3.902,0,0
98,36,324,0.134,0,0
110,42,226,4.201,0,0
112,58,497,8.631,0,0
112,56,497,5.826,0,0
112,54,497,3.17,0,0
112,46,357,4.142,0,0
112,44,226,3.125,0,0
112,42,226,1.655,0,0
114,56,497,7.89,0,0
114,54,497,3.49,0,0
114,52,497,1.339,0,0
114,50,497,0.897,0,0
114,48,497,1.078,0,0
114,46,226,1.135,0,0
114,44,226,0.866,0,0
114,42,226,0.462,0,0
116,52,497,1.193,0,0
116,50,366,0.357,0,0
116,48,366,0.234,0,0
116,46,226,0.221,0,0
116,44,226,0.169,0,0
82,50,871,25.817,0,0
82,48,871,23.847,0,0
82,46,759,20.953,0,0
82,44,1038,17.517,0,0
82,42,901,15.138,0,0.002
84,52,732,21.741,0,0
84,50,871,20.191,0,0
84,48,871,17.347,0,0
84,46,871,14.266,0,0
84,44,1038,10.996,0,0
84,42,1038,8.499,0,0.004
84,40,929,7.696,0,0.023
84,38,791,9.273,0.001,0.074
86,56,1294,15.897,0,0
86,54,876,17.649,0,0
86,48,871,11.178,0,0
86,46,871,8.17,0,0
86,44,1038,5.621,0,0
86,42,929,3.777,0,0.005
86,40,929,3.108,0,0.035
86,38,791,4.1,0.001,0.105
86,36,791,7.397,0.004,0.159
88,42,929,2.369,0,0.004
88,40,791,1.384,0,0.034
88,38,654,1.488,0,0.126
88,36,791,2.776,0.001,0.185
90,40,791,1.612,0,0.009
90,38,654,0.739,0,0.077
90,36,516,0.819,0,0.191
90,34,516,1.328,0,0.225
92,38,377,0.822,0,0.015
92,36,377,0.296,0,0.112
92,34,377,0.281,0,0.226
94,38,98,1.009,0,0
