x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
120,80,3170,31.8911452120712,0,0
120,78,3632,43.8459774592953,0,0
120,76,4126,52.8230607065635,0,0
120,74,4887,55.7994480255782,0,0
120,72,5574,52.4164069001456,0,0
120,70,5785,47.3558312742919,0,0
120,68,6104,45.3600505742117,0,0
120,66,6699,46.6410239313599,0,0
120,64,7929,49.974122911079,0,0
120,62,8690,55.9308377436504,0,0
120,60,10625,65.579675743223,0,0
120,58,12049,77.0523147121398,0,0
120,56,25762,86.1543404930262,0,0
120,54,40078,94.7403256078689,0,0.001
120,52,43781,118.201894711012,0,0.001
120,50,46407,191.468485655119,0.002,0.001
120,48,60208,336.146219945598,0.006,0.001
120,46,71338,504.441357144604,0.011,0.001
120,44,71682,593.540514903094,0.014,0.001
120,42,70608,575.027409280863,0.011,0.001
120,40,69601,535.125899581075,0.009,0.002
120,38,67261,530.580745860885,0.01,0.002
120,36,66681,503.86102552195,0.011,0.003
120,34,63479,401.301211913362,0.007,0.003
120,32,39086,267.032685389457,0.003,0.002
120,30,36691,169.99420946291,0.001,0.001
120,28,34231,118.871692912052,0,0.001
120,26,31942,89.1294419698107,0,0
120,24,10284,65.915292888221,0,0
120,22,8233,51.6808951794656,0,0
120,20,8290,48.127838073211,0,0
120,18,8296,53.0169230032722,0,0
120,16,7463,60.5167255015677,0,0
120,14,7445,65.4546430718766,0,0
120,12,7122,65.2989854928598,0,0
120,10,6630,61.237625828044,0,0
120,8,6768,57.5410086892768,0,0
120,6,6199,56.8003361266122,0,0
120,4,6139,55.8400768646254,0,0
120,2,4962,48.8273160630324,0,0
120,0,4010,34.7346185002007,0,0
118,80,3892,76.5082045085668,0,0
118,78,4455,97.1362272343717,0,0
118,76,5495,107.355809093519,0,0
118,74,6101,106.195216949237,0,0
118,72,6693,95.9997199822763,0,0
118,70,7625,85.2401638459717,0,0.001
118,68,8418,82.3895500143833,0,0.001
118,66,8599,88.550948724183,0,0.001
118,64,10980,100.264548424309,0,0.001
118,62,12768,115.137330564534,0,0
118,60,14484,133.355899341977,0,0
118,58,18027,154.357947131902,0,0
118,56,45890,176.974621553547,0.001,0.001
118,54,51097,207.050744798929,0.002,0.001
118,52,57440,285.312204533954,0.004,0.002
118,50,61001,495.085083217569,0.013,0.002
118,48,81975,885.534340426915,0.043,0.002
118,46,83480,1322.14563297746,0.089,0.002
118,44,82559,1543.10473136539,0.107,0.001
118,42,81055,1489.59327939796,0.085,0.001
118,40,80859,1394.96748704193,0.067,0.002
118,38,77929,1394.11010035345,0.072,0.002
118,36,75863,1318.81158485368,0.073,0.003
118,34,72234,1028.32484438005,0.048,0.003
118,32,58199,651.200225666934,0.019,0.002
118,30,44605,376.729660710147,0.006,0.002
118,28,41779,238.324156814408,0.001,0.001
118,26,38975,171.189562889038,0,0
118,24,25169,128.043240313459,0,0
118,22,14393,100.367614641549,0,0
118,20,12404,90.4327263069864,0,0
118,18,10990,96.4670867534879,0,0.001
118,16,10579,110.734321940432,0,0.001
118,14,8885,122.947858802336,0,0.001
118,12,9547,125.501896919821,0,0
118,10,9835,119.22314012146,0,0
118,8,8662,113.242475645055,0,0
118,6,8223,112.813926083617,0,0
118,4,7454,110.946464452336,0,0
118,2,6331,96.9717427438803,0,0
118,0,5018,69.5538189959089,0,0
116,80,5520,141.028545316655,0,0
116,78,6215,169.037630275519,0,0
116,76,7605,174.526921610307,0,0
116,74,8103,163.844461540607,0,0
116,72,8813,145.245112014683,0,0
116,70,9766,129.855386809504,0,0.001
116,68,10744,128.055948432709,0.001,0.002
116,66,12105,141.71615365586,0.001,0.002
116,64,14778,165.829290144743,0.001,0.002
116,62,18446,195.079025930671,0,0.001
116,60,21611,228.122011153148,0,0.001
116,58,25174,266.115114939517,0.001,0.001
116,56,55441,313.416970860962,0.004,0.001
116,54,63049,384.838523073231,0.009,0.002
116,52,67193,554.042408155888,0.019,0.002
116,50,71211,970.150320869123,0.055,0.002
116,48,92782,1713.83818244659,0.17,0.002
116,46,92881,2524.03643836988,0.349,0.002
116,44,94324,2919.67604848977,0.419,0.002
116,42,94358,2813.40652988867,0.336,0.001
116,40,92842,2647.76569672284,0.257,0.002
116,38,90041,2653.48324739554,0.254,0.002
116,36,88327,2497.9069525312,0.245,0.002
116,34,84848,1924.97104453694,0.155,0.003
116,32,69577,1189.61405171515,0.06,0.002
116,30,53654,654.167718964408,0.018,0.002
116,28,50255,387.385820455686,0.004,0.001
116,26,46406,270.632022286999,0.001,0
116,24,32397,206.8908931948,0,0
116,22,19885,166.72988783188,0.001,0
116,20,17397,148.330278819171,0.001,0.001
116,18,14566,152.160829821716,0.002,0.002
116,16,13663,171.776101001163,0.003,0.002
116,14,12865,193.213674786523,0.002,0.002
116,12,12781,201.363377821679,0.001,0.001
116,10,11312,194.010885587727,0,0.001
116,8,10744,185.378654606463,0,0
116,6,10660,185.270153502362,0,0
116,4,9167,183.650743818178,0,0
116,2,8324,163.36350004439,0,0
116,0,7030,120.269421356143,0,0
114,80,6753,202.859742788194,0,0
114,78,7881,233.80942843323,0,0
114,76,8804,231.035165954003,0,0
114,74,9866,212.01265444183,0,0
114,72,10583,191.322127485341,0,0.001
114,70,11658,178.714989496568,0.001,0.002
114,68,14036,181.660896455799,0.004,0.003
114,66,16247,202.209997865367,0.006,0.004
114,64,19597,238.109752582355,0.005,0.003
114,62,24292,286.313012305967,0.003,0.002
114,60,28420,344.890948619878,0.002,0.001
114,58,45273,414.937754862765,0.003,0.001
114,56,63855,501.780059478376,0.01,0.001
114,54,69895,628.831690197316,0.024,0.002
114,52,74606,891.567355776352,0.049,0.002
114,50,89100,1482.2997592313,0.124,0.002
114,48,101342,2494.12644704642,0.352,0.002
114,46,103193,3570.08485149772,0.704,0.002
114,44,104667,4076.17806603483,0.842,0.002
114,42,105201,3919.59251768615,0.675,0.002
114,40,104708,3694.97777492353,0.505,0.002
114,38,100377,3689.95838053283,0.466,0.002
114,36,97546,3453.32549861026,0.429,0.002
114,34,92311,2658.03613463329,0.267,0.002
114,32,89291,1652.77079860084,0.104,0.002
