x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
8,44,140,0.007,0,0
8,46,140,0.007,0,0
10,38,140,0.009,0,0
10,40,140,0.025,0,0
10,42,140,0.048,0,0
10,44,140,0.066,0,0
10,46,140,0.062,0,0
10,48,140,0.041,0,0
10,50,140,0.019,0,0
10,52,140,0.006,0,0
12,36,140,0.014,0,0
12,38,140,0.055,0,0
12,40,140,0.154,0,0
12,42,280,0.306,0,0
12,44,280,0.419,0,0
12,46,280,0.401,0,0
12,48,280,0.268,0,0
12,50,280,0.125,0,0
12,52,140,0.038,0,0
12,54,140,0.008,0,0
14,32,142,0.008,0,0.04
14,34,282,0.023,0,0.022
14,36,282,0.072,0,0.007
14,38,282,0.247,0,0.002
14,40,280,0.683,0,0
14,42,280,1.344,0,0
14,44,280,1.85,0,0
14,46,280,1.782,0,0
14,48,280,1.204,0,0
14,50,280,0.571,0,0
14,52,280,0.19,0,0
14,54,280,0.045,0,0
16,28,142,0.01,0,0.04
16,30,142,0.031,0,0.04
16,32,142,0.067,0,0.04
16,34,282,0.133,0,0.031
16,36,282,0.285,0,0.015
16,38,422,0.821,0,0.004
16,40,422,2.143,0,0.001
16,42,422,4.185,0,0
16,44,280,5.799,0,0
16,46,280,5.661,0,0
16,48,280,3.886,0,0
16,50,280,1.88,0,0
16,52,280,0.642,0,0
16,54,280,0.155,0,0
16,56,280,0.027,0,0
18,10,139,0.006,0,0.005
18,12,139,0.019,0,0.005
18,14,139,0.038,0,0.005
18,16,139,0.053,0,0.005
18,18,139,0.052,0,0.005
18,20,139,0.036,0,0.005
18,22,139,0.017,0,0.005
18,26,142,0.013,0,0.04
18,28,142,0.056,0,0.04
18,30,142,0.175,0,0.04
18,32,282,0.387,0,0.039
18,34,282,0.639,0,0.036
18,36,422,1,0,0.024
18,38,422,2.054,0,0.009
18,40,422,4.832,0,0.002
18,42,422,9.335,0,0
18,44,422,13.105,0,0
18,46,280,13.042,0,0
18,48,280,9.184,0,0
18,50,280,4.579,0,0
18,52,280,1.62,0,0
18,54,420,0.414,0,0
18,56,420,0.079,0,0
20,8,139,0.01,0,0.005
20,10,139,0.041,0,0.005
20,12,139,0.119,0,0.005
20,14,139,0.241,0,0.005
20,16,139,0.34,0,0.005
20,18,139,0.334,0,0.005
20,20,139,0.229,0,0.005
20,22,139,0.109,0,0.005
20,24,281,0.044,0,0.011
20,26,281,0.058,0,0.035
20,28,142,0.221,0,0.04
20,30,142,0.688,0,0.04
20,32,422,1.514,0,0.04
20,34,562,2.379,0,0.038
20,36,562,3.006,0,0.032
20,38,562,4.262,0,0.017
20,40,562,8.166,0,0.004
20,42,422,15.227,0,0.001
20,44,422,21.713,0,0
20,46,422,22.252,0,0
20,48,420,16.232,0,0
20,50,420,8.436,0,0
20,52,420,3.148,0,0
20,54,420,0.875,0,0
20,56,420,0.21,0,0
20,58,280,0.054,0,0
20,60,140,0.019,0,0
20,62,140,0.006,0,0
22,6,139,0.007,0,0.005
22,8,139,0.044,0,0.005
22,10,139,0.184,0,0.005
22,12,139,0.534,0,0.005
22,14,139,1.078,0,0.005
22,16,279,1.524,0,0.005
22,18,279,1.503,0,0.005
22,20,279,1.036,0,0.005
22,22,279,0.501,0,0.005
22,24,421,0.192,0,0.009
22,26,281,0.173,0,0.033
22,28,421,0.621,0,0.039
22,30,282,1.916,0,0.04
22,32,422,4.179,0.001,0.039
22,34,562,6.429,0.001,0.039
22,36,562,7.344,0.002,0.036
22,38,562,7.731,0.001,0.025
22,40,562,10.926,0,0.009
22,42,562,18.699,0,0.002
22,44,422,26.991,0,0
22,46,562,28.689,0,0
22,48,420,21.851,0,0
22,50,420,11.947,0,0
22,52,420,4.817,0,0
22,54,420,1.616,0,0
22,56,420,0.605,0,0
22,58,280,0.276,0,0
22,60,140,0.119,0,0
22,62,140,0.039,0,0
22,64,140,0.009,0,0
24,6,139,0.023,0,0.005
24,8,139,0.138,0,0.005
24,10,139,0.573,0,0.005
24,12,139,1.662,0,0.005
24,14,279,3.375,0,0.005
24,16,279,4.777,0,0.005
24,18,279,4.735,0,0.005
24,20,279,3.3,0,0.005
24,22,279,1.629,0,0.005
24,24,421,0.618,0,0.007
24,26,561,0.418,0,0.026
24,28,561,1.234,0,0.038
24,30,282,3.765,0,0.039
24,32,422,8.214,0.002,0.038
24,34,562,12.562,0.005,0.038
24,36,562,13.763,0.006,0.037
24,38,562,12.125,0.003,0.031
24,40,562,12.321,0.001,0.015
24,42,562,17.873,0,0.004
24,44,702,25.684,0,0.001
24,46,702,28.318,0,0
24,48,562,22.613,0,0
24,50,420,13.215,0,0
24,52,420,6.208,0,0
24,54,420,3.051,0,0
24,56,420,1.877,0,0
24,58,280,1.126,0,0
24,60,140,0.52,0,0
24,62,140,0.173,0,0
24,64,140,0.04,0,0
24,66,140,0.007,0,0
26,4,139,0.006,0,0.005
26,6,139,0.05,0,0.005
26,8,139,0.3,0,0.005
26,10,139,1.245,0,0.005
26,12,279,3.633,0,0.005
26,14,279,7.387,0,0.005
26,16,279,10.532,0,0.005
26,18,279,10.584,0,0.005
26,20,279,7.568,0,0.004
26,22,421,3.917,0,0.004
26,24,421,1.55,0,0.005
26,26,561,0.816,0,0.019
26,28,561,1.814,0,0.034
26,30,422,5.409,0.001,0.036
26,32,282,11.836,0.004,0.036
26,34,562,18.166,0.009,0.035
26,36,562,19.671,0.01,0.034
