GoalProbability,WeightedExpectedGoals,Count,WeightedCount
0.15,0.000909090909090909,11076,150.762
0.19,0.00181818181818182,4288,88.056
0.16,0.00181818181818182,5621,127.975
0.11,0.00181818181818182,14701,288.363
0.18,0.00272727272727273,4469,77.341
0.14,0.00181818181818182,8173,152.703
0.1,0.000909090909090909,23026,345.827
0.22,0.000909090909090909,3932,46.665
0.2,0.00181818181818182,3770,92.269
0.16,0.000909090909090909,8428,165.531
0.37,0.00181818181818182,800,16.732
0.35,0.00181818181818182,677,10.771
0.32,0.00272727272727273,623,13.171
0.27,0.00363636363636364,1109,40.712
0.2,0.00272727272727273,2955,79.44
0.3,0.00454545454545455,611,27.92
0.24,0.00363636363636364,1552,33.004
0.18,0.00181818181818182,3942,63.764
0.28,0.00363636363636364,610,16.136
0.21,0.00181818181818182,3031,45.342
0.36,0.00454545454545455,643,15.835
0.29,0.00363636363636364,744,27.283
0.43,0.00454545454545455,442,22.256
0.34,0.00454545454545455,421,13.103
0.27,0.00272727272727273,1275,50.336
0.44,0.00454545454545455,265,25.05
0.42,0.00545454545454545,134,5.574
0.31,0.00272727272727273,1020,36.691
0.44,0.00545454545454545,117,15.798
0.13,0.000909090909090909,12869,180.725
0.14,0.000909090909090909,10907,152.013
0.05,0.000909090909090909,138485,2411.046
0.03,0.000909090909090909,405349,8082.572
0.11,0.000909090909090909,20521,300.134
0.29,0.00181818181818182,1423,31.284
0.34,0.00181818181818182,632,10.29
0.09,0.00181818181818182,26512,530.157
0.3,0.00272727272727273,853,29.853
0.31,0.00363636363636364,603,27.091
0.28,0.000909090909090909,1806,29.35
0.31,0.00454545454545455,352,19.979
0.31,0.00636363636363636,387,15.69
0.31,0.00545454545454545,421,24.5
0.3,0.00636363636363636,376,15.572
0.29,0.00272727272727273,761,25.962
0.25,0.00181818181818182,1964,33.786
0.2,0.00363636363636364,1963,60.67
0.2,0.00454545454545455,2471,64.86
0.2,0.00545454545454545,1994,44.493
0.08,0.00181818181818182,35505,702.436
0.04,0.000909090909090909,235960,4277.209
0.3,0.00545454545454545,541,25.529
0.31,0.00818181818181818,238,10.475
0.3,0.00727272727272727,297,11.784
0.3,0.00818181818181818,340,13.34
0.25,0.00272727272727273,1469,28.059
0.29,0.00454545454545455,598,19.618
0.23,0.00181818181818182,2085,31.535
0.26,0.00272727272727273,1440,30.596
0.19,0.00272727272727273,3164,80.803
0.2,0.00636363636363636,1874,48.335
0.16,0.00272727272727273,5680,129.015
0.07,0.00181818181818182,51154,974.732
0.05,0.00181818181818182,118502,2396.335
0.31,0.00727272727272727,431,15.526
0.17,0.00181818181818182,4742,74.314
0.12,0.00181818181818182,12451,275.553
0.13,0.00181818181818182,10567,196.866
0.16,0.00454545454545455,3630,89.725
0.16,0.00363636363636364,3682,94.1
0.06,0.00181818181818182,75463,1480.943
0.08,0.00272727272727273,33249,643.261
0.09,0.00272727272727273,22679,457.649
0.11,0.00272727272727273,13448,295.4
0.1,0.00272727272727273,16744,340.731
0.1,0.00181818181818182,21438,384.228
0.12,0.00363636363636364,10478,236.267
0.13,0.00272727272727273,8720,179.154
0.13,0.00363636363636364,8028,182.267
0.15,0.00181818181818182,7113,120.276
0.12,0.00272727272727273,10344,254.541
0.14,0.00272727272727273,6270,143.674
0.06,0.00272727272727273,69768,1521.887
0.07,0.00272727272727273,48657,981.864
0.09,0.00363636363636364,21248,444.144
0.11,0.00363636363636364,12958,274.298
0.08,0.00363636363636364,32145,705.948
0.11,0.00454545454545455,12506,283.947
0.1,0.00363636363636364,15819,334.597
0.12,0.00454545454545455,8797,195.304
0.17,0.00272727272727273,3963,75.563
0.15,0.00363636363636364,5467,121.366
0.13,0.00454545454545455,5905,134.337
0.14,0.00363636363636364,5898,136.273
0.15,0.00272727272727273,6867,130.293
0.02,0.000909090909090909,662204,15506.193
0.18,0.00363636363636364,2615,52.042
0.17,0.00454545454545455,2820,70.454
0.05,0.00272727272727273,93944,2221.521
0.04,0.00181818181818182,178525,3931.547
0.18,0.00454545454545455,3266,71.594
0.17,0.00363636363636364,3676,72.085
0.17,0.00636363636363636,2685,68.087
0.16,0.00545454545454545,3483,81.944
0.15,0.00454545454545455,4997,123.152
0.14,0.00636363636363636,5493,133.303
0.12,0.00545454545454545,9153,214.961
0.1,0.00454545454545455,16016,348.37
0.09,0.00454545454545455,20950,485.899
0.07,0.00363636363636364,43160,989.974
0.17,0.00545454545454545,2731,60.718
0.14,0.00545454545454545,4490,115.743
0.14,0.00454545454545455,5801,135.268
0.15,0.00636363636363636,4926,122.755
0.13,0.00545454545454545,6900,161.97
0.15,0.00545454545454545,4326,99.58
0.01,0.000909090909090909,567217,16100.499
0.03,0.00181818181818182,232139,5932.841
0.02,0.00181818181818182,186040,5571.968
0.04,0.00272727272727273,106850,2842.099
0.53,0,665,0.434
0.11,0.00636363636363636,9084,219.541
0.11,0.00545454545454545,9529,222.714
0.08,0.00454545454545455,25718,617.444
0.13,0.00636363636363636,5810,134.381
0.06,0.00363636363636364,52346,1281.204
0.05,0.00363636363636364,48425,1338.548
0.03,0.00272727272727273,90180,2710.767
0.22,0.00272727272727273,2189,40.438
0.21,0.00272727272727273,2548,48.499
0.19,0.00454545454545455,2625,72.31
0.18,0.00727272727272727,2480,65.052
0.17,0.00818181818181818,2413,65.568
0.19,0.00363636363636364,3003,79.038
0.18,0.00636363636363636,2797,64.001
0.17,0.00727272727272727,2409,62.633
0.19,0.00727272727272727,1123,32.953
0.18,0.00818181818181818,1991,56.417
0.19,0.00636363636363636,2401,57.393
0.21,0.00363636363636364,1784,37.572
0.18,0.00545454545454545,2300,54.229
0.21,0.00545454545454545,1376,28.695
0.22,0.00545454545454545,998,24.865
0.22,0.00363636363636364,2112,38.182
0.2,0.00818181818181818,1198,36.128
0.23,0.00727272727272727,654,17.723
0.22,0.00454545454545455,1316,26.85
0.16,0.00727272727272727,2230,62.114
0.13,0.00727272727272727,4658,118.498
0.37,0.00272727272727273,952,19.546
0.24,0.00454545454545455,1159,25.092
0.36,0.00181818181818182,832,12.065
0.35,0.00454545454545455,493,11.626
0.32,0.00727272727272727,236,7.46
0.27,0.00818181818181818,410,12.882
0.27,0.00545454545454545,788,32.042
0.25,0.00818181818181818,532,12.938
0.22,0.00909090909090909,389,12.081
0.16,0.00636363636363636,2752,69.382
0.14,0.00727272727272727,5542,128.302
0.21,0.00454545454545455,1569,35.597
0.36,0.00636363636363636,347,9.855
0.29,0.00636363636363636,328,15.189
0.4,0.00636363636363636,221,4.782
0.37,0.0109090909090909,99,5.686
0.33,0.0118181818181818,76,3.506
0.27,0.00909090909090909,331,10.951
0.34,0.00727272727272727,112,5.739
0.3,0.0136363636363636,34,2.969
0.25,0.01,484,13.011
0.26,0.00636363636363636,716,15.191
0.24,0.01,582,17.687
0.22,0.0109090909090909,927,25.889
0.23,0.00454545454545455,1477,32.467
0.29,0.00909090909090909,207,7.218
0.28,0.01,93,2.385
0.26,0.0109090909090909,132,8.185
0.22,0.00818181818181818,846,22.033
0.24,0.00545454545454545,1125,26.529
0.34,0.0118181818181818,142,5.548
0.35,0.00818181818181818,391,15.509
0.34,0.0127272727272727,87,3.638
0.32,0.0136363636363636,130,5.498
0.28,0.00636363636363636,383,14.179
0.27,0.01,453,11.833
0.27,0.00727272727272727,202,8.922
0.25,0.00727272727272727,522,12.678
0.23,0.00545454545454545,1355,34.864
0.25,0.00363636363636364,1442,30.6
0.35,0.00727272727272727,233,8.434
0.33,0.00818181818181818,399,12.288
0.31,0.00909090909090909,350,11.514
0.3,0.01,113,3.154
0.26,0.00727272727272727,251,6.415
0.26,0.00454545454545455,758,16.316
0.23,0.00363636363636364,1371,27.677
0.27,0.00454545454545455,588,31.254
0.21,0.00636363636363636,1007,28.347
0.22,0.00636363636363636,962,22.967
0.19,0.00909090909090909,1375,37.291
0.23,0.00818181818181818,776,23.206
0.21,0.00727272727272727,1196,30.866
0.18,0.00909090909090909,1684,49.489
0.07,0.00454545454545455,32614,816.975
0.15,0.00909090909090909,3471,93.678
0.12,0.00818181818181818,5575,144.408
0.08,0.00545454545454545,20510,526.47
0.2,0.0127272727272727,505,14.177
0.17,0.0118181818181818,1938,58.284
0.23,0.0118181818181818,512,18.255
0.21,0.0109090909090909,1121,32.036
0.22,0.00727272727272727,1492,35.676
0.12,0.00636363636363636,6830,171.976
0.13,0.00909090909090909,4740,132.007
0.1,0.00818181818181818,6493,194.387
0.06,0.00454545454545455,29191,819.567
0.16,0.0118181818181818,2362,73.844
0.14,0.0109090909090909,2891,92.017
0.1,0.00636363636363636,12689,323.328
0.19,0.0109090909090909,1310,40.821
0.16,0.01,2074,65.756
0.09,0.00545454545454545,14896,357.602
0.07,0.00545454545454545,20737,563.026
0.09,0.00727272727272727,10053,291.308
0.11,0.00727272727272727,7634,201.867
0.45,0.00545454545454545,257,15.489
0.44,0.00363636363636364,341,27.895
0.36,0.00272727272727273,525,12.439
0.23,0.00272727272727273,1802,32.329
0.26,0.00363636363636364,995,21.67
0.15,0.00727272727272727,4578,112.158
0.1,0.00545454545454545,14418,332.693
0.24,0.00727272727272727,683,19.172
0.36,0.00727272727272727,402,12.883
0.26,0.00818181818181818,355,11.315
0.23,0.01,656,18.16
0.42,0.0118181818181818,104,2.693
0.33,0.0136363636363636,98,3.99
0.4,0.00909090909090909,59,2.2
0.37,0.0136363636363636,53,2.415
0.31,0.0154545454545455,101,3.206
0.22,0.0118181818181818,785,27.411
0.29,0.00727272727272727,206,10.591
0.16,0.00909090909090909,3394,92.723
0.24,0.00909090909090909,428,8.64
0.2,0.00727272727272727,1473,36.592
0.28,0.00909090909090909,257,7.45
0.31,0.0109090909090909,311,5.701
0.26,0.00909090909090909,291,11.34
0.3,0.00909090909090909,342,8.957
0.28,0.00727272727272727,388,9.433
0.34,0.00272727272727273,800,13.799
0.42,0.0109090909090909,25,0.811
0.32,0.0145454545454545,34,1.492
0.56,0.00454545454545455,17,0.287
0.55,0.0109090909090909,22,0.657
0.51,0.0181818181818182,25,1.127
0.43,0.0190909090909091,28,1.46
0.52,0.0127272727272727,41,1.598
0.49,0.0209090909090909,53,2.753
0.43,0.0227272727272727,29,1.686
0.33,0.0172727272727273,33,1.655
0.21,0.00909090909090909,1282,38.066
0.42,0.00454545454545455,302,9.095
0.42,0.01,93,2.356
0.39,0.0163636363636364,25,1.344
0.34,0.0181818181818182,60,3.367
0.26,0.0136363636363636,115,5.108
0.22,0.01,673,20.391
0.54,0.00272727272727273,61,0.387
0.24,0.00636363636363636,1097,25.623
0.27,0.00636363636363636,327,16.453
0.37,0.0118181818181818,72,3.101
0.47,0.02,25,1.355
0.37,0.0154545454545455,30,1.324
0.48,0.0227272727272727,26,1.527
0.39,0.0172727272727273,30,1.433
0.25,0.00909090909090909,415,14.33
0.42,0.0181818181818182,26,1.41
0.34,0.0136363636363636,30,1.34
0.31,0.01,210,6.333
0.24,0.00818181818181818,779,17.758
0.52,0.00272727272727273,31,0.359
0.52,0.00636363636363636,50,0.829
0.46,0.0109090909090909,76,2.267
0.53,0.00454545454545455,15,0.311
0.56,0.0109090909090909,20,0.664
0.53,0.0181818181818182,23,1.091
0.53,0.0127272727272727,20,0.805
0.52,0.0209090909090909,22,1.279
0.47,0.0109090909090909,29,1.474
0.46,0.0163636363636364,23,1.176
0.37,0.00545454545454545,466,14.57
0.36,0.00909090909090909,203,8.332
0.19,0.00545454545454545,1946,45.372
0.24,0.00272727272727273,1818,33.353
0.39,0.0109090909090909,81,2.713
0.41,0.0118181818181818,112,4.641
0.44,0.0127272727272727,36,3.806
0.36,0.01,93,3.594
0.4,0.00818181818181818,32,1.333
0.52,0.00818181818181818,34,1
0.48,0.0136363636363636,35,1.865
0.51,0.0145454545454545,18,0.934
0.49,0.0163636363636364,21,1.073
0.46,0.0118181818181818,33,1.663
0.38,0.00636363636363636,151,2.78
0.39,0.00545454545454545,239,9.01
0.41,0.00636363636363636,61,2.052
0.46,0.00363636363636364,205,3.295
0.47,0.00636363636363636,34,0.922
0.46,0.00727272727272727,82,1.576
0.41,0.00545454545454545,145,4.976
0.65,0,188,0.336
0.9,0,737,1.783
0.19,0.00818181818181818,1413,33.921
0.15,0.01,2612,71.073
0.19,0.01,1403,42.405
0.13,0.01,3925,105.318
0.11,0.00909090909090909,6115,176.001
0.17,0.0136363636363636,1346,40.55
0.15,0.0127272727272727,2455,72.357
0.21,0.0127272727272727,789,23.185
0.19,0.0118181818181818,1141,35.866
0.21,0.00818181818181818,1015,25.357
0.1,0.00727272727272727,10350,264.81
0.05,0.00454545454545455,28437,872.781
0.09,0.00818181818181818,5944,177.526
0.06,0.00545454545454545,15367,467.345
0.13,0.0118181818181818,2025,57.958
0.18,0.0127272727272727,1402,47.304
0.15,0.0109090909090909,2275,72.3
0.09,0.00636363636363636,13998,359.184
0.08,0.00636363636363636,13354,372.345
0.04,0.00363636363636364,44779,1367.684
0.11,0.00818181818181818,6564,190.631
0.45,0.00818181818181818,116,7.767
0.39,0.00272727272727273,424,10.151
0.44,0.00636363636363636,151,20.561
0.45,0.01,62,7.933
0.45,0.00727272727272727,238,13.498
0.42,0.00363636363636364,255,8.557
0.05,0.00545454545454545,13066,446.051
0.04,0.00454545454545455,21252,724.626
0.29,0.0118181818181818,182,4.021
0.29,0.00818181818181818,128,6.421
0.06,0.00636363636363636,8980,318.09
0.07,0.00727272727272727,5748,186.308
0.07,0.00818181818181818,3414,127.914
0.06,0.00727272727272727,5238,203.875
0.08,0.00727272727272727,9198,271.666
0.08,0.00818181818181818,3646,129.16
0.36,0.00818181818181818,425,13.558
0.53,0.00363636363636364,19,0.242
0.52,0.00909090909090909,99,1.712
0.45,0.0136363636363636,27,0.997
0.35,0.0154545454545455,59,2.802
0.48,0.01,112,2.734
0.43,0.0163636363636364,26,1.214
0.23,0.0136363636363636,279,7.578
0.12,0.00727272727272727,7275,184.006
0.32,0.0127272727272727,93,2.592
0.25,0.0145454545454545,126,3.738
0.17,0.0109090909090909,924,28.682
0.15,0.00818181818181818,3557,98.801
0.03,0.00363636363636364,33162,1172.916
0.09,0.01,2418,82.124
0.09,0.00909090909090909,3398,107.577
0.25,0.0109090909090909,467,11.125
0.27,0.0127272727272727,149,4.625
0.24,0.0109090909090909,531,14.673
0.3,0.0127272727272727,346,11.095
0.33,0.0154545454545455,68,1.498
0.27,0.0109090909090909,336,10.48
0.43,0.0118181818181818,48,3.559
0.21,0.01,922,28
0.31,0.0172727272727273,36,1.78
0.57,0.00545454545454545,110,1.347
0.6,0.0127272727272727,91,2.06
0.55,0.0209090909090909,27,1.202
0.45,0.0227272727272727,30,1.616
0.17,0.00909090909090909,2606,70.97
0.53,0.00636363636363636,82,1.206
0.59,0.0154545454545455,58,1.684
0.56,0.0236363636363636,26,1.365
0.47,0.0263636363636364,31,1.767
0.34,0.02,34,1.894
0.18,0.0109090909090909,1386,48.609
0.47,0.0190909090909091,27,1.303
0.39,0.0209090909090909,31,1.717
0.28,0.0163636363636364,184,7.509
0.37,0.00636363636363636,286,10.92
0.33,0.0109090909090909,120,3.135
0.26,0.0118181818181818,227,5.936
0.31,0.0136363636363636,101,2.766
0.3,0.0109090909090909,284,8.3
0.28,0.00454545454545455,471,17.344
0.47,0.0127272727272727,87,2.613
0.36,0.0172727272727273,34,1.534
0.59,0.0127272727272727,22,0.73
0.58,0.0209090909090909,25,1.15
0.5,0.0227272727272727,28,1.46
0.2,0.00909090909090909,1157,35.311
0.57,0.0154545454545455,63,1.745
0.6,0.0245454545454545,24,1.289
0.54,0.0263636363636364,29,1.56
0.41,0.02,32,1.587
0.54,0.0190909090909091,25,1.151
0.36,0.0163636363636364,32,1.447
0.42,0.00636363636363636,101,3.586
0.43,0.0109090909090909,180,14.091
0.21,0.0118181818181818,909,30.899
0.16,0.00818181818181818,2985,76.624
0.41,0.01,90,3.914
0.53,0.0163636363636364,23,0.986
0.4,0.0118181818181818,81,2.94
0.57,0.0190909090909091,24,1.065
0.44,0.0145454545454545,88,3.224
0.53,0.0154545454545455,48,1.843
0.43,0.00818181818181818,283,19.273
0.57,0.0145454545454545,94,2.471
0.48,0.0109090909090909,27,1.474
0.58,0.0172727272727273,20,0.951
0.53,0.0136363636363636,21,0.834
0.33,0.00272727272727273,699,13.269
0.43,0.00636363636363636,220,11.867
0.52,0.00727272727272727,17,0.457
0.34,0.00545454545454545,387,8.159
0.54,0.00909090909090909,19,0.551
0.12,0.00909090909090909,6228,172.928
0.23,0.00636363636363636,552,19.851
0.07,0.00636363636363636,10812,318.155
0.12,0.01,4345,127.039
0.1,0.00909090909090909,4229,129.631
0.14,0.00909090909090909,3784,97.777
0.45,0.0109090909090909,30,4.705
0.45,0.0118181818181818,90,5.091
0.45,0.0127272727272727,8,1.871
0.44,0.00818181818181818,194,15.899
0.41,0.00454545454545455,120,4.787
0.38,0.00454545454545455,255,8.737
0.26,0.00545454545454545,600,15.866
0.33,0.00363636363636364,666,13.985
0.08,0.00909090909090909,2346,85.479
0.06,0.00818181818181818,4448,178.735
0.1,0.0109090909090909,1918,71.35
0.1,0.0127272727272727,999,43.235
0.08,0.0109090909090909,2254,92.496
0.05,0.00636363636363636,7861,298.219
0.1,0.01,2832,87.771
0.1,0.0118181818181818,1813,62.119
0.08,0.01,2427,87.65
0.2,0.01,1049,29.126
0.25,0.0118181818181818,251,6.262
0.23,0.0109090909090909,621,16.79
0.33,0.00636363636363636,370,8.984
0.31,0.0127272727272727,112,3.957
0.42,0.0127272727272727,91,3.055
0.31,0.0145454545454545,83,3.008
0.37,0.00363636363636364,647,14.014
0.35,0.00636363636363636,335,10.407
0.09,0.0109090909090909,2039,75.677
0.11,0.0127272727272727,1322,46.889
0.12,0.0145454545454545,1000,34.178
0.12,0.0118181818181818,1878,65.972
0.12,0.0136363636363636,1434,49.893
0.14,0.00818181818181818,4154,106.55
0.2,0.0109090909090909,594,19.203
0.23,0.0127272727272727,396,12.581
0.27,0.0154545454545455,171,3.641
0.26,0.0127272727272727,313,7.88
0.39,0.01,136,3.33
0.29,0.0109090909090909,142,3.584
0.32,0.00363636363636364,492,11.148
0.36,0.00545454545454545,255,7.68
0.54,0.01,25,0.623
0.52,0.0163636363636364,56,2.008
0.41,0.0181818181818182,66,2.816
0.54,0.0118181818181818,24,0.73
0.53,0.0190909090909091,26,1.151
0.43,0.0209090909090909,32,1.548
0.13,0.00818181818181818,5427,138.759
0.44,0.0154545454545455,27,1.112
0.35,0.0163636363636364,64,3.005
0.33,0.00545454545454545,351,10.964
0.23,0.00909090909090909,577,19.261
0.13,0.0109090909090909,3454,104.229
0.25,0.00545454545454545,797,19.59
0.18,0.01,1714,45.099
0.2,0.0118181818181818,640,22.475
0.24,0.0136363636363636,228,7.243
0.22,0.0136363636363636,618,18.059
0.24,0.0118181818181818,362,9.554
0.25,0.00636363636363636,471,13.641
0.49,0.0109090909090909,32,1.43
0.54,0.0163636363636364,25,0.999
0.47,0.0181818181818182,28,1.259
0.29,0.00545454545454545,338,16.442
0.47,0.0118181818181818,37,1.672
0.56,0.0190909090909091,24,1.12
0.51,0.0209090909090909,29,1.341
0.49,0.0154545454545455,25,1.02
0.45,0.0172727272727273,29,1.23
0.32,0.00545454545454545,419,10.841
0.38,0.00818181818181818,182,6.381
0.32,0.00909090909090909,179,8.451
0.16,0.0109090909090909,2003,56.545
0.21,0.0136363636363636,640,20.813
0.17,0.01,2728,73.59
0.42,0.00727272727272727,183,8.115
0.37,0.00727272727272727,330,11.747
0.35,0.01,66,3.686
0.39,0.0118181818181818,94,3.947
0.35,0.00909090909090909,196,7.731
0.44,0.0109090909090909,58,5.625
0.32,0.00454545454545455,483,10.225
0.4,0.00545454545454545,177,3.735
0.25,0.0127272727272727,346,9.953
0.29,0.01,337,10.219
0.29,0.0145454545454545,67,1.64
0.27,0.0118181818181818,61,1.455
0,0.000909090909090909,51992,1885.728
0.41,0.00727272727272727,201,7.675
0.28,0.00545454545454545,347,12.555
0.28,0.0109090909090909,185,5.139
0.33,0.00909090909090909,135,4.513
0.12,0.0109090909090909,2889,94.859
0.11,0.0136363636363636,1111,39.011
0.12,0.0127272727272727,1427,46.596
0.3,0.0145454545454545,45,3.056
0.14,0.01,3392,100.303
0.22,0.0127272727272727,673,20.44
0.2,0.0145454545454545,306,11.648
0.22,0.0145454545454545,302,12.89
0.32,0.00636363636363636,329,9.155
0.35,0.00545454545454545,544,13.478
0.38,0.00909090909090909,145,5.415
0.36,0.0118181818181818,80,3.218
0.14,0.0127272727272727,1608,52.279
0.13,0.0154545454545455,907,33.479
0.34,0.01,100,3.769
0.14,0.0145454545454545,1227,39.228
0.2,0.0154545454545455,459,14.84
0.24,0.0127272727272727,152,6.841
