x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
2,60,139,0.012,0,0
2,62,139,0.025,0,0
2,64,139,0.035,0,0
2,66,139,0.034,0,0
2,68,139,0.024,0,0
2,70,139,0.011,0,0
4,56,139,0.007,0,0
4,58,139,0.029,0,0
4,60,139,0.085,0,0
4,62,139,0.171,0,0
4,64,139,0.241,0,0
4,66,139,0.237,0,0
4,68,139,0.162,0,0
4,70,277,0.085,0,0
4,72,277,0.04,0,0
4,74,277,0.025,0,0
4,76,138,0.017,0,0
4,78,138,0.011,0,0
6,56,139,0.034,0,0
6,58,139,0.14,0,0
6,60,139,0.407,0,0
6,62,139,0.823,0,0
6,64,139,1.159,0,0
6,66,277,1.144,0,0
6,68,277,0.802,0,0
6,70,277,0.433,0,0
6,72,277,0.236,0,0
6,74,277,0.173,0,0
6,76,138,0.13,0,0
6,78,138,0.081,0,0
6,80,138,0.035,0,0
8,54,139,0.019,0,0
8,56,277,0.12,0,0
8,58,277,0.482,0,0
8,60,277,1.378,0,0
8,62,277,2.767,0,0
8,64,415,3.894,0,0
8,66,277,3.843,0,0
8,68,277,2.732,0,0
8,70,277,1.571,0,0
8,72,277,1.016,0,0
8,74,277,0.87,0,0
8,76,277,0.71,0,0
8,78,138,0.435,0,0
8,80,138,0.19,0,0
10,54,277,0.064,0,0
10,56,277,0.316,0,0
10,58,277,1.193,0,0
10,60,277,3.302,0,0
10,62,277,6.534,0,0
10,64,415,9.143,0,0
10,66,415,9.043,0,0
10,68,415,6.557,0,0
10,70,277,4.122,0,0
10,72,277,3.21,0,0
10,74,277,3.112,0,0
10,76,277,2.627,0,0
10,78,138,1.621,0,0
10,80,138,0.707,0,0
12,52,277,0.038,0,0
12,54,277,0.184,0,0
12,56,277,0.721,0,0
12,58,415,2.326,0,0
12,60,415,5.862,0,0
12,62,553,11.075,0,0
12,64,553,15.169,0,0
12,66,677,14.956,0,0
12,68,539,11.157,0,0
12,70,539,7.906,0,0
12,72,277,7.409,0,0
12,74,277,7.875,0,0
12,76,277,6.799,0,0
12,78,277,4.223,0,0
12,80,138,1.839,0,0
14,50,138,0.022,0,0
14,52,277,0.126,0,0
14,54,415,0.529,0,0
14,56,415,1.656,0,0
14,58,415,4.16,0,0
14,60,415,8.591,0,0
14,62,677,14.314,0,0
14,64,677,18.361,0,0
14,66,677,17.7,0,0
14,68,677,13.671,0,0
14,70,539,11.187,0,0
14,72,538,12.401,0,0
14,74,538,14.05,0,0
14,76,277,12.289,0,0
14,78,277,7.654,0,0
14,80,138,3.335,0,0
16,24,141,0.007,0,0
16,26,141,0.012,0,0
16,28,141,0.014,0,0
16,30,141,0.011,0,0
16,32,141,0.006,0,0
16,48,138,0.008,0,0
16,50,138,0.058,0,0
16,52,415,0.338,0,0
16,54,415,1.307,0,0
16,56,415,3.651,0,0
16,58,539,7.605,0,0
16,60,539,12.364,0,0
16,62,677,16.392,0,0
16,64,677,17.897,0,0
16,66,814,15.972,0,0
16,68,814,12.645,0,0
16,70,814,11.986,0,0
16,72,676,15.042,0,0
16,74,538,17.669,0,0
16,76,538,15.558,0,0
16,78,414,9.689,0,0
16,80,138,4.217,0,0
18,20,141,0.007,0,0
18,22,141,0.024,0,0
18,24,141,0.057,0,0
18,26,141,0.095,0,0
18,28,141,0.11,0,0
18,30,141,0.088,0,0
18,32,141,0.05,0,0
18,34,141,0.019,0,0
18,48,138,0.014,0,0
18,50,276,0.12,0,0
18,52,276,0.652,0,0
18,54,415,2.511,0,0
18,56,415,6.779,0,0
18,58,539,13.091,0,0
18,60,539,18.493,0,0
18,62,677,19.961,0,0
18,64,814,17.515,0,0
18,66,814,13.485,0,0
18,68,814,10.514,0,0
