endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
64,48,20920,267.581329899777,0.121,0.017
64,50,21813,279.494118887402,0.207,0.023
64,52,21938,302.044504666435,0.341,0.029
64,54,23399,345.455354883048,0.453,0.031
64,56,23452,406.941496515453,0.524,0.027
64,58,23806,464.526195613675,0.566,0.023
64,60,25141,496.906114443916,0.611,0.022
62,46,17129,238.500292150146,0.075,0.014
62,48,19465,248.879970764185,0.131,0.019
62,50,20593,266.021257515419,0.254,0.025
62,52,20597,290.603814299055,0.399,0.03
62,54,22040,325.553259172263,0.468,0.031
62,56,22257,366.044615925334,0.476,0.028
62,58,21883,396.989760555757,0.494,0.026
62,60,22050,408.404025888426,0.537,0.027
62,62,22620,407.358460258546,0.565,0.028
60,44,14963,207.306888183157,0.056,0.016
60,46,17355,211.595258801262,0.072,0.017
60,48,17991,232.30045720614,0.129,0.018
60,50,18540,264.567002634305,0.242,0.02
60,52,19019,298.747484757351,0.344,0.022
60,54,19541,330.108154796684,0.361,0.022
60,56,20233,354.696353230166,0.354,0.021
60,58,20220,362.030865167384,0.41,0.022
60,60,20949,348.116682705397,0.495,0.027
60,62,21056,327.011534431163,0.492,0.031
60,64,21848,317.262724825906,0.363,0.029
58,42,12765,202.452781645624,0.066,0.019
58,44,14189,186.512238075059,0.077,0.023
58,46,15933,192.007242207555,0.086,0.022
58,48,15751,222.883116335549,0.117,0.017
58,50,17022,270.545744962015,0.173,0.014
58,52,17239,316.848068340861,0.207,0.012
58,54,17155,351.347785994965,0.202,0.011
58,56,18610,370.861518173695,0.22,0.011
58,58,19644,366.234192064254,0.312,0.013
58,60,20392,334.687727045914,0.407,0.019
58,62,20804,295.584861342199,0.382,0.024
58,64,21232,274.41358167057,0.247,0.023
56,42,12294,192.624014274303,0.103,0.031
56,44,12937,174.661519441357,0.116,0.036
56,46,14668,180.79387569043,0.108,0.029
56,48,14621,216.15544705676,0.101,0.017
56,50,15001,270.810447866515,0.098,0.009
56,52,15534,323.064963429385,0.089,0.006
56,54,16710,358.839393966175,0.08,0.005
56,56,17006,375.172673847905,0.104,0.005
56,58,19042,366.308603720846,0.172,0.006
56,60,18792,331.134520244068,0.23,0.01
56,62,19590,288.97347620829,0.209,0.013
56,64,19563,265.230611234286,0.132,0.013
56,66,18761,270.256615624724,0.085,0.009
54,42,12283,176.261107008603,0.163,0.048
54,44,12674,160.804676518889,0.165,0.051
54,46,13567,167.998435460195,0.125,0.036
54,48,14464,203.722030331659,0.084,0.018
54,50,14145,257.314773883941,0.054,0.007
54,52,14507,305.691308386368,0.034,0.003
54,54,14528,332.733087519986,0.027,0.002
54,56,15625,338.577487590708,0.037,0.002
54,58,16659,326.587261601638,0.061,0.003
54,60,18276,300.501209186473,0.079,0.004
54,62,18465,272.71886850935,0.073,0.005
54,64,18220,258.765105116016,0.051,0.005
54,66,16873,264.893936473808,0.047,0.004
52,42,11640,151.047768830947,0.193,0.064
52,44,12393,141.523485828332,0.185,0.063
52,46,13437,151.622770601004,0.126,0.04
52,48,13572,186.795058031843,0.072,0.017
52,50,13249,235.109644979083,0.037,0.006
52,52,13904,272.502581289571,0.023,0.003
52,54,13428,283.277771804879,0.027,0.003
52,56,14344,274.094788068857,0.032,0.003
52,58,14809,259.736253989927,0.031,0.004
52,60,15905,247.710457859457,0.026,0.003
52,62,16379,240.518138196745,0.02,0.003
52,64,15910,241.194993376932,0.016,0.002
52,66,14604,251.363193719906,0.022,0.002
50,42,10802,130.292796784899,0.145,0.064
50,44,10925,127.699126177105,0.135,0.059
50,46,11670,139.766546384008,0.093,0.036
50,48,12445,171.221146310095,0.055,0.015
50,50,12915,210.165141716831,0.032,0.007
50,52,12904,234.458661325359,0.038,0.005
50,54,12249,232.438015403023,0.069,0.008
50,56,12993,215.945031080071,0.091,0.011
50,58,12993,204.365493848131,0.082,0.012
50,60,13624,203.817120114685,0.052,0.009
50,62,13652,209.739828386084,0.022,0.005
50,64,13475,219.17296831145,0.01,0.002
50,66,12465,231.901243940187,0.014,0.002
48,42,9719,127.373382021335,0.072,0.042
48,44,10259,129.694948472144,0.069,0.038
48,46,10764,138.728453353289,0.056,0.027
48,48,11202,159.789538054196,0.041,0.016
48,50,12142,184.830625508004,0.036,0.012
48,52,12587,198.770233156514,0.074,0.014
48,54,12388,195.68851093588,0.169,0.022
48,56,12851,186.418853744318,0.258,0.03
48,58,12979,184.314992911328,0.256,0.03
48,60,13294,190.054232617595,0.165,0.021
48,62,12990,197.504263918959,0.067,0.01
48,64,12620,204.959565737303,0.02,0.004
48,66,11922,213.448813778271,0.02,0.004
46,42,8643,140.439265909784,0.036,0.02
46,44,9036,144.64036728563,0.047,0.022
46,46,9825,146.564577732675,0.06,0.024
46,48,10457,154.012417618533,0.062,0.023
46,50,11741,165.14447445284,0.063,0.023
46,52,12057,173.811089413085,0.136,0.028
46,54,12673,178.744937252278,0.333,0.041
46,56,12610,184.263549849576,0.536,0.051
46,58,12547,192.661967600424,0.542,0.047
46,60,12507,199.614321510081,0.348,0.032
46,62,12507,201.009620265286,0.141,0.016
46,64,12190,198.878869946405,0.04,0.007
44,44,8236,160.27900581081,0.054,0.018
44,46,8455,156.181423587194,0.094,0.027
44,48,9110,153.633566918996,0.113,0.033
44,50,9678,155.757151642656,0.111,0.035
44,52,10556,162.355955423046,0.189,0.039
44,54,10891,173.923624289566,0.433,0.049
44,56,11360,188.78989101218,0.683,0.057
44,58,11004,201.539686545641,0.676,0.051
44,60,10909,205.673899677521,0.429,0.035
44,62,11419,199.108713323452,0.175,0.018
42,46,7934,159.272699818165,0.103,0.029
42,48,7876,153.335782968248,0.136,0.037
42,50,8821,151.600944147557,0.132,0.038
42,52,9006,155.244226518505,0.172,0.038
42,54,9549,164.815413117544,0.329,0.044
42,56,9872,177.836168814065,0.488,0.049
42,58,9970,188.585924994667,0.476,0.044
42,60,9758,190.205715660879,0.306,0.03
40,50,8163,145.167445002421,0.106,0.031
40,52,8418,144.705669522148,0.11,0.029
40,54,9144,146.061308072043,0.152,0.031
40,56,8554,150.947193564467,0.201,0.034
40,58,8452,159.100298972674,0.199,0.03
36,56,6777,102.345655130357,0.021,0.012
36,58,7233,115.617119002611,0.015,0.007
36,60,6704,137.94452243164,0.011,0.003
36,62,6757,148.490513159124,0.005,0.001
34,52,6101,91.1624714856194,0.039,0.014
34,54,6177,81.7450322967427,0.029,0.015
34,56,6022,80.708761588684,0.013,0.01
34,58,6099,97.2024720858379,0.005,0.005
34,60,6203,124.494755123601,0.002,0.001
34,62,6230,142.563845066081,0.001,0
34,64,6154,137.775764546253,0.001,0
34,66,5841,113.421499438061,0.001,0
32,50,4940,73.5550161211846,0.018,0.01
32,52,5547,63.8935351622049,0.022,0.015
32,54,5747,56.1443021735939,0.016,0.016
32,56,5462,58.0721830114057,0.007,0.011
32,58,5604,74.1065365881975,0.002,0.004
32,60,5538,98.8758271048996,0,0.001
32,62,5008,118.92676187946,0,0
32,64,5258,122.49233800317,0,0
32,66,4840,106.766098320008,0,0
32,68,4186,80.9377693694567,0,0
30,48,3464,63.2827092544793,0.008,0.008
30,50,3867,52.2573303120739,0.006,0.008
30,52,4359,41.0430658136947,0.007,0.013
30,54,4770,35.9742127347365,0.005,0.014
30,56,4758,40.3422739872376,0.002,0.008
30,58,4344,53.0499071245567,0.001,0.003
30,60,4007,70.4276769805074,0,0.001
30,62,3973,87.6777195868197,0,0
30,64,3774,98.0501817094948,0,0
30,66,3783,94.1364640627355,0,0
30,68,3882,76.3742660975689,0,0
28,46,2502,54.8172221011776,0.014,0.013
28,48,2640,46.2402258359145,0.004,0.007
28,50,3322,34.475579378043,0.001,0.006
28,52,3582,25.3008601435782,0.001,0.008
28,54,3719,23.9230791040641,0.001,0.008
28,56,4062,30.287750287266,0,0.004
28,58,3877,39.9040063219003,0,0.002
28,60,3462,50.3245588219661,0,0
28,62,3171,63.0795957208985,0,0
28,64,3677,76.2088266429011,0,0
28,66,3623,80.611977297444,0,0
28,68,3736,70.7862108008547,0,0
28,70,3720,53.6871896365882,0,0
26,46,2083,34.7765023172523,0.006,0.011
26,48,2217,27.8078039999774,0.001,0.005
26,50,2217,19.6399356887186,0,0.004
26,52,3122,15.1804500862776,0,0.004
26,54,3165,17.8484806571372,0,0.003
26,56,3550,26.1209844915017,0,0.001
26,58,3586,34.5312476425833,0,0.001
26,60,3173,41.114822938959,0,0
26,62,2896,49.6873785290777,0,0
26,64,2971,60.6834976785642,0,0
26,66,3249,66.5060326653179,0,0
26,68,3605,61.128311976844,0,0
26,70,3195,47.9422587713157,0,0
24,46,1940,16.7434570295687,0.001,0.008
24,48,1799,12.8899185883364,0,0.004
24,50,2195,9.35419294651411,0,0.002
24,52,2466,9.45782088918709,0,0.001
24,54,2522,15.4655489808674,0,0.001
24,56,2868,25.4889163937042,0,0
24,58,2820,34.0658290577318,0,0
24,60,2781,39.0784562281811,0,0
24,62,2618,43.9499675670987,0,0
24,64,2618,49.766073415609,0,0
24,66,2714,51.8746626455746,0,0
24,68,3273,47.3904211152187,0,0
24,70,3001,38.6960359438704,0,0
22,46,1103,5.96224154257418,0,0.006
22,48,1382,4.58968154275554,0,0.003
22,50,1499,4.19428784296365,0,0.001
22,52,1497,7.18323629523274,0,0
22,54,1612,15.3112883254804,0,0
22,56,2214,26.670302737016,0,0
22,58,2310,35.7497950137534,0,0
22,60,2126,39.8055333455459,0,0
22,62,2376,41.4016416284424,0,0
22,64,2603,42.0289282129301,0,0
22,66,2190,39.7809557908843,0,0
22,68,2702,34.825938899449,0,0
22,70,2791,29.8061969491676,0,0
20,46,1106,1.60222426188682,0,0.004
20,48,1503,1.43812314460228,0,0.001
20,50,1081,2.45056815241735,0,0
20,52,1220,6.74003008794698,0,0
20,54,1565,15.996809246679,0,0
20,56,1289,28.2780471655392,0,0
20,58,1519,37.8415522204637,0,0
20,60,1868,41.1009972068897,0,0
20,62,2347,40.1170808004002,0,0
20,64,2347,37.4912249646036,0,0
20,66,2204,33.2660538275985,0,0
20,68,1799,28.5437211274391,0,0
20,70,1938,25.9835385562468,0,0
18,46,824,0.461349229571512,0,0
18,48,1082,0.635523892605795,0,0
18,50,1329,2.03112914523297,0,0.002
18,52,1328,6.59851076040455,0,0.002
18,54,1174,16.0685769008269,0,0.003
18,56,1151,28.6955798486535,0,0.003
18,58,1151,38.58083929685,0,0.003
18,60,1850,41.4201688975069,0,0.003
18,62,1985,39.0020671973517,0,0.002
18,64,2090,35.3562302681897,0,0.001
18,66,2048,31.7513672950623,0,0
18,68,1940,28.6400682827099,0,0
18,70,1694,27.5600010407792,0,0
16,48,914,0.666907301116494,0,0.004
16,50,776,1.91962602381344,0,0.009
16,52,915,6.25804436675651,0,0.011
16,54,1036,15.2456275049078,0,0.013
16,56,1036,27.2403848137757,0,0.015
16,58,1288,36.5902546667106,0.001,0.015
16,60,1515,38.8032576659505,0.001,0.014
16,62,1720,35.7471625539871,0,0.01
16,64,1846,32.5701598170069,0,0.005
16,66,1846,31.4451506554148,0,0.002
16,68,1943,31.7251583344794,0,0
14,50,776,2.16221061561663,0,0.027
14,52,776,6.37759366491707,0,0.037
14,54,1037,15.1273408437924,0.001,0.045
14,56,897,26.313499675469,0.004,0.051
14,58,1034,34.0925650744993,0.007,0.054
14,60,1376,34.3979810726656,0.006,0.052
14,62,1491,30.024848899241,0.003,0.04
14,64,1583,27.4510130567299,0.001,0.021
14,66,1583,29.854484110832,0,0.006
12,52,776,7.16097021399345,0.001,0.077
12,54,898,16.4934715157066,0.005,0.096
12,56,897,27.7659665002247,0.019,0.113
12,58,1126,34.1682298867615,0.037,0.127
12,60,1261,31.7904802238007,0.034,0.131
12,62,1376,25.019367814202,0.016,0.112
12,64,1376,22.2027812409578,0.004,0.059
10,58,1034,34.3157719640011,0.098,0.205
38,70,6749,85.2233787514315,0.018,0.008
38,72,5956,81.9217993685036,0.015,0.009
36,64,6678,136.625138810719,0.003,0.001
36,66,6263,110.869812639127,0.004,0.001
36,68,5768,87.0036674648826,0.006,0.002
36,70,5700,75.9455233975064,0.006,0.004
36,72,5360,77.07792831994,0.006,0.004
36,74,4242,78.7508601442918,0.005,0.004
36,76,3186,69.7828313947911,0.004,0.004
36,78,2724,50.3676167628316,0.002,0.003
34,68,5269,84.7534814142505,0.002,0.001
34,70,4731,68.7346373523677,0.002,0.002
34,72,4342,71.1319330831027,0.002,0.002
34,74,3399,80.7658212671308,0.003,0.002
34,76,2997,81.2110037172642,0.004,0.003
34,78,2290,66.8264429202246,0.002,0.002
34,80,1349,44.4880632179074,0.001,0.002
32,70,3911,62.2411846695039,0,0.001
32,72,3614,61.6460412203167,0.001,0.001
32,74,2831,72.9746447907235,0.002,0.002
32,76,2383,80.3230170590607,0.002,0.002
32,78,2143,73.5794907657307,0.002,0.002
32,80,1583,54.4815640541932,0.001,0.001
30,70,3611,57.3384264326694,0,0
30,72,3180,50.3925930809789,0,0.001
30,74,2769,56.2440127962362,0.001,0.001
30,76,2498,64.409180249195,0.001,0.001
30,78,1962,63.9639154354111,0.001,0.001
30,80,1356,51.4626467691143,0,0.001
28,72,3302,41.3137139767251,0,0
28,74,2535,38.7784545023937,0,0.001
28,76,2171,42.1734796494989,0,0.001
28,78,1817,43.478597945814,0,0.001
28,80,1471,37.038915034098,0,0.001
26,72,2524,34.8553856424995,0,0
26,74,2392,27.0806081119883,0,0
26,76,1951,25.0310936951344,0,0
26,78,1572,24.867160971536,0,0
26,80,1190,21.6946011044633,0,0
24,72,2378,29.3539425460797,0,0
24,74,2253,21.9316570100648,0,0
24,76,1889,18.0860344637445,0,0
24,78,1431,16.7597005653863,0,0
24,80,1190,14.5282277841153,0,0
22,72,2141,25.6387687780332,0,0
22,74,2024,21.9663312351413,0,0
22,76,1919,19.5660304974318,0,0
22,78,1780,18.34507474187,0,0
22,80,1053,15.7760118789333,0,0
20,72,1927,25.5181619857282,0,0
20,74,1705,24.8844227621229,0,0
20,76,1705,23.6955130358739,0,0
20,78,1188,22.2402981294123,0,0
20,80,929,18.7993528121247,0,0
18,72,1424,27.9700618454343,0,0
18,74,1431,27.1450366716915,0,0
18,76,1444,24.6285234260731,0,0
18,78,1188,21.6335300787352,0,0
18,80,790,17.4423139159209,0,0
16,70,1559,32.5427311301891,0,0
16,72,1298,31.9327560150404,0,0
16,74,1131,27.7965229347317,0,0
16,76,877,21.5796218411159,0,0
16,78,877,16.2029594270043,0,0
16,80,755,11.8226233256571,0,0
14,68,1545,35.5206203583813,0,0.001
14,70,1632,39.957393794706,0,0
14,72,1133,38.1924267035594,0,0
14,74,1016,29.3580382227869,0,0
14,76,877,18.4377047547812,0,0
14,78,877,10.5577662834795,0,0
12,68,1420,38.5139488585818,0,0.003
12,70,1382,46.5510917889351,0,0
12,72,1133,43.9901997513738,0,0
12,74,877,31.3943866642823,0,0
52,40,10871,163.776256438977,0.131,0.047
50,38,8695,122.204149587692,0.046,0.033
50,40,8922,132.332869619972,0.101,0.052
48,36,7747,79.9456418332206,0.008,0.016
48,38,8419,101.592140133849,0.026,0.027
48,40,9071,119.844082847985,0.054,0.037
46,36,7338,76.4461063403104,0.003,0.009
46,38,7055,99.5732791827496,0.012,0.013
46,40,7988,124.897827471597,0.025,0.017
44,34,5988,66.5905543941956,0.002,0.007
44,36,5961,77.6157285610547,0.001,0.004
44,38,6242,103.159713758434,0.004,0.005
44,40,6904,134.213715394163,0.011,0.007
44,42,7697,155.474768367019,0.025,0.011
42,34,5152,61.3984719940157,0.001,0.006
42,36,5149,72.5108167206105,0,0.002
42,38,5680,99.0865774731112,0.001,0.002
42,40,5674,132.871948127334,0.005,0.004
42,42,6876,157.603327951619,0.017,0.008
42,44,7553,164.373152916304,0.051,0.017
40,34,4319,49.2799323222805,0,0.004
40,36,4318,58.0625698054143,0,0.002
40,38,4835,81.7002662444976,0,0.002
40,40,5386,113.922453732092,0.002,0.003
40,42,6077,140.047993100164,0.011,0.007
40,44,6600,150.8637093426,0.033,0.015
40,46,7111,150.164193459368,0.071,0.025
40,48,8037,146.940130417552,0.102,0.032
38,34,4041,34.815159686895,0,0.004
38,36,4318,39.6796809254787,0,0.003
38,38,4730,57.665971603388,0.001,0.003
38,40,4975,84.8397020111544,0.002,0.005
38,42,5253,109.678656171235,0.007,0.007
38,44,5530,124.254474829496,0.017,0.012
38,46,6051,130.47798829352,0.034,0.018
38,48,6558,133.652501608785,0.054,0.021
38,50,8031,134.78988488459,0.066,0.02
38,52,8161,131.652215612465,0.064,0.019
38,54,8277,125.477477351873,0.059,0.019
38,56,7632,123.808169797673,0.059,0.019
