endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
42,48,392,22.867,0,0
42,50,392,25.739,0,0
42,52,392,20.938,0,0.002
40,38,251,0.043,0,0
40,40,251,0.292,0,0
40,42,251,1.392,0,0
40,44,251,4.653,0,0
40,46,251,10.92,0,0
40,48,392,17.989,0,0
40,50,392,20.835,0,0
40,52,392,17.202,0,0.001
40,54,392,10.925,0,0.008
38,40,251,0.164,0,0
38,42,251,0.803,0,0
38,44,251,2.759,0,0
38,46,251,6.632,0,0
38,48,251,11.154,0,0
38,50,392,13.152,0,0
38,52,392,10.939,0,0.001
38,54,392,6.7,0,0.004
36,40,251,0.072,0,0
36,42,251,0.358,0,0
36,44,251,1.25,0,0
36,46,251,3.045,0,0
36,48,251,5.18,0,0
36,50,392,6.161,0,0
36,52,392,5.139,0,0
36,54,392,3.076,0,0.002
36,56,392,1.479,0,0.012
34,44,251,0.414,0,0
34,46,251,1.015,0,0
34,48,251,1.737,0,0
34,50,251,2.073,0,0
34,52,392,1.732,0,0
34,54,392,1.023,0,0.001
38,38,138,0.018,0,0
36,38,138,0.009,0,0
34,40,138,0.022,0,0
34,42,138,0.114,0,0
34,56,279,0.45,0,0.006
34,58,279,0.193,0,0.025
34,60,418,0.124,0,0.043
32,42,138,0.027,0,0
32,44,138,0.097,0,0
32,46,138,0.238,0,0
32,48,138,0.409,0,0
32,50,138,0.489,0,0
32,52,138,0.409,0,0
32,54,138,0.238,0,0
32,56,277,0.108,0,0
32,58,418,0.074,0,0.008
30,44,138,0.016,0,0
30,46,138,0.04,0,0
30,48,138,0.069,0,0
30,50,138,0.082,0,0
30,52,138,0.069,0,0
30,54,277,0.052,0,0
30,56,277,0.074,0,0
28,48,138,0.008,0,0
28,50,138,0.01,0,0
28,52,277,0.014,0,0
106,62,4570,95.801,0.017,0.012
106,64,4767,87.744,0.033,0.023
106,66,4419,76.041,0.051,0.038
104,58,3724,112.38,0.013,0.006
104,60,4113,112.434,0.012,0.006
104,62,4277,105.672,0.014,0.006
104,64,4385,91.797,0.015,0.008
104,66,3890,71.814,0.014,0.012
104,68,3752,50.574,0.011,0.016
104,70,3355,35.147,0.008,0.018
102,56,3175,96.305,0.014,0.009
102,58,3564,106.958,0.015,0.008
102,60,3509,110.573,0.014,0.006
102,62,3720,104.792,0.013,0.005
102,64,4159,87.857,0.01,0.004
102,66,3762,63.186,0.006,0.005
102,68,3258,40.292,0.002,0.005
102,70,3135,27.56,0.001,0.005
102,72,2699,24.793,0.001,0.003
100,54,2910,63.669,0.007,0.01
100,56,3140,78.642,0.01,0.01
100,58,3419,90.629,0.013,0.009
100,60,3135,96.613,0.012,0.007
100,62,3481,92.538,0.009,0.005
100,64,3618,76.068,0.006,0.004
100,66,3579,52.08,0.003,0.003
100,68,2974,32.253,0.001,0.002
100,70,2721,25.104,0,0.001
100,72,2287,27.959,0,0
100,74,1931,30.355,0,0
98,52,2902,40.861,0.003,0.01
98,54,2902,52.242,0.004,0.01
98,56,3411,64.385,0.007,0.01
98,58,3411,73.474,0.01,0.009
98,60,3271,77.385,0.008,0.007
98,62,3650,73.788,0.005,0.005
98,64,3923,60.589,0.002,0.003
98,66,3506,41.729,0.001,0.002
98,68,3243,28.322,0,0.001
98,70,2869,28.675,0,0
98,72,2235,38.834,0,0
98,74,2095,45.391,0,0
98,76,1597,39.152,0,0
96,52,2785,41.546,0.003,0.009
96,54,3163,52.828,0.005,0.01
96,56,3416,62.126,0.007,0.01
96,58,3640,64.947,0.007,0.009
96,60,3602,63.198,0.005,0.007
96,62,4006,58.555,0.002,0.004
96,64,4144,49.01,0.001,0.002
96,66,3774,35.837,0,0.001
96,68,3501,28.178,0,0.001
96,70,2824,34.65,0,0
96,72,2270,51.38,0,0
96,74,2021,62.411,0,0
96,76,1309,55.598,0,0
94,52,3000,46.173,0.004,0.008
94,54,3468,60.451,0.008,0.008
94,56,3527,68.542,0.01,0.009
94,58,3527,66.373,0.007,0.008
94,60,3372,60.135,0.003,0.005
94,62,4367,54.823,0.001,0.003
94,64,4215,47.656,0,0.001
94,66,3858,37.12,0,0.001
94,68,3496,30.998,0,0
94,70,3155,38.761,0,0
94,72,2535,57.45,0,0
94,74,1906,70.413,0,0
94,76,1528,63.844,0,0
92,52,3030,47.16,0.004,0.006
92,54,3243,63.488,0.007,0.007
92,56,3203,72.034,0.009,0.007
92,58,3409,69.8,0.006,0.006
92,60,3513,64.773,0.002,0.004
92,62,3776,61.924,0.001,0.002
92,64,3635,56.52,0,0.001
92,66,3521,45.378,0,0.001
92,68,3293,36.439,0,0.001
92,70,2952,40.177,0,0.001
92,72,2847,54.615,0,0
92,74,2298,64.689,0,0
92,76,1920,58.07,0,0
90,52,2735,42.666,0.002,0.004
90,54,2876,57.671,0.004,0.005
90,56,2699,67.213,0.005,0.005
90,58,3013,69.458,0.004,0.004
90,60,3022,71.287,0.002,0.002
90,62,3109,74.455,0.001,0.001
90,64,3521,71.294,0.001,0.001
90,66,3528,58.415,0.001,0.001
90,68,3408,45.149,0.001,0.002
90,70,2918,42.238,0.001,0.002
90,72,2653,48.179,0.001,0.001
90,74,2400,51.367,0,0.001
90,76,1929,43.569,0,0
88,52,2640,35.971,0.001,0.002
88,54,2457,48.095,0.001,0.003
88,56,2387,59.109,0.002,0.003
88,58,2775,67.697,0.002,0.002
88,60,2789,77.992,0.001,0.001
88,62,2792,87.615,0.001,0.001
88,64,3335,86.924,0.002,0.002
88,66,3445,73.791,0.004,0.003
88,68,3107,58.263,0.005,0.005
88,70,2779,49.577,0.004,0.005
88,72,2639,46.457,0.003,0.004
88,74,2400,41.873,0.001,0.003
88,76,2030,32.189,0,0.002
86,54,2360,39,0,0.001
86,56,2537,51.93,0.001,0.001
86,58,2417,65.912,0.001,0.001
86,60,2555,82.112,0.001,0.001
86,62,2699,95.723,0.003,0.002
86,64,2851,97.944,0.007,0.003
86,66,3352,88.169,0.012,0.006
86,68,3125,74.315,0.014,0.009
86,70,2780,62.358,0.012,0.01
86,72,2526,52.418,0.008,0.009
86,74,2400,42.561,0.004,0.007
84,56,2457,43.205,0,0
84,58,2583,59.189,0,0.001
84,60,2717,76.87,0.001,0.001
84,62,2832,91.748,0.005,0.003
84,64,2946,97.962,0.013,0.006
84,66,2861,94.751,0.022,0.01
84,68,2895,85.203,0.027,0.013
84,70,2780,72.462,0.024,0.014
84,72,2667,60.011,0.017,0.014
82,58,2583,44.398,0,0.001
82,60,2717,59.305,0.001,0.002
82,62,2593,73.246,0.005,0.005
82,64,2720,82.989,0.014,0.01
82,66,2584,85.989,0.026,0.014
82,68,2483,80.716,0.031,0.017
82,70,2543,69.755,0.028,0.018
80,62,2335,48.046,0.004,0.012
80,64,2585,58.448,0.01,0.019
80,66,2370,63.828,0.018,0.023
74,70,1585,13.086,0.01,0.119
74,72,1459,8.644,0.002,0.079
74,74,1358,8.182,0.001,0.035
74,76,1358,8.28,0,0.018
72,66,1477,27.81,0.042,0.11
72,68,1215,18.514,0.025,0.129
72,70,1224,9.462,0.007,0.138
72,72,1224,4.433,0.001,0.117
72,74,1224,2.857,0,0.058
72,76,874,2.487,0,0.022
72,78,643,1.961,0,0.012
72,80,502,1.159,0,0.007
70,64,1027,22.969,0.013,0.073
70,66,865,19.757,0.016,0.095
70,68,1003,12.628,0.01,0.116
70,70,865,6.189,0.003,0.128
70,72,975,2.654,0,0.115
70,74,768,1.317,0,0.065
70,76,768,0.849,0,0.024
70,78,643,0.541,0,0.01
70,80,502,0.281,0,0.006
68,62,820,11.076,0.001,0.041
68,64,820,12.493,0.002,0.058
68,66,546,10.516,0.003,0.076
68,68,546,6.945,0.002,0.09
68,70,924,4.233,0.001,0.08
68,72,784,2.929,0,0.044
68,74,784,2.173,0,0.016
68,76,659,1.364,0,0.005
68,78,518,0.645,0,0.001
68,80,406,0.221,0,0
66,62,820,4.993,0,0.027
66,64,546,5.48,0,0.039
66,66,546,4.912,0,0.049
66,68,672,4.555,0,0.041
66,70,672,5.287,0,0.019
66,72,672,6.185,0,0.006
66,74,532,5.697,0,0.002
66,76,407,3.788,0,0
66,78,266,1.785,0,0
66,80,266,0.595,0,0
64,60,820,2.873,0,0.004
64,62,684,3.721,0,0.008
64,64,546,3.836,0,0.012
64,66,672,3.925,0,0.013
64,68,672,5.624,0,0.007
64,70,672,9.249,0,0.002
64,72,672,12.331,0,0.001
64,74,407,11.898,0,0
64,76,266,8.169,0,0
64,78,266,3.991,0,0
