GoalProbability,WeightedExpectedGoals,Count,WeightedCount
0.34,0.00909090909090909,165,6.974
0.35,0.00727272727272727,449,12.505
0.35,0.00545454545454545,704,13.231
0.29,0.00363636363636364,1803,65.652
0.19,0.00454545454545455,2891,62.831
0.17,0.00454545454545455,4268,107.102
0.12,0.00272727272727273,13170,287.613
0.2,0.00454545454545455,2848,71.285
0.2,0.00545454545454545,2118,57.992
0.18,0.00545454545454545,2653,63.233
0.14,0.00363636363636364,7138,162.02
0.26,0.00818181818181818,810,23.61
0.24,0.00727272727272727,1115,33.912
0.25,0.00727272727272727,1196,31.695
0.22,0.00636363636363636,1774,50.6
0.14,0.00454545454545455,5875,142.55
0.14,0.00272727272727273,9035,198.433
0.11,0.00454545454545455,10574,283.196
0.09,0.00363636363636364,18684,472.556
0.05,0.00272727272727273,63212,1763.323
0.07,0.00272727272727273,41133,1038.383
0.06,0.00272727272727273,49707,1315.417
0.11,0.00363636363636364,12995,297.361
0.12,0.00545454545454545,6716,189.48
0.16,0.00545454545454545,3356,89.203
0.16,0.00727272727272727,3093,86.804
0.14,0.00636363636363636,4734,124.668
0.16,0.00636363636363636,2483,67.881
0.08,0.00363636363636364,24499,667.144
0.19,0.00545454545454545,2136,59.236
0.18,0.00454545454545455,2606,64.961
0.04,0.00272727272727273,74252,2237.402
0.23,0.00454545454545455,1915,46.764
0.06,0.00363636363636364,35221,1034.773
0.08,0.00454545454545455,19117,569.016
0.07,0.00454545454545455,21482,659.033
0.22,0.00545454545454545,1747,51.042
0.21,0.00454545454545455,2710,62.134
0.22,0.00727272727272727,1125,33.507
0.21,0.00636363636363636,1373,38.015
0.17,0.00363636363636364,3900,88.911
0.02,0.00181818181818182,178090,5601.208
0.21,0.00545454545454545,2050,52.163
0.11,0.00272727272727273,15307,328.552
0.29,0.00545454545454545,1086,48.944
0.31,0.00454545454545455,789,22.616
0.27,0.00363636363636364,1649,39.042
0.31,0.00636363636363636,466,16.352
0.33,0.00727272727272727,224,7.237
0.29,0.00727272727272727,745,29.864
0.2,0.00727272727272727,1864,47.986
0.13,0.00363636363636364,7532,174.784
0.21,0.00727272727272727,1488,47.487
0.15,0.00454545454545455,4893,119.999
0.23,0.00909090909090909,864,28.316
0.19,0.00909090909090909,1265,35.603
0.14,0.00545454545454545,4622,118.002
0.29,0.0127272727272727,303,9.877
0.26,0.0118181818181818,416,13.418
0.3,0.0118181818181818,205,6.363
0.27,0.0109090909090909,616,15.718
0.13,0.00727272727272727,3798,116.563
0.13,0.00636363636363636,4154,123.416
0.1,0.00363636363636364,15555,373.144
0.09,0.00454545454545455,16514,461.821
0.15,0.00909090909090909,2344,85.287
0.13,0.00818181818181818,4945,141.509
0.09,0.00545454545454545,11692,348.349
0.21,0.00818181818181818,1235,39.623
0.21,0.0118181818181818,437,16.513
0.18,0.0109090909090909,1065,34.987
0.23,0.00818181818181818,750,24.245
0.22,0.0109090909090909,610,20.739
0.18,0.01,1266,37.653
0.12,0.00363636363636364,11453,265.632
0.06,0.00454545454545455,25739,853.845
0.05,0.00363636363636364,40152,1245.594
0.09,0.00636363636363636,9134,306.484
0.08,0.00636363636363636,10309,366.831
0.11,0.00545454545454545,8225,224.975
0.11,0.00727272727272727,5135,167.493
0.1,0.00727272727272727,6500,219.713
0.12,0.00454545454545455,8935,210.929
0.12,0.00636363636363636,6946,198.906
0.07,0.00363636363636364,31159,847.284
0.15,0.00363636363636364,5986,144.135
0.23,0.00727272727272727,969,28.057
0.23,0.00636363636363636,1535,36.627
0.05,0.00454545454545455,27233,937.558
0.08,0.00545454545454545,13813,443.787
0.07,0.00545454545454545,18193,624.361
0.04,0.00363636363636364,47240,1558.238
0.1,0.00454545454545455,12523,335.55
0.1,0.00545454545454545,9545,270.106
0.13,0.00454545454545455,7959,191.28
0.36,0,2707,6.443
0.29,0.00909090909090909,317,12.227
0.29,0.00818181818181818,673,22.208
0.16,0.00909090909090909,2127,73
0.19,0.00818181818181818,1222,35.334
0.2,0.0109090909090909,1127,34.891
0.15,0.01,2039,72.557
0.1,0.00636363636363636,6359,195.436
0.3,0.01,354,9.884
0.27,0.0136363636363636,437,14.744
0.22,0.0127272727272727,650,18.7
0.3,0.0127272727272727,411,12.433
0.28,0.00818181818181818,932,25.811
0.03,0.00272727272727273,83370,2689.735
0.1,0.00818181818181818,6337,210.374
0.12,0.00727272727272727,4817,152.987
0.14,0.01,1854,65.756
0.11,0.01,3162,112.035
0.07,0.00727272727272727,10181,419.649
0.21,0.00909090909090909,1268,40.874
0.19,0.0127272727272727,681,23.519
0.15,0.0118181818181818,1518,65.124
0.24,0.00818181818181818,605,18.254
0.22,0.0118181818181818,743,24.362
0.07,0.00636363636363636,13861,511.075
0.06,0.00545454545454545,19085,697.345
0.04,0.00454545454545455,28177,1027.579
0.08,0.00818181818181818,6435,263.296
0.06,0.00636363636363636,12904,481.007
0.12,0.00909090909090909,3680,125.804
0.09,0.00909090909090909,4365,164.868
0.13,0.00545454545454545,6186,158.852
0.08,0.00727272727272727,9251,352.566
0.12,0.00818181818181818,4204,132.792
0.13,0.0109090909090909,1887,72.093
0.11,0.00909090909090909,4411,153.681
0.1,0.00909090909090909,4846,172.283
0.09,0.00818181818181818,6131,216.601
0.17,0.00818181818181818,1719,56.082
0.19,0.0118181818181818,753,31.536
0.17,0.01,1343,41.738
0.14,0.00818181818181818,2550,82.888
0.13,0.00909090909090909,3631,113.768
0,0.000909090909090909,84246,3182.66
0.2,0.00636363636363636,1469,39.329
0.2,0.00818181818181818,1270,33.033
0.18,0.00636363636363636,2698,77.854
0.22,0.00818181818181818,1079,31.296
0.23,0.01,648,18.422
0.17,0.00727272727272727,2202,65.968
0.37,0.000909090909090909,983,9.339
0.38,0.00181818181818182,855,10.997
0.48,0.00272727272727273,231,3.666
0.46,0.00272727272727273,266,5.311
0.36,0.00272727272727273,758,9.822
0.42,0.00181818181818182,401,6.718
0.44,0.00181818181818182,504,5.423
0.46,0.00181818181818182,346,4.982
0.38,0.00272727272727273,587,10.332
0.43,0.00181818181818182,332,4.775
0.38,0.000909090909090909,1111,9.084
0.5,0.00181818181818182,200,1.629
0.41,0.00181818181818182,417,5.25
0.37,0,2648,7.372
0.4,0.000909090909090909,646,5.125
0.46,0.000909090909090909,592,5.529
0.4,0.00181818181818182,634,6.649
0.88,0,245,0.663
0.92,0,6,0
0.75,0,302,0.638
0.43,0,2031,5.068
0.28,0.00545454545454545,1098,45.996
0.17,0.00545454545454545,2592,66.226
0.19,0.0109090909090909,1063,38.747
0.09,0.00727272727272727,6770,243.464
0.28,0.00727272727272727,891,35.894
0.24,0.01,1284,33.509
0.26,0.00636363636363636,1462,39.908
0.01,0.00181818181818182,133647,5069.831
0.03,0.00363636363636364,55361,2032.613
0.02,0.00272727272727273,98162,3618.022
0.07,0.00818181818181818,7433,318.049
0.04,0.00636363636363636,11695,511.328
0.13,0.01,2070,83.017
0.1,0.01,3218,117.099
0.06,0.00727272727272727,10033,393.239
0.03,0.00454545454545455,33181,1381.03
0.19,0.00636363636363636,2111,57.772
0.05,0.00545454545454545,15813,591.932
0.03,0.00545454545454545,15933,750.306
0.02,0.00363636363636364,40631,1738.713
0.04,0.00545454545454545,15275,614.819
0.08,0.00909090909090909,4732,200.276
0.06,0.00818181818181818,6372,271.059
0.07,0.00909090909090909,4084,192.047
0.05,0.00818181818181818,4733,209.371
0.05,0.00636363636363636,13112,523.935
0.16,0.0109090909090909,2077,70.028
0.15,0.0109090909090909,2252,83.596
0.14,0.0136363636363636,1089,45.883
0.12,0.0118181818181818,1722,65.306
0.11,0.0118181818181818,1921,77.686
0.09,0.01,4108,167.637
0.23,0.0127272727272727,568,17.998
0.22,0.0154545454545455,369,11.283
0.19,0.0136363636363636,1117,39.059
0.15,0.00636363636363636,3520,100.104
0.17,0.0109090909090909,1679,51.254
0.17,0.0136363636363636,1195,43.819
0.14,0.0118181818181818,1724,66.821
0.24,0.0109090909090909,522,14.695
0.15,0.00545454545454545,3999,104.227
0.27,0.0127272727272727,419,12.09
0.23,0.0109090909090909,752,24.299
0.22,0.00909090909090909,892,26.851
0.4,0.00454545454545455,343,5.869
0.45,0.00454545454545455,369,6.514
0.37,0.00272727272727273,738,12.205
0.45,0.00636363636363636,153,3.35
0.54,0.00818181818181818,77,1.474
0.43,0.00818181818181818,229,6.279
0.56,0.00727272727272727,103,1.773
0.46,0.00727272727272727,147,5.768
0.38,0.00454545454545455,380,8.226
0.47,0.00545454545454545,100,2.737
0.52,0.00545454545454545,93,2.07
0.43,0.00272727272727273,569,8.017
0.54,0.00727272727272727,33,0.905
0.4,0.00727272727272727,158,4.849
0.57,0.00909090909090909,51,1.089
0.44,0.00909090909090909,101,2.746
0.52,0.00818181818181818,111,3.129
0.4,0.00818181818181818,299,6.053
0.37,0.00545454545454545,410,11.862
0.43,0.00363636363636364,302,5.954
0.5,0.00454545454545455,132,2.781
0.42,0.00272727272727273,333,3.969
0.57,0.00636363636363636,53,1.149
0.47,0.00272727272727273,299,7.016
0.56,0.00545454545454545,42,1.017
0.42,0.00363636363636364,191,4.631
0.38,0.00545454545454545,330,8.225
0.49,0.00181818181818182,321,4.043
0.49,0.00272727272727273,147,2.406
0.55,0.00363636363636364,184,2.487
0.53,0.00454545454545455,62,1.172
0.42,0.00454545454545455,456,8.638
0.41,0,2156,4.822
0.39,0,5234,18.783
0.49,0.000909090909090909,345,3.567
0.43,0.000909090909090909,799,5.855
0.45,0.000909090909090909,607,5.901
0.38,0,2713,7.788
0.27,0.00727272727272727,875,25.889
0.27,0.00909090909090909,809,24.283
0.27,0.00818181818181818,839,25.613
0.27,0.00636363636363636,1003,27.162
0.25,0.00909090909090909,815,23.573
0.01,0.00272727272727273,28425,1284.204
0.02,0.00454545454545455,17857,875.682
0.01,0.00363636363636364,5583,288.288
0.02,0.00545454545454545,6220,333.606
0.05,0.00727272727272727,6687,286.426
0.04,0.00727272727272727,7670,350.186
0.11,0.00818181818181818,5707,181.259
0.13,0.0127272727272727,1540,62.076
0.1,0.0109090909090909,3268,128.882
0.09,0.0109090909090909,2446,101.78
0.17,0.00636363636363636,2235,53.198
0.23,0.0118181818181818,569,14.705
0.19,0.01,1418,38.643
0.21,0.0145454545454545,679,24.273
0.17,0.0118181818181818,1801,68.817
0.16,0.01,2286,76.502
0.12,0.0109090909090909,2906,112.16
0.26,0.01,787,19.934
0.29,0.01,596,14.522
0.27,0.0118181818181818,544,15.425
0.22,0.01,759,23.412
0.21,0.01,1181,32.316
0.26,0.00727272727272727,445,15.701
0.38,0.01,125,3.461
0.45,0.00909090909090909,168,4.704
0.4,0.00909090909090909,250,8.229
0.43,0.00545454545454545,445,9.058
0.39,0.00545454545454545,437,15.19
0.36,0.00909090909090909,447,9.176
0.45,0.0127272727272727,116,3.66
0.37,0.0127272727272727,116,4.447
0.46,0.0118181818181818,125,6.678
0.53,0.0163636363636364,73,2.962
0.44,0.0163636363636364,50,2.414
0.52,0.01,80,2.558
0.57,0.0154545454545455,51,1.716
0.48,0.0154545454545455,51,2.069
0.31,0.01,523,15.935
0.52,0.00636363636363636,56,1.196
0.54,0.00909090909090909,127,2.776
0.37,0.00363636363636364,347,7.534
0.44,0.00727272727272727,198,3.84
0.5,0.01,73,2.628
0.54,0.0145454545454545,57,2.61
0.42,0.0145454545454545,51,2.204
0.25,0.01,362,11.722
0.42,0.00636363636363636,173,4.056
0.58,0.0127272727272727,51,2.158
0.59,0.0190909090909091,29,1.03
0.48,0.0190909090909091,30,1.279
0.48,0.00545454545454545,88,1.922
0.6,0.0118181818181818,28,0.643
0.59,0.0172727272727273,43,1.887
0.47,0.0172727272727273,66,2.401
0.31,0.0118181818181818,186,7.359
0.48,0.00363636363636364,97,1.564
0.55,0.00727272727272727,61,1.345
0.51,0.0109090909090909,53,1.383
0.4,0.0109090909090909,168,4.423
0.36,0.00636363636363636,473,9.341
0.55,0.0109090909090909,38,1.336
0.42,0.0118181818181818,130,3.626
0.55,0.0145454545454545,24,0.878
0.43,0.0145454545454545,107,3.276
0.28,0.01,581,17.409
0.47,0.0136363636363636,46,1.871
0.36,0.0136363636363636,200,6.039
0.24,0.00909090909090909,633,16.982
0.36,0.000909090909090909,1177,9.364
0.37,0.00181818181818182,757,8.266
0.5,0.00363636363636364,122,2.665
0.49,0.00636363636363636,81,2.092
0.45,0.00363636363636364,332,6.18
0.58,0.00727272727272727,27,0.845
0.52,0.00454545454545455,117,2.415
0.59,0.01,33,1.096
0.39,0.000909090909090909,1150,18.413
0.45,0.00272727272727273,288,5.12
0.42,0.00545454545454545,333,6.536
0.46,0.00636363636363636,162,5.541
0.38,0.00818181818181818,333,9.792
0.19,0.00727272727272727,1621,45.053
0.53,0.00181818181818182,92,1.256
0.51,0.00181818181818182,171,1.725
0.53,0.00363636363636364,64,1.539
0.41,0.000909090909090909,732,6.156
0.46,0.00545454545454545,165,3.613
0.39,0.00181818181818182,681,17.557
0.4,0,2254,5.315
0.44,0,1967,4.514
0.42,0.000909090909090909,602,4.824
0.18,0.00727272727272727,1619,48.293
0.11,0.00636363636363636,7745,235.388
0.17,0.00909090909090909,1358,46.667
0.25,0.0109090909090909,666,21.204
0.15,0.00727272727272727,3085,88.044
0.33,0.0145454545454545,216,5.641
0.3,0.0145454545454545,159,4.657
0.31,0.00909090909090909,478,14.444
0.38,0.0127272727272727,259,7.521
0.33,0.0127272727272727,239,8.819
0.32,0.0118181818181818,468,13.108
0.4,0.0181818181818182,71,2.861
0.33,0.0181818181818182,82,5.276
0.21,0.0127272727272727,360,13.787
0.41,0.0163636363636364,121,2.581
0.47,0.0236363636363636,39,1.566
0.39,0.0236363636363636,40,1.887
0.25,0.0163636363636364,350,10.415
0.47,0.0145454545454545,38,0.998
0.52,0.0209090909090909,41,1.304
0.43,0.0209090909090909,100,4.704
0.28,0.0145454545454545,271,11.743
0.48,0.00909090909090909,103,1.87
0.52,0.0136363636363636,40,0.836
0.42,0.0136363636363636,100,4.162
0.39,0.00363636363636364,501,9.643
0.36,0.00545454545454545,317,7.348
0.39,0.0109090909090909,151,9.051
0.3,0.0109090909090909,453,13.003
0.18,0.00818181818181818,1145,29.923
0.46,0.0136363636363636,116,3.869
0.49,0.02,56,2.607
0.38,0.0209090909090909,84,3.514
0.24,0.0145454545454545,240,9.779
0.38,0.00909090909090909,261,9.45
0.54,0.0181818181818182,32,1.089
0.55,0.0263636363636364,33,1.533
0.44,0.0263636363636364,34,1.927
0.29,0.0181818181818182,218,8.071
0.45,0.00818181818181818,73,2.398
0.58,0.0163636363636364,32,0.922
0.58,0.0236363636363636,35,1.339
0.46,0.0236363636363636,89,3.287
0.3,0.0163636363636364,244,8.7
0.16,0.00818181818181818,2925,80.185
0.57,0.0109090909090909,42,1.242
0.55,0.0154545454545455,33,0.893
0.43,0.0154545454545455,69,2.255
0.28,0.0109090909090909,711,19.813
0.46,0.00454545454545455,290,6.222
0.45,0.00545454545454545,307,6.605
0.42,0.00818181818181818,77,2.632
0.54,0.0109090909090909,47,1.987
0.51,0.0163636363636364,27,1.009
0.39,0.0163636363636364,79,2.694
0.25,0.0118181818181818,205,7.488
0.5,0.00636363636363636,106,2.965
0.6,0.0145454545454545,34,1.578
0.55,0.0209090909090909,27,1.211
0.36,0.00181818181818182,879,8.918
0.54,0.00636363636363636,94,1.632
0.59,0.0127272727272727,88,2.797
0.53,0.0190909090909091,29,1.14
0.41,0.0190909090909091,29,1.47
0.34,0.0118181818181818,277,8.935
0.51,0.00272727272727273,95,1.358
0.54,0.00545454545454545,72,1.762
0.47,0.00909090909090909,103,2.491
0.52,0.00363636363636364,108,1.98
0.53,0.00727272727272727,67,1.859
0.46,0.0109090909090909,119,3.862
0.45,0.00727272727272727,200,7.466
0.14,0.00727272727272727,3194,91.913
0.25,0.0136363636363636,416,14.22
0.22,0.0136363636363636,737,26.157
0.28,0.0127272727272727,171,7.323
0.24,0.0127272727272727,211,8.49
0.31,0.0172727272727273,173,7.058
0.26,0.0181818181818182,362,15.5
0.17,0.0127272727272727,1015,35.933
0.34,0.0154545454545455,135,4.357
0.38,0.0227272727272727,127,3.785
0.31,0.0227272727272727,332,11.718
0.2,0.0154545454545455,615,29.753
0.38,0.0145454545454545,119,3.721
0.42,0.0209090909090909,91,3.126
0.34,0.0209090909090909,94,3.868
0.41,0.0127272727272727,170,4.035
0.29,0.0109090909090909,761,23.149
0.39,0.0136363636363636,214,4.503
0.39,0.02,69,3.276
0.3,0.02,40,2.185
0.19,0.0145454545454545,763,27.056
0.46,0.0254545454545455,36,1.774
0.35,0.0254545454545455,38,2.336
0.22,0.0181818181818182,92,5.157
0.37,0.00727272727272727,433,11.09
0.5,0.0163636363636364,35,1.035
0.5,0.0236363636363636,38,1.498
0.38,0.0236363636363636,138,5.846
0.24,0.0163636363636364,355,17.453
0.48,0.01,53,2.064
0.49,0.0145454545454545,71,2.896
0.43,0.00636363636363636,270,5.372
0.41,0.0154545454545455,78,2.409
0.53,0.0136363636363636,38,1.671
0.48,0.02,29,1.357
0.35,0.0209090909090909,31,1.848
0.22,0.0145454545454545,405,14.577
0.47,0.00636363636363636,135,4.885
0.55,0.0127272727272727,71,2.228
0.5,0.0181818181818182,57,2.372
0.37,0.0181818181818182,114,4.756
0.51,0.00818181818181818,105,2.645
0.47,0.0118181818181818,137,3.276
0.35,0.0118181818181818,178,7.706
0.41,0.00363636363636364,524,8.652
0.39,0.00454545454545455,343,11.05
0.44,0.00272727272727273,420,6.599
0.47,0.00363636363636364,206,4.028
0.49,0.00727272727272727,51,1.531
0.42,0.0109090909090909,62,1.713
0.4,0.01,201,4.089
0.37,0.00454545454545455,318,7.781
0.13,0.0118181818181818,2398,89.446
0.08,0.01,3872,163.054
0.15,0.0154545454545455,1108,45.567
0.14,0.0172727272727273,671,27.064
0.09,0.0127272727272727,1286,57.437
0.14,0.0145454545454545,1413,58.991
0.13,0.0154545454545455,1180,52.306
0.09,0.0118181818181818,3072,123.138
0.13,0.0145454545454545,1015,38.559
0.14,0.0154545454545455,837,38.383
0.1,0.0118181818181818,2466,103.375
0.16,0.0190909090909091,431,18.873
0.17,0.02,536,22.277
0.12,0.0154545454545455,1566,71.795
0.16,0.0172727272727273,456,20.207
0.17,0.0181818181818182,559,23.617
0.12,0.0136363636363636,1615,71.615
0.11,0.0127272727272727,2001,84.052
0.14,0.0163636363636364,1143,47.736
0.12,0.0127272727272727,1502,67.504
0.14,0.00909090909090909,2863,93.741
0.15,0.00818181818181818,2095,72.409
0.27,0.0154545454545455,493,16.512
0.21,0.0154545454545455,418,14.196
0.3,0.0136363636363636,146,5.923
0.23,0.0136363636363636,706,22.432
0.28,0.00909090909090909,453,12.608
0.2,0.0145454545454545,854,30.14
0.34,0.0172727272727273,127,3.244
0.25,0.0172727272727273,133,6.642
0.15,0.0127272727272727,1375,48.222
0.37,0.0109090909090909,116,3.81
0.37,0.0154545454545455,69,2.695
0.28,0.0154545454545455,226,10.801
0.36,0.01,441,10.93
0.2,0.0118181818181818,921,31.677
0.35,0.0136363636363636,95,3.762
0.38,0.0118181818181818,124,4.073
0.1,0.0127272727272727,1288,50.735
0.1,0.0136363636363636,1364,59.545
0.08,0.0109090909090909,2027,80.504
0.07,0.01,2432,100.34
0.12,0.0163636363636364,465,21.044
0.13,0.0172727272727273,848,40.998
0.15,0.0209090909090909,308,13.158
0.15,0.0227272727272727,668,33.221
0.12,0.0172727272727273,383,18.029
0.07,0.0109090909090909,1700,76.605
0.15,0.0190909090909091,813,39.693
0.11,0.0163636363636364,524,22.49
0.13,0.0190909090909091,278,13.743
0.14,0.0209090909090909,321,14.021
0.16,0.0254545454545455,223,9.828
0.18,0.0272727272727273,110,4.818
0.12,0.0145454545454545,876,45.656
0.17,0.0227272727272727,100,4.148
0.18,0.0245454545454545,97,4.206
0.15,0.0145454545454545,875,33.582
0.17,0.0154545454545455,700,28.853
0.1,0.0163636363636364,106,5.175
0.11,0.0172727272727273,324,14.267
0.09,0.0136363636363636,311,13.627
0.13,0.0209090909090909,320,14.999
0.14,0.0190909090909091,686,29.691
0.16,0.02,353,15.782
0.16,0.0127272727272727,784,27.491
0.05,0.00909090909090909,3367,164.021
0.06,0.01,2381,107.546
0.07,0.0118181818181818,1234,57.046
0.08,0.0127272727272727,1125,48.424
0.47,0,1652,4.419
0.42,0,2137,5.117
0.51,0,705,1.666
0.45,0,1968,4.859
0.49,0,1752,3.707
0.48,0,3115,6.143
0.52,0,611,1.474
0.5,0,878,2.382
0.54,0,473,1.033
0.06,0.00909090909090909,2503,106.279
0.1,0.0154545454545455,547,24.156
0.13,0.02,203,9.597
0.08,0.0118181818181818,1156,59.196
