x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
0,8,140,0.013,0,0
0,10,140,0.094,0,0
0,12,140,0.488,0,0
0,14,140,1.754,0,0
0,16,140,4.402,0,0
0,18,140,7.699,0,0
0,20,140,9.388,0,0
0,22,140,7.982,0,0
0,24,140,4.731,0,0
0,26,140,1.955,0,0
0,28,140,0.563,0,0
0,30,140,0.113,0,0
0,32,140,0.016,0,0
0,52,140,0.007,0,0
0,54,140,0.011,0,0
0,56,140,0.012,0,0
0,58,140,0.01,0,0
2,4,141,0.013,0,0.053
2,6,141,0.019,0,0.053
2,8,281,0.042,0,0.026
2,10,281,0.169,0,0.005
2,12,281,0.802,0,0.001
2,14,140,2.855,0,0
2,16,140,7.163,0,0
2,18,140,12.529,0,0
2,20,140,15.278,0,0
2,22,140,12.989,0,0
2,24,140,7.699,0,0
2,26,140,3.181,0,0
2,28,140,0.917,0,0
2,30,270,0.194,0,0
2,32,270,0.043,0,0
2,34,130,0.021,0,0
2,36,130,0.018,0,0
2,38,130,0.01,0,0
2,48,219,0.013,0,0
2,50,219,0.041,0,0
2,52,219,0.089,0,0
2,54,219,0.136,0,0
2,56,357,0.153,0,0.001
2,58,357,0.116,0,0.001
2,60,219,0.058,0,0
2,62,140,0.017,0,0
2,64,139,0.006,0,0
2,66,139,0.008,0,0
2,68,139,0.008,0,0
4,0,141,0.014,0,0.053
4,2,141,0.043,0,0.053
4,4,141,0.095,0,0.053
4,6,141,0.146,0,0.053
4,8,281,0.181,0,0.046
4,10,281,0.292,0,0.021
4,12,281,0.962,0,0.003
4,14,281,3.262,0,0
4,16,140,8.127,0,0
4,18,140,14.215,0,0
4,20,140,17.334,0,0
4,22,140,14.737,0,0
4,24,140,8.735,0,0
4,26,270,3.618,0,0
4,28,270,1.071,0,0
4,30,270,0.286,0,0
4,32,270,0.163,0,0
4,34,268,0.166,0,0
4,36,268,0.143,0,0
4,38,268,0.09,0,0
4,40,268,0.042,0,0
4,42,268,0.015,0,0
4,46,219,0.018,0,0
4,48,219,0.08,0,0
4,50,357,0.255,0,0.001
4,52,357,0.559,0,0.001
4,54,357,0.861,0,0.001
4,56,357,0.932,0,0.001
4,58,357,0.709,0,0.001
4,60,496,0.388,0,0.001
4,62,496,0.168,0,0.001
4,64,358,0.084,0,0
4,66,139,0.072,0,0
4,68,139,0.07,0,0
4,70,139,0.048,0,0
4,72,139,0.023,0,0
4,74,139,0.008,0,0
6,0,141,0.071,0,0.053
6,2,141,0.225,0,0.053
6,4,141,0.499,0,0.053
6,6,141,0.769,0,0.053
6,8,281,0.845,0,0.052
6,10,281,0.757,0,0.043
6,12,281,1.035,0,0.016
6,14,281,2.68,0,0.002
6,16,281,6.458,0,0
6,18,140,11.244,0,0
6,20,140,13.711,0,0
6,22,140,11.657,0,0
6,24,270,6.918,0,0
6,26,270,2.902,0,0
6,28,270,0.988,0,0
6,30,270,0.573,0,0
6,32,408,0.743,0,0
6,34,268,0.888,0,0
6,36,268,0.784,0,0
6,38,268,0.508,0,0
6,40,404,0.259,0,0
6,42,404,0.11,0,0
6,44,483,0.051,0,0
6,46,355,0.087,0,0
6,48,357,0.352,0,0.001
6,50,357,1.096,0,0.001
6,52,357,2.402,0,0.001
6,54,357,3.702,0,0.001
6,56,357,4.014,0,0.001
6,58,496,3.075,0,0.002
6,60,496,1.697,0,0.002
6,62,634,0.78,0,0.002
6,64,634,0.493,0,0.001
6,66,555,0.5,0,0
6,68,277,0.481,0,0
6,70,277,0.344,0,0
6,72,277,0.174,0,0
6,74,277,0.063,0,0
6,76,139,0.011,0,0
8,0,141,0.26,0,0.053
8,2,141,0.826,0,0.053
8,4,141,1.827,0,0.053
8,6,141,2.817,0,0.053
8,8,281,3.038,0,0.053
8,10,281,2.345,0,0.051
8,12,281,1.578,0,0.04
8,14,281,1.845,0,0.012
8,16,281,3.655,0,0.002
8,18,281,6.22,0,0
8,20,140,7.561,0,0
8,22,140,6.428,0,0
8,24,270,3.844,0,0
8,26,270,1.746,0,0
8,28,408,1.066,0,0
8,30,408,1.617,0,0
8,32,408,2.693,0,0
8,34,268,3.353,0,0
8,36,404,3.059,0,0
8,38,404,2.105,0,0
8,40,404,1.164,0,0
8,42,404,0.565,0,0
8,44,623,0.3,0,0
8,46,631,0.355,0,0
8,48,631,1.111,0,0.001
