endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
90,32,2103,24.4724852294707,0,0
90,34,2258,26.0043355787324,0,0
88,26,3988,37.7450701892249,0,0
88,28,3708,28.9571844216293,0,0
88,30,3699,27.2580231675248,0,0
88,32,3142,30.0177969952281,0,0
88,34,2848,35.9035156033543,0,0
88,36,2713,42.1715872733928,0,0
88,38,2733,44.0051200119602,0,0.001
88,40,2871,39.7702495337166,0,0.001
86,24,4794,59.0248290930962,0,0
86,26,4123,39.7983353236951,0,0
86,28,4215,29.9243042283084,0,0
86,30,3965,29.1459264738633,0,0
86,32,3265,35.6010184820623,0,0
86,34,3240,46.7634589561508,0,0.001
86,36,3508,56.3388289211858,0.001,0.001
86,38,3230,57.5708516655019,0.001,0.002
86,40,3388,50.6890872476852,0.002,0.003
86,42,4041,42.6201907097313,0.002,0.006
84,22,5042,84.5346690559719,0.001,0.001
84,24,4790,61.686600972522,0,0
84,26,4753,45.4727308194286,0,0
84,28,4879,38.1197332055306,0,0
84,30,4839,38.7742888006545,0,0
84,32,4121,46.8736511821653,0,0.001
84,34,3856,60.41624162209,0.001,0.001
84,36,3696,71.5049183042135,0.003,0.002
84,38,3564,72.5450141915156,0.006,0.004
84,40,4540,65.1441839705843,0.009,0.008
84,42,5061,57.1826472283794,0.011,0.013
84,44,5393,56.0242829539075,0.009,0.016
82,22,4886,84.542962223476,0.004,0.003
82,24,5419,70.1878068779429,0.002,0.002
82,26,5272,62.7986541138942,0,0.001
82,28,5113,61.1237876091309,0,0
82,30,4590,62.3892207602887,0,0
82,32,4795,67.4782191150932,0.001,0.001
82,34,4389,77.1086064852776,0.003,0.002
82,36,4453,85.6477318486301,0.006,0.003
82,38,4683,86.8357710750684,0.014,0.007
82,40,5111,82.2295201177579,0.026,0.013
82,42,5903,77.4693093935698,0.035,0.022
82,44,5969,76.844730585425,0.036,0.028
80,22,5489,87.666676541019,0.02,0.009
80,24,5647,85.9696901472156,0.008,0.004
80,26,5769,90.9008692916868,0.003,0.001
80,28,5503,96.5955442507626,0.001,0.001
80,30,5215,97.5098667431421,0.001,0.001
80,32,4545,95.2115458217696,0.002,0.001
80,34,4503,94.6693586730843,0.004,0.002
80,36,4939,96.1345275789294,0.008,0.004
80,38,5316,97.2492267865797,0.021,0.008
80,40,5668,98.1364931612632,0.046,0.017
80,42,6589,99.2243675618061,0.074,0.028
80,44,6725,99.9975899818318,0.095,0.037
78,20,5657,90.6065028520859,0.091,0.029
78,22,5620,93.1508897824277,0.056,0.019
78,24,5621,102.642503934761,0.024,0.008
78,26,5880,118.240631559489,0.009,0.003
78,28,5987,130.667987975058,0.003,0.001
78,30,5878,131.6337894872,0.003,0.001
78,32,4942,122.142458986375,0.003,0.002
78,34,5113,109.852300632039,0.004,0.003
78,36,5199,101.342784710963,0.007,0.004
78,38,5783,100.169067008168,0.02,0.009
78,40,5925,106.099679237401,0.049,0.017
78,42,6934,114.848300155844,0.099,0.029
78,44,7758,121.429838734136,0.15,0.038
78,46,8638,124.963706610268,0.149,0.037
76,20,5873,94.208750120456,0.157,0.044
76,22,5621,102.748035426046,0.102,0.027
76,24,5482,116.319836043567,0.048,0.012
76,26,5601,134.498952827405,0.017,0.004
76,28,5571,148.787378646358,0.006,0.002
76,30,5303,150.476309561097,0.006,0.002
76,32,5527,138.613955757103,0.007,0.003
76,34,5252,119.131041900798,0.006,0.004
76,36,5339,101.591023040488,0.005,0.004
76,38,5780,95.5839183444447,0.012,0.007
76,40,5905,104.066448280051,0.032,0.014
76,42,7521,122.215629801906,0.077,0.023
76,44,8210,141.780853422327,0.134,0.028
76,46,9701,155.04292814358,0.146,0.026
74,20,5601,107.274084321293,0.18,0.042
74,22,5469,118.428542276168,0.124,0.026
74,24,4928,127.596536197768,0.058,0.012
74,26,5064,138.142395546289,0.02,0.004
74,28,5015,147.425976367133,0.007,0.003
74,30,5164,149.332315891179,0.01,0.004
74,32,5126,140.021037257993,0.013,0.005
74,34,5484,120.171025088336,0.01,0.005
74,36,5971,98.0814910246307,0.005,0.005
74,38,6219,87.7087074026356,0.005,0.006
74,40,6291,97.5719819206687,0.013,0.009
74,42,6878,125.590703505338,0.036,0.013
74,44,8586,161.648881708149,0.07,0.015
74,46,10057,190.094604131241,0.09,0.014
72,22,5334,133.218941903444,0.097,0.018
72,24,4633,133.499722564847,0.044,0.009
72,26,4231,131.29468431055,0.014,0.004
72,28,4739,131.969018760235,0.006,0.003
72,30,4997,132.78562131037,0.009,0.004
72,32,4991,127.194759000325,0.014,0.006
72,34,5469,110.807199411506,0.011,0.006
72,36,6092,89.5924909711997,0.005,0.005
72,38,6202,78.9660118447253,0.002,0.004
72,40,6298,90.8471624576357,0.004,0.004
72,42,7216,125.723718819689,0.012,0.006
72,44,8058,172.904014359245,0.028,0.006
70,22,4892,133.472687925155,0.049,0.009
70,24,4474,126.923867886577,0.021,0.005
70,26,4349,115.449758998905,0.006,0.003
