x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
16,22,140,0.008,0,0
16,24,140,0.035,0,0
16,26,140,0.101,0,0
16,28,140,0.204,0,0
16,30,140,0.287,0,0
16,32,140,0.282,0,0
16,34,140,0.193,0,0
16,36,140,0.092,0,0
16,38,140,0.031,0,0
16,40,140,0.007,0,0
16,54,140,0.011,0,0
16,56,140,0.025,0,0
16,58,140,0.04,0,0
16,60,140,0.044,0,0
16,62,140,0.035,0,0
16,64,140,0.019,0,0
16,66,140,0.007,0,0
18,26,140,0.015,0,0
18,28,140,0.031,0,0
18,30,140,0.043,0,0
18,32,140,0.042,0,0
18,34,140,0.029,0,0
18,36,140,0.014,0,0
