matchId,teamId,eventSequence,recipientPlayerId,period,minute,second,x,y,playId,GoalProbability,endX,endY,event,positionName,recipientPositionName,MaxPossessionGoalProbabilty,matchDetails
69138,1041,3495,,2,89,52,71.1,50.6,180,,63.4,61.2,Run,LDM,,0,Sporting Gijón (A)
69138,1041,3502,,2,89,58,45.4,58.9,180,,35,61.6,Run,LDM,,0,Sporting Gijón (A)
69138,1041,144,,1,3,42,83.2,63.2,8,,85.4,77.1,Run,RM,,0,Sporting Gijón (A)
69138,1041,153,,1,3,49,70.7,75.4,8,,70.7,75.4,Run,RM,,0,Sporting Gijón (A)
69138,1041,283,,1,7,39,92.8,43.3,16,,84.1,50.5,Run,RM,,0,Sporting Gijón (A)
69138,1041,497,,1,11,30,88,51.1,20,,85.4,49.3,Run,RM,,0,Sporting Gijón (A)
69138,1041,522,,1,11,50,51.4,57.2,21,,37.2,58.3,Run,RM,,0,Sporting Gijón (A)
69138,1041,672,,1,15,42,37.4,69.6,30,,20.5,74.6,Run,RM,,0,Sporting Gijón (A)
69138,1041,984,,1,25,0,53.2,57.2,46,,53.2,52.5,Run,RM,,0,Sporting Gijón (A)
69138,1041,1046,,1,27,40,30,66.4,50,,22,49.6,Run,RM,,0.029030912,Sporting Gijón (A)
69138,1041,1048,,1,27,44,22,49.6,50,0.029030912,,,Shot,RM,,0.029030912,Sporting Gijón (A)
69138,1041,1097,,1,28,40,67.4,45.7,53,,62.4,52.5,Run,RM,,0,Sporting Gijón (A)
69138,1041,1123,,1,28,57,61.3,71.7,54,,58.6,64.7,Run,RM,,0,Sporting Gijón (A)
69138,1041,1142,,1,29,42,66.7,71.2,55,,27.8,52.5,Pass,RM,,0,Sporting Gijón (A)
69138,1041,1346,,1,36,45,47.8,68.6,68,,50,69,Run,RM,,0,Sporting Gijón (A)
69138,1041,1548,,1,41,46,61.8,59.2,76,,57.8,48.4,Run,RM,,0,Sporting Gijón (A)
69138,1041,1647,,1,44,37,66.1,51.6,83,,66.1,51.6,Run,RM,,0,Sporting Gijón (A)
69138,1041,1785,,2,46,10,4.8,58.9,93,,0.900000000000006,58.8,Run,RM,,0,Sporting Gijón (A)
69138,1041,1807,,2,46,53,48.4,78.1,95,,47.5,75.6,Run,RM,,0,Sporting Gijón (A)
69138,1041,1810,,2,46,53,47.5,75.6,95,,49.4,75.7,Run,RM,,0,Sporting Gijón (A)
69138,1041,1867,,2,49,24,42.7,68.3,98,,47.4,58.9,Run,RM,,0.17927611,Sporting Gijón (A)
69138,1041,1887,,2,49,51,14.5,46.4,98,,14.2,45.1,Run,RM,,0.17927611,Sporting Gijón (A)
69138,1041,1888,,2,49,51,14.2,45.1,98,0.17927611,,,Shot,RM,,0.17927611,Sporting Gijón (A)
69138,1041,1909,,2,50,48,76.8,76.1,100,,77.1,76.4,Run,RM,,0,Sporting Gijón (A)
69138,1041,1985,,2,53,46,16.3,41.7,106,0.06426591,,,Shot,RM,,0.06426591,Sporting Gijón (A)
69138,1041,2001,,2,54,24,63.4,69.7,107,,62,69,Run,RM,,0,Sporting Gijón (A)
69138,1041,226,,1,5,36,25.1,13,14,,20.1,19.8,Run,LM,,0,Sporting Gijón (A)
69138,1041,230,,1,5,38,20.1,19.8,14,,21.1,23.8,Run,LM,,0,Sporting Gijón (A)
69138,1041,337,,1,8,28,96.7,30.3,16,,94.5,27.8,Run,LM,,0,Sporting Gijón (A)
69138,1041,423,,1,10,34,76.2,2.40000000000001,19,,69.9,3.7,Run,LM,,0,Sporting Gijón (A)
69138,1041,623,,1,14,33,68.5,34.3,27,,65.3,35.6,Run,LM,,0,Sporting Gijón (A)
69138,1041,626,,1,14,33,65.3,35.6,27,,57,41,Run,LM,,0,Sporting Gijón (A)
69138,1041,655,,1,15,25,76.2,3.7,30,,76.2,3.7,Run,LM,,0,Sporting Gijón (A)
69138,1041,768,,1,17,20,76,11.7,35,,66.6,5.90000000000001,Run,LM,,0,Sporting Gijón (A)
69138,1041,769,,1,17,24,66.6,5.90000000000001,35,,62,0.799999999999997,Pass,LM,,0,Sporting Gijón (A)
69138,1041,892,,1,21,3,50.5,1.59999999999999,39,,45.8,1.90000000000001,Run,LM,,0,Sporting Gijón (A)
69138,1041,1092,,1,28,35,84,18.5,53,,75.8,34.5,Run,LM,,0,Sporting Gijón (A)
69138,1041,1307,,1,35,47,52.4,2.40000000000001,66,,50.1,1.90000000000001,Run,LM,,0,Sporting Gijón (A)
69138,1041,1333,,1,36,21,33.1,8.59999999999999,68,,16.3,2.59999999999999,Run,LM,,0,Sporting Gijón (A)
69138,1041,1388,,1,37,48,70.1,2.40000000000001,71,,83,4.5,Run,LM,,0,Sporting Gijón (A)
69138,1041,1392,,1,37,50,83,4.5,71,,81.6,5.5,Run,LM,,0,Sporting Gijón (A)
69138,1041,1429,,1,38,24,39.8,3.7,71,,39.3,1.8,Run,LM,,0,Sporting Gijón (A)
69138,1041,1436,,1,38,46,33.1,2.3,72,,9.8,11.8,Run,LM,,0,Sporting Gijón (A)
69138,1041,1440,,1,38,50,9.8,11.8,72,,2.7,20,Run,LM,,0,Sporting Gijón (A)
69138,1041,1447,,1,39,31,17.9,8.2,73,,17.9,8.2,Run,LM,,0,Sporting Gijón (A)
69138,1041,1448,,1,39,32,17.9,8.2,73,,8.7,31.1,Pass,LM,,0,Sporting Gijón (A)
69138,1041,1541,,1,41,39,90.4,5.90000000000001,76,,90.4,5.90000000000001,Run,LM,,0,Sporting Gijón (A)
69138,1041,1686,,1,45,17,51.3,35.1,85,,51.9,31.6,Run,LM,,0,Sporting Gijón (A)
69138,1041,1738,,2,45,19,44,13.7,90,,42.4,13.6,Run,LM,,0,Sporting Gijón (A)
69138,1041,1778,,2,46,2,41.5,9.09999999999999,93,,21.7,14.8,Run,LM,,0,Sporting Gijón (A)
69138,1041,1782,,2,46,6,21.7,14.8,93,,6.59999999999999,12.7,Run,LM,,0,Sporting Gijón (A)
69138,1041,1819,,2,47,1,46.3,6.2,95,,39.8,4.59999999999999,Run,LM,,0,Sporting Gijón (A)
69138,1041,1823,,2,47,2,39.8,4.59999999999999,95,,29.5,8.8,Run,LM,,0,Sporting Gijón (A)
69138,1041,1934,,2,51,1,32.1,53.8,100,,24.1,54.1,Run,LM,,0,Sporting Gijón (A)
69138,1041,1945,,2,52,33,53.2,39,103,,53.4,35.8,Run,LM,,0,Sporting Gijón (A)
69138,1041,2358,,2,64,59,84.7,34.4,129,,82.1,33.3,Run,RW,,0,Sporting Gijón (A)
69138,1041,2367,,2,65,6,63.4,22.8,129,,54,21.9,Run,RW,,0,Sporting Gijón (A)
69138,1041,2711,,2,72,59,76.2,76.8,145,,62.9,73.9,Run,RW,,0,Sporting Gijón (A)
69138,1041,2735,,2,73,47,54.9,75.4,148,,54.5,76.4,Run,RW,,0,Sporting Gijón (A)
69138,1041,2748,,2,74,0,48.8,67.1,148,,49.4,66.8,Run,RW,,0,Sporting Gijón (A)
69138,1041,2900,,2,76,53,89.3,57.1,153,,89.3,57.4,Run,RW,,0,Sporting Gijón (A)
69138,1041,2913,,2,77,0,71.1,55.2,153,,55.8,54.5,Run,RW,,0,Sporting Gijón (A)
69138,1041,3006,,2,78,25,31,62.9,158,,30.4,62.8,Run,RW,,0,Sporting Gijón (A)
69138,1041,3237,,2,83,44,56.2,63.9,166,,56.2,64,Run,RW,,0,Sporting Gijón (A)
69138,1041,3499,,2,89,56,53.4,75.7,180,,51.2,76.5,Run,RW,,0,Sporting Gijón (A)
69138,1041,3505,,2,90,3,15.9,76.1,180,,10.8,76.1,Run,RW,,0,Sporting Gijón (A)
69138,1041,3506,,2,90,3,10.8,76.1,180,,-0.799999999999997,60.8,Pass,RW,,0,Sporting Gijón (A)
69138,1041,2207,,2,61,9,67.4,46.4,123,,70.5,52.9,Run,CAM,,0,Sporting Gijón (A)
69138,1041,2282,,2,63,56,74.5,67.7,126,,75.6,68,Run,CAM,,0,Sporting Gijón (A)
69138,1041,2705,,2,72,54,80.8,47.8,145,,82.2,56.3,Run,CAM,,0,Sporting Gijón (A)
69138,1041,2910,,2,76,57,75.1,35.5,153,,77,35.2,Run,CAM,,0,Sporting Gijón (A)
69138,1041,3355,,2,86,24,39.8,17.7,171,,38.4,20.1,Run,CAM,,0,Sporting Gijón (A)
69138,1041,3388,,2,86,42,81,29.3,172,,81.5,30.7,Run,CAM,,0,Sporting Gijón (A)
69138,1041,3445,,2,88,0,64.8,54.5,176,,64.9,43.8,Run,CAM,,0,Sporting Gijón (A)
69138,1041,3539,,2,90,57,87.8,34.3,181,,85.5,38.7,Run,CAM,,0,Sporting Gijón (A)
69138,1041,669,,1,15,39,58,61,30,,56.5,58.3,Run,RB,,0,Sporting Gijón (A)
69138,1041,853,,1,19,52,99.1,46.5,38,,96.6,49.3,Run,RB,,0,Sporting Gijón (A)
69138,1041,1208,,1,33,48,68.3,69.8,62,,69.8,75.2,Run,RB,,0,Sporting Gijón (A)
69138,1041,1342,,1,36,40,68,45.3,68,,59.1,47.1,Run,RB,,0,Sporting Gijón (A)
69138,1041,1405,,1,38,1,47.4,75,71,,42.8,75,Run,RB,,0,Sporting Gijón (A)
69138,1041,1562,,1,42,11,64.5,80,78,,29.4,54,Pass,RB,,0,Sporting Gijón (A)
69138,1041,1641,,1,44,32,99.8,69.1,83,,92.4,74.6,Run,RB,,0,Sporting Gijón (A)
69138,1041,1654,,1,44,42,64,73.3,83,,67.1,73.8,Run,RB,,0,Sporting Gijón (A)
69138,1041,1656,,1,44,43,67.1,73.8,83,,62.8,73.1,Pass,RB,,0,Sporting Gijón (A)
69138,1041,1673,,1,45,5,52.7,73.1,84,,52.7,73.1,Run,RB,,0,Sporting Gijón (A)
69138,1041,1912,,2,50,50,66.2,74.4,100,,61.6,75.6,Run,RB,,0,Sporting Gijón (A)
69138,1041,1959,,2,53,10,20.5,65.4,104,,17.9,66,Run,RB,,0,Sporting Gijón (A)
69138,1041,1960,,2,53,10,17.9,66,104,,4.3,36.3,Pass,RB,,0,Sporting Gijón (A)
69138,1041,2026,,2,55,22,47.4,77.7,110,,47.4,77.7,Run,RB,,0,Sporting Gijón (A)
69138,1041,2109,,2,58,30,104,54.9,116,,104.1,55.1,Run,RB,,0,Sporting Gijón (A)
69138,1041,2110,,2,58,30,104.1,55.1,116,,77,79.6,Pass,RB,,0,Sporting Gijón (A)
69138,1041,2150,,2,59,51,96.6,74.2,118,,89.3,70.5,Pass,RB,,0,Sporting Gijón (A)
69138,1041,2354,,2,64,58,97,47.3,129,,95.8,47.7,Run,RB,,0,Sporting Gijón (A)
69138,1041,2409,,2,65,44,81.6,73.1,133,,78.8,72.2,Run,RB,,0,Sporting Gijón (A)
69138,1041,2487,,2,67,58,28.1,80,138,,20.5,63.4,Pass,RB,,0,Sporting Gijón (A)
69138,1041,2739,,2,73,50,65.3,69.4,148,,66.8,68.5,Run,RB,,0,Sporting Gijón (A)
69138,1041,3003,,2,78,22,46.7,75.1,158,,40.3,76.2,Run,RB,,0,Sporting Gijón (A)
69138,1041,3069,,2,79,38,72.7,74.2,160,,76.2,74.5,Run,RB,,0,Sporting Gijón (A)
69138,1041,2298,,2,64,7,75.7,24.1,126,,85.9,11.9,Run,LW,,0,Sporting Gijón (A)
69138,1041,2299,,2,64,9,85.9,11.9,126,,81.8,13.7,Pass,LW,,0,Sporting Gijón (A)
69138,1041,2364,,2,65,3,84.1,5.90000000000001,129,,84.2,8.8,Run,LW,,0,Sporting Gijón (A)
69138,1041,2633,,2,71,50,96.4,11.9,144,,96.6,7.90000000000001,Run,LW,,0,Sporting Gijón (A)
69138,1041,2694,,2,72,48,87.3,33.3,144,,84.1,37.6,Run,LW,,0,Sporting Gijón (A)
69138,1041,2697,,2,72,49,84.1,37.6,144,,86.2,41.3,Run,LW,,0,Sporting Gijón (A)
69138,1041,2924,,2,77,9,55.1,8.8,153,,50.1,15.9,Run,LW,,0,Sporting Gijón (A)
69138,1041,2984,,2,78,0,73,18.7,157,,60.3,18.8,Run,LW,,0,Sporting Gijón (A)
69138,1041,2990,,2,78,4,54.6,23,157,,54.6,25.5,Run,LW,,0,Sporting Gijón (A)
69138,1041,3075,,2,79,47,53.7,26.7,160,,54.3,25.3,Run,LW,,0,Sporting Gijón (A)
69138,1041,3352,,2,86,23,51.4,9.40000000000001,171,,49.5,7.40000000000001,Run,LW,,0,Sporting Gijón (A)
69138,1041,3449,,2,88,3,55.5,39.6,176,,55.1,42.3,Run,LW,,0,Sporting Gijón (A)
69138,1041,3460,,2,88,35,0,1,178,,2.3,42.6,Pass,LW,,0,Sporting Gijón (A)
69138,1041,165,,1,4,19,18.1,63.7,10,,8.7,54.9,Run,RCF,,0,Sporting Gijón (A)
69138,1041,222,,1,5,33,37.7,47.1,14,,36.4,46.6,Run,RCF,,0,Sporting Gijón (A)
69138,1041,439,,1,10,49,53,27.6,19,,24.5,23.6,Run,RCF,,0,Sporting Gijón (A)
69138,1041,473,,1,11,18,83.8,17.7,20,,82.4,15.7,Run,RCF,,0,Sporting Gijón (A)
69138,1041,519,,1,11,46,76.6,38.5,21,,76.6,38.5,Run,RCF,,0,Sporting Gijón (A)
69138,1041,659,,1,15,29,62.6,25.1,30,,55.9,20.3,Run,RCF,,0,Sporting Gijón (A)
69138,1041,662,,1,15,31,55.9,20.3,30,,47.4,26.2,Run,RCF,,0,Sporting Gijón (A)
69138,1041,863,,1,20,6,46.5,32.3,38,,47.3,31.8,Run,RCF,,0,Sporting Gijón (A)
69138,1041,1304,,1,35,45,57,8.2,66,,57,6.90000000000001,Run,RCF,,0,Sporting Gijón (A)
69138,1041,1324,,1,36,6,40.4,17.7,67,,39.5,14.9,Run,RCF,,0,Sporting Gijón (A)
69138,1041,1661,,1,44,59,25.9,73.6,84,,25.9,75.2,Run,RCF,,0,Sporting Gijón (A)
69138,1041,1742,,2,45,20,42.1,20.7,90,,40.7,17.7,Run,RCF,,0,Sporting Gijón (A)
69138,1041,1775,,2,46,0,55.2,35.2,93,,52.5,30.4,Run,RCF,,0,Sporting Gijón (A)
69138,1041,1873,,2,49,32,31.5,56.3,98,,43,74.8,Run,RCF,,0.17927611,Sporting Gijón (A)
69138,1041,1916,,2,50,52,63.2,66.6,100,,62.6,65.9,Run,RCF,,0,Sporting Gijón (A)
69138,1041,1927,,2,50,57,41.5,59.1,100,,33.9,57.1,Run,RCF,,0,Sporting Gijón (A)
69138,1041,1951,,2,52,39,15.9,11.9,103,,8.8,11.7,Run,RCF,,0,Sporting Gijón (A)
69138,1041,2228,,2,63,19,71.7,7.09999999999999,124,,81,5.90000000000001,Run,CF,,0,Sporting Gijón (A)
69138,1041,2373,,2,65,9,54.5,25.9,129,,48.6,24.8,Run,CF,,0,Sporting Gijón (A)
69138,1041,2501,,2,68,17,22.4,66.8,139,,21.1,62.8,Run,CF,,0,Sporting Gijón (A)
69138,1041,2544,,2,68,50,64.3,21.6,140,,55.7,17.6,Run,CF,,0,Sporting Gijón (A)
69138,1041,2708,,2,72,56,64.6,46.7,145,,64.6,46.7,Run,CF,,0,Sporting Gijón (A)
69138,1041,2907,,2,76,56,64.3,40.3,153,,64.3,39,Run,CF,,0,Sporting Gijón (A)
69138,1041,2953,,2,77,39,32.7,55.1,155,,32.6,55.8,Run,CF,,0,Sporting Gijón (A)
69138,1041,3453,,2,88,8,10.8,30.4,176,,11.7,31.3,Run,CF,,0,Sporting Gijón (A)
69138,1041,162,,1,4,18,28.8,54.9,10,,28.8,54.9,Run,LCF,,0,Sporting Gijón (A)
69138,1041,297,,1,7,51,33.2,32.6,16,,23.2,28.4,Run,LCF,,0,Sporting Gijón (A)
69138,1041,516,,1,11,46,63.7,34.7,21,,64,39.6,Run,LCF,,0,Sporting Gijón (A)
69138,1041,1803,,2,46,51,42.3,60.3,95,,40.3,59.7,Run,LCF,,0,Sporting Gijón (A)
69138,1041,1883,,2,49,50,28.1,45.5,98,,25.9,45.2,Run,LCF,,0.17927611,Sporting Gijón (A)
69138,1041,1924,,2,50,54,55.5,45.4,100,,49.2,52.9,Run,LCF,,0,Sporting Gijón (A)
69138,1041,1938,,2,51,58,25.1,47,101,0.049427107,,,Shot,LCF,,0.049427107,Sporting Gijón (A)
69138,1041,1948,,2,52,36,34.6,36.9,103,,31,30.7,Run,LCF,,0,Sporting Gijón (A)
69138,1041,1979,,2,53,38,25.9,18.4,106,,21.1,15.7,Run,LCF,,0.06426591,Sporting Gijón (A)
69138,1041,1981,,2,53,41,21.1,15.7,106,,7.90000000000001,43.4,Pass,LCF,,0.06426591,Sporting Gijón (A)
69138,1041,2029,,2,55,24,24.4,75.1,110,,24.4,75,Run,LCF,,0,Sporting Gijón (A)
69138,1041,779,,1,18,38,102.8,44.9,37,,97.4,50,Run,RCB,,0,Sporting Gijón (A)
69138,1041,1317,,1,36,0,67.2,37.5,67,,67.2,40.2,Run,RCB,,0,Sporting Gijón (A)
69138,1041,1402,,1,37,54,94.9,35.1,71,,59.4,61.8,Run,RCB,,0,Sporting Gijón (A)
69138,1041,1414,,1,38,9,36.1,77.3,71,,36.1,77.3,Run,RCB,,0,Sporting Gijón (A)
69138,1041,1423,,1,38,18,63.4,65.3,71,,66.6,66.4,Run,RCB,,0,Sporting Gijón (A)
69138,1041,1472,,1,40,9,81.9,66.3,74,,75.2,65.8,Run,RCB,,0,Sporting Gijón (A)
69138,1041,1799,,2,46,47,84.5,49.4,95,,72.3,66.5,Run,RCB,,0,Sporting Gijón (A)
69138,1041,1879,,2,49,44,67.3,73,98,,63.6,69.3,Run,RCB,,0.17927611,Sporting Gijón (A)
69138,1041,1973,,2,53,28,94.4,46.6,106,,92.2,49.4,Run,RCB,,0.06426591,Sporting Gijón (A)
69138,1041,2017,,2,55,10,90.1,49.8,110,,85.5,47.2,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2023,,2,55,15,77.1,50.4,110,,55.1,68.3,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2239,,2,63,26,96.1,29.8,124,,96.1,29.8,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2287,,2,64,0,75.7,66.5,126,,74.5,60.9,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2412,,2,65,50,85.5,62.6,134,,76.2,60.3,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2479,,2,67,9,81,54.3,137,,72.7,58.9,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2494,,2,68,8,75.1,56.9,138,,74.5,63.4,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2745,,2,73,56,81.3,53.5,148,,70.7,63.2,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2921,,2,77,6,71.3,51.8,153,,71.3,51.4,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2950,,2,77,33,90.1,62.2,155,,79,60.6,Run,RCB,,0,Sporting Gijón (A)
69138,1041,2997,,2,78,15,66.6,45.4,158,,65.4,43.5,Run,RCB,,0,Sporting Gijón (A)
69138,1041,3066,,2,79,32,91,38.3,160,,78.2,49.1,Run,RCB,,0,Sporting Gijón (A)
69138,1041,3072,,2,79,44,72.7,58.2,160,,67.3,44.3,Run,RCB,,0,Sporting Gijón (A)
69138,1041,3234,,2,83,40,85.6,35.2,166,,84.5,40.9,Run,RCB,,0,Sporting Gijón (A)
69138,1041,3322,,2,85,56,81.5,64.2,169,,78.4,68.5,Run,RCB,,0,Sporting Gijón (A)
69138,1041,3338,,2,86,9,78.2,69.9,171,,84.1,66.2,Run,RCB,,0,Sporting Gijón (A)
69138,1041,3344,,2,86,13,93.6,60,171,,88.9,60.6,Run,RCB,,0,Sporting Gijón (A)
69138,1041,195,,1,4,58,85.4,15,12,,80.8,13.8,Run,LCB,,0,Sporting Gijón (A)
69138,1041,782,,1,18,42,89.4,23.3,37,,85.7,17.6,Run,LCB,,0,Sporting Gijón (A)
69138,1041,783,,1,18,45,85.7,17.6,37,,12.6,20.9,Pass,LCB,,0,Sporting Gijón (A)
69138,1041,885,,1,20,56,94.7,32.3,39,,94.8,30.3,Run,LCB,,0,Sporting Gijón (A)
69138,1041,1320,,1,36,3,66.6,26.2,67,,62.6,16.3,Run,LCB,,0,Sporting Gijón (A)
69138,1041,1374,,1,37,36,88.6,15.2,71,,87.3,14.4,Run,LCB,,0,Sporting Gijón (A)
69138,1041,1399,,1,37,52,90.2,18,71,,91,17.8,Run,LCB,,0,Sporting Gijón (A)
69138,1041,1676,,1,45,8,67.4,49,84,,67.1,39.6,Run,LCB,,0,Sporting Gijón (A)
69138,1041,1689,,1,45,20,72.2,28.3,85,,72.5,24,Run,LCB,,0,Sporting Gijón (A)
69138,1041,2020,,2,55,13,83,31.9,110,,78.5,32.2,Run,LCB,,0,Sporting Gijón (A)
69138,1041,2158,,2,60,16,71.1,53.2,120,,71.3,51.8,Run,LCB,,0,Sporting Gijón (A)
69138,1041,2278,,2,63,53,83,40.1,126,,78.2,46.6,Run,LCB,,0,Sporting Gijón (A)
69138,1041,2742,,2,73,54,78.2,35.5,148,,81.3,37,Run,LCB,,0,Sporting Gijón (A)
69138,1041,2852,,2,75,57,78.8,15,151,,64.8,26.7,Pass,LCB,,0,Sporting Gijón (A)
69138,1041,198,,1,5,1,83.8,3.2,12,,84,2.90000000000001,Run,LB,,0,Sporting Gijón (A)
69138,1041,417,,1,10,5,96.6,13.9,18,,105.4,7.8,Run,LB,,0,Sporting Gijón (A)
69138,1041,418,,1,10,6,105.4,7.8,18,,102.5,6.2,Pass,LB,,0,Sporting Gijón (A)
69138,1041,488,,1,11,24,106.6,19.2,20,,106.5,22.5,Run,LB,,0,Sporting Gijón (A)
69138,1041,490,,1,11,25,106.5,22.5,20,,101.9,27.6,Pass,LB,,0,Sporting Gijón (A)
69138,1041,888,,1,21,0,83.2,5.09999999999999,39,,83.2,5.09999999999999,Run,LB,,0,Sporting Gijón (A)
69138,1041,1300,,1,35,44,68,1,66,,67.4,2.3,Run,LB,,0,Sporting Gijón (A)
69138,1041,1380,,1,37,40,69.5,3.90000000000001,71,,69.5,5,Run,LB,,0,Sporting Gijón (A)
69138,1041,1717,,2,45,4,76.5,19,88,,82.4,18.1,Run,LB,,0,Sporting Gijón (A)
69138,1041,1816,,2,46,59,64.3,13,95,,63.4,12.5,Run,LB,,0,Sporting Gijón (A)
69138,1041,1969,,2,53,25,91,28.7,106,,88.5,27.3,Run,LB,,0.06426591,Sporting Gijón (A)
69138,1041,2161,,2,60,20,56.6,11.3,120,,49.5,13.7,Run,LB,,0,Sporting Gijón (A)
