endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
64,30,29242,499.585696985129,0.426,0.023
64,32,32182,583.188967261968,0.501,0.025
64,34,35536,661.504688454413,0.566,0.025
64,36,35784,705.825575318748,0.669,0.026
64,38,35388,718.354501760325,0.843,0.028
64,40,34940,731.444914532983,1.011,0.029
64,42,35201,767.024945519865,1.087,0.026
64,44,35764,796.40633751848,0.949,0.021
64,46,36278,767.063978429388,0.636,0.016
64,48,35709,675.401828132288,0.381,0.014
64,50,34166,574.776671409645,0.308,0.016
62,28,27804,401.030226652486,0.308,0.02
62,30,29795,458.643811366399,0.358,0.022
62,32,32125,541.224852531768,0.396,0.023
62,34,34606,617.739815296169,0.438,0.024
62,36,33306,658.363017010667,0.526,0.028
62,38,32442,667.436815220071,0.629,0.03
62,40,32719,679.182841335949,0.679,0.028
62,42,33972,712.327541805866,0.668,0.022
62,44,35485,733.436796112716,0.59,0.016
62,46,36003,691.727196909206,0.434,0.013
62,48,35991,589.324162296377,0.26,0.012
62,50,34180,482.282023359924,0.163,0.014
62,52,32885,415.955325695197,0.144,0.017
60,28,26531,373.507947816677,0.296,0.02
60,30,27929,411.792123441051,0.321,0.021
60,32,31285,481.842841825997,0.337,0.022
60,34,32936,557.991798624456,0.388,0.026
60,36,32452,608.099167617778,0.502,0.031
60,38,30811,628.04443954365,0.587,0.033
60,40,32065,641.272322676099,0.564,0.029
60,42,33625,658.189868712265,0.475,0.021
60,44,34808,650.05068290671,0.386,0.015
60,46,34980,585.87748148938,0.295,0.012
60,48,34250,484.708225507995,0.189,0.013
60,50,32574,399.926820253355,0.115,0.016
60,52,31423,361.337275222274,0.097,0.02
58,28,25576,376.137172528692,0.26,0.02
58,30,27196,390.139146216476,0.252,0.019
58,32,29886,442.931751845804,0.262,0.02
58,34,30444,517.231673926175,0.328,0.025
58,36,32308,579.986630803056,0.457,0.031
58,38,31788,616.093945118087,0.539,0.032
58,40,31959,633.308074833429,0.502,0.027
58,42,33614,633.26106843634,0.392,0.02
58,44,32800,596.582333914862,0.296,0.014
58,46,33727,516.364068825712,0.239,0.014
58,48,32418,427.403809737945,0.196,0.017
58,50,32011,376.263427987,0.173,0.022
58,52,31314,372.700456950725,0.194,0.027
56,28,25399,390.105053197781,0.207,0.019
56,30,27046,385.888192171248,0.158,0.015
56,32,28789,419.423038632547,0.153,0.015
56,34,28650,481.24654545213,0.198,0.019
56,36,30853,543.552490401494,0.284,0.024
56,38,32317,586.86496766794,0.349,0.025
56,40,32876,606.793318201625,0.351,0.022
56,42,33327,599.449029821472,0.313,0.017
56,44,32636,556.296136780391,0.28,0.015
56,46,32915,486.001402542884,0.267,0.017
56,48,30778,424.488491925356,0.264,0.022
56,50,31042,404.254016561562,0.283,0.027
56,52,30483,420.966900723545,0.355,0.033
54,28,23493,385.637200415919,0.163,0.018
54,30,25821,374.807853942799,0.09,0.012
54,32,27633,391.630235424943,0.07,0.009
54,34,28120,431.359894227142,0.083,0.011
54,36,28954,476.689895733723,0.12,0.015
54,38,29253,512.56151197492,0.162,0.016
54,40,29527,530.129045409319,0.205,0.016
54,42,30916,524.995161193108,0.261,0.015
54,44,30350,498.736164789833,0.328,0.018
54,46,30133,464.566709421879,0.365,0.022
54,48,29276,443.433831456422,0.353,0.025
54,50,28862,446.654168446034,0.348,0.027
52,28,23161,356.972455252617,0.128,0.018
52,30,23953,349.543682380662,0.056,0.01
52,32,24896,357.324014272793,0.03,0.006
52,34,25879,376.085322265699,0.029,0.006
52,36,26167,398.35631652478,0.042,0.008
52,38,25952,418.097924193102,0.07,0.009
52,40,25634,429.055317896258,0.126,0.012
52,42,27284,429.810897802377,0.235,0.016
52,44,26728,428.355905978848,0.39,0.023
52,46,26597,434.870885711569,0.488,0.028
52,48,27048,451.162141263783,0.44,0.026
52,50,26343,469.16303526511,0.345,0.024
50,30,21217,321.101404613496,0.042,0.01
50,32,22247,326.868621136616,0.018,0.005
50,34,22934,333.393069200329,0.012,0.004
50,36,21413,338.205199245902,0.017,0.004
