x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
2,40,138,0.007,0,0.254
2,42,138,0.016,0,0.254
2,44,138,0.024,0,0.254
2,46,138,0.026,0,0.254
2,48,138,0.019,0,0.254
2,50,138,0.01,0,0.254
4,38,138,0.016,0,0.254
4,40,138,0.051,0,0.254
4,42,138,0.114,0,0.254
4,44,138,0.175,0,0.254
4,46,138,0.189,0,0.254
4,48,138,0.141,0,0.254
4,50,138,0.074,0,0.254
4,52,138,0.027,0,0.254
4,54,138,0.007,0,0.254
6,36,138,0.018,0,0.254
6,38,138,0.082,0,0.254
6,40,138,0.261,0,0.254
6,42,138,0.577,0,0.254
6,44,138,0.89,0,0.254
6,46,138,0.956,0,0.254
6,48,138,0.716,0,0.254
6,50,138,0.374,0,0.254
6,52,138,0.136,0,0.254
6,54,138,0.035,0,0.254
6,56,138,0.006,0,0.254
8,34,138,0.01,0,0.254
8,36,138,0.064,0,0.254
8,38,138,0.291,0,0.254
8,40,138,0.922,0,0.254
8,42,138,2.039,0.001,0.254
8,44,138,3.144,0.002,0.254
8,46,138,3.379,0.003,0.254
8,48,138,2.532,0.001,0.254
8,50,138,1.323,0,0.254
8,52,138,0.482,0,0.254
8,54,138,0.122,0,0.254
8,56,138,0.022,0,0.254
10,34,138,0.024,0,0.254
10,36,138,0.157,0,0.254
10,38,138,0.716,0,0.254
10,40,138,2.273,0.001,0.254
10,42,138,5.025,0.006,0.254
10,44,138,7.747,0.014,0.254
10,46,138,8.327,0.016,0.254
10,48,138,6.24,0.009,0.254
10,50,138,3.26,0.002,0.254
10,52,138,1.187,0,0.254
10,54,138,0.301,0,0.254
10,56,138,0.053,0,0.254
10,58,138,0.007,0,0.254
12,34,138,0.041,0,0.254
12,36,138,0.271,0,0.254
12,38,138,1.231,0,0.254
12,40,138,3.904,0.004,0.254
12,42,138,8.633,0.017,0.254
12,44,138,13.309,0.041,0.254
12,46,138,14.304,0.047,0.254
12,48,138,10.719,0.026,0.254
12,50,138,5.6,0.007,0.254
12,52,138,2.039,0.001,0.254
12,54,276,0.525,0,0.25
12,56,276,0.107,0,0.218
12,58,276,0.034,0,0.085
12,60,138,0.023,0,0
12,62,138,0.016,0,0
12,64,138,0.008,0,0
14,34,138,0.05,0,0.254
14,36,138,0.324,0,0.254
14,38,138,1.474,0.001,0.254
14,40,138,4.675,0.005,0.254
14,42,138,10.339,0.025,0.254
14,44,275,15.946,0.059,0.254
14,46,415,17.15,0.068,0.254
14,48,415,12.866,0.038,0.254
14,50,415,6.74,0.01,0.254
14,52,553,2.489,0.001,0.251
14,54,416,0.687,0,0.229
14,56,416,0.23,0,0.121
14,58,276,0.179,0,0.019
14,60,138,0.169,0,0
14,62,138,0.12,0,0
14,64,138,0.059,0,0
14,66,138,0.02,0,0
16,34,138,0.041,0,0.254
16,36,138,0.271,0,0.254
16,38,138,1.231,0,0.254
16,40,276,3.912,0.004,0.255
16,42,413,8.671,0.017,0.255
16,44,553,13.409,0.041,0.255
16,46,553,14.488,0.047,0.256
16,48,553,10.977,0.026,0.255
16,50,691,5.9,0.007,0.253
16,52,691,2.36,0.001,0.238
16,54,553,0.933,0,0.16
16,56,553,0.738,0,0.039
16,58,416,0.884,0,0.003
16,60,138,0.871,0,0
16,62,138,0.619,0,0
16,64,138,0.306,0,0
16,66,138,0.106,0,0
16,68,138,0.025,0,0
18,34,138,0.024,0,0.254
18,36,138,0.157,0,0.254
18,38,276,0.732,0,0.259
18,40,413,2.352,0.001,0.262
18,42,553,5.278,0.006,0.264
18,44,553,8.334,0.014,0.266
18,46,553,9.374,0.016,0.268
18,48,691,7.697,0.009,0.266
18,50,691,4.87,0.003,0.25
18,52,691,2.757,0,0.195
18,54,691,2.051,0,0.087
18,56,553,2.487,0,0.017
18,58,553,3.191,0,0.003
18,60,278,3.158,0,0
18,62,138,2.226,0,0
18,64,138,1.102,0,0
18,66,138,0.38,0,0
18,68,138,0.091,0,0
18,70,138,0.015,0,0
20,34,138,0.01,0,0.254
20,36,276,0.078,0,0.301
20,38,413,0.38,0,0.313
20,40,553,1.285,0,0.32
20,42,553,3.12,0.001,0.329
20,44,691,5.583,0.003,0.334
20,46,691,7.609,0.005,0.329
20,48,829,8.261,0.005,0.303
20,50,829,7.46,0.003,0.252
20,52,829,6.058,0.001,0.173
20,54,829,5.479,0,0.078
20,56,829,6.558,0,0.019
20,58,415,8.117,0,0.003
20,60,415,7.957,0,0
20,62,416,5.611,0,0
20,64,276,2.785,0,0
20,66,276,0.977,0,0
20,68,276,0.248,0,0
20,70,276,0.049,0,0
22,34,138,0.006,0,0.512
22,36,276,0.065,0,0.44
22,38,413,0.364,0,0.451
22,40,553,1.384,0,0.448
22,42,691,3.846,0.003,0.441
22,44,691,8.046,0.009,0.422
22,46,829,13.014,0.021,0.386
22,48,829,16.595,0.028,0.33
22,50,829,16.909,0.022,0.259
22,52,829,14.357,0.009,0.178
22,54,829,12.023,0.002,0.09
22,56,829,12.58,0,0.026
22,58,829,14.584,0,0.005
22,60,691,14.041,0,0.001
22,62,416,9.898,0,0
22,64,276,4.988,0,0
22,66,276,1.842,0,0
22,68,276,0.539,0,0
22,70,276,0.143,0,0
22,72,276,0.037,0,0
22,74,138,0.008,0,0
24,18,144,0.007,0,0
24,20,144,0.018,0,0
24,22,144,0.032,0,0
24,24,144,0.04,0,0
24,26,144,0.035,0,0
24,28,144,0.022,0,0
24,30,144,0.009,0,0
24,34,138,0.015,0,0.512
24,36,275,0.117,0,0.51
24,38,553,0.649,0,0.498
24,40,691,2.505,0.002,0.49
24,42,691,7.088,0.012,0.474
24,44,691,15.049,0.042,0.446
24,46,829,24.571,0.087,0.4
24,48,829,31.455,0.107,0.337
24,50,829,31.922,0.077,0.263
24,52,829,26.315,0.03,0.185
24,54,829,19.859,0.006,0.102
24,56,829,17.623,0.001,0.034
24,58,829,18.553,0,0.007
24,60,691,17.445,0,0.001
24,62,416,12.464,0,0
24,64,416,6.696,0,0
24,66,414,2.941,0,0
24,68,414,1.216,0,0
24,70,414,0.495,0,0
24,72,414,0.181,0,0
24,74,276,0.054,0,0
24,76,276,0.014,0,0
26,16,144,0.012,0,0
26,18,144,0.046,0,0
26,20,144,0.119,0,0
26,22,144,0.215,0,0
26,24,144,0.272,0,0
26,26,144,0.24,0,0
26,28,144,0.147,0,0
26,30,144,0.063,0,0
26,32,144,0.019,0,0
26,34,138,0.023,0,0.512
26,36,275,0.184,0,0.51
26,38,415,0.982,0,0.505
26,40,691,3.774,0.005,0.495
26,42,691,10.538,0.029,0.479
26,44,691,22.003,0.097,0.449
26,46,829,35.313,0.183,0.401
26,48,829,44.566,0.205,0.334
26,50,829,44.693,0.137,0.259
26,52,691,35.951,0.051,0.182
26,54,829,24.91,0.01,0.108
26,56,829,18.53,0.001,0.043
26,58,829,17.059,0,0.01
26,60,691,15.657,0,0.002
26,62,554,11.979,0,0
26,64,554,7.895,0,0
26,66,414,5.022,0,0
26,68,414,3.087,0,0
26,70,414,1.637,0,0
26,72,414,0.703,0,0
26,74,276,0.249,0,0
26,76,276,0.077,0,0
26,78,138,0.016,0,0
28,14,144,0.011,0,0
28,16,144,0.058,0,0
28,18,144,0.215,0,0
28,20,144,0.559,0,0
28,22,284,1.025,0,0
28,24,284,1.302,0,0
28,26,284,1.156,0,0
28,28,284,0.718,0,0
28,30,284,0.313,0,0
28,32,284,0.096,0,0
28,34,282,0.045,0,0.3
28,36,275,0.202,0,0.511
28,38,553,1.076,0,0.504
28,40,553,4.075,0.006,0.495
28,42,553,11.259,0.035,0.476
28,44,553,23.269,0.112,0.443
28,46,553,37.114,0.196,0.388
28,48,691,46.902,0.199,0.316
28,50,691,47.332,0.122,0.237
28,52,691,37.951,0.043,0.164
28,54,829,24.839,0.008,0.101
28,56,829,15.539,0.001,0.047
28,58,829,11.967,0,0.013
28,60,691,11.043,0,0.002
28,62,692,10.535,0,0
28,64,554,10.24,0,0
28,66,414,9.436,0,0
28,68,552,7.255,0,0
28,70,414,4.396,0,0
28,72,276,2.158,0,0
28,74,276,0.91,0,0
28,76,276,0.328,0,0
28,78,276,0.095,0,0
28,80,138,0.02,0,0
30,14,144,0.035,0,0
30,16,144,0.19,0,0
30,18,284,0.715,0,0
30,20,284,1.868,0,0
30,22,424,3.421,0,0
30,24,424,4.371,0,0
30,26,424,3.914,0,0
30,28,424,2.467,0,0
30,30,424,1.105,0,0
30,32,424,0.36,0,0
30,34,562,0.112,0,0.093
30,36,559,0.173,0,0.46
30,38,413,0.821,0,0.504
30,40,692,3.123,0.003,0.488
30,42,692,8.611,0.021,0.465
30,44,831,17.922,0.065,0.422
30,46,831,29.155,0.106,0.355
30,48,830,38.076,0.099,0.273
30,50,970,39.898,0.055,0.192
30,52,970,32.798,0.018,0.127
30,54,969,20.997,0.003,0.079
30,56,969,11.43,0,0.042
30,58,969,7.264,0,0.014
30,60,829,7.449,0,0.002
30,62,830,10.373,0,0
30,64,690,14.142,0,0
30,66,693,15.725,0,0
30,68,552,13.505,0,0
30,70,552,9.235,0,0
30,72,414,5.331,0,0
30,74,414,2.649,0,0
30,76,276,1.072,0,0
30,78,276,0.332,0,0
30,80,138,0.074,0,0
32,12,144,0.011,0,0
32,14,144,0.081,0,0
32,16,284,0.441,0,0
32,18,424,1.677,0,0
32,20,424,4.405,0,0
32,22,424,8.108,0,0
32,24,564,10.493,0,0
32,26,564,9.58,0,0
32,28,564,6.227,0,0
32,30,564,2.943,0,0
32,32,424,1.064,0,0
32,34,562,0.345,0,0.016
32,36,701,0.198,0,0.207
32,38,692,0.511,0,0.433
32,40,1111,1.792,0.001,0.451
32,42,1111,4.914,0.006,0.427
32,44,1111,10.477,0.018,0.373
32,46,1111,17.96,0.029,0.292
32,48,1251,25.125,0.025,0.204
32,50,1389,28.095,0.012,0.132
32,52,1250,24.161,0.004,0.081
32,54,1108,15.601,0.001,0.049
32,56,969,7.91,0,0.027
32,58,1107,4.487,0,0.01
32,60,1504,5.637,0,0.001
32,62,1367,10.498,0,0
32,64,949,16.737,0,0
32,66,811,20.433,0,0
32,68,693,19.515,0,0
32,70,555,15.499,0,0
32,72,555,10.581,0,0
32,74,414,5.974,0,0
32,76,414,2.61,0,0
32,78,414,0.836,0,0
32,80,138,0.188,0,0
34,4,137,0.011,0,0
34,6,137,0.015,0,0
34,8,137,0.014,0,0
34,10,137,0.009,0,0
34,12,144,0.017,0,0
34,14,284,0.136,0,0
34,16,424,0.75,0,0
34,18,564,2.839,0,0
34,20,564,7.522,0,0
34,22,843,14.062,0,0
34,24,843,18.614,0,0
34,26,843,17.608,0,0
34,28,703,12.113,0,0
34,30,703,6.331,0,0
34,32,564,2.751,0,0
34,34,563,1.145,0,0
34,36,701,0.564,0,0.027
34,38,1251,0.59,0,0.14
34,40,1111,1.277,0,0.235
34,42,1251,2.926,0.001,0.264
34,44,1111,5.864,0.003,0.241
