endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
52,52,695,1.047,0,0.033
52,54,833,1.754,0,0.01
50,48,697,3.045,0,0.056
50,50,697,3.273,0,0.056
50,52,697,3.298,0,0.042
50,54,697,4.406,0,0.016
50,56,556,7.123,0,0.004
50,58,418,9.705,0,0.001
50,60,418,9.608,0,0
48,44,697,3.929,0,0.043
48,46,697,6.869,0.001,0.05
48,48,697,9.09,0.002,0.056
48,50,697,9.236,0.003,0.058
48,52,697,8.117,0.002,0.048
48,54,697,8.525,0.001,0.024
48,56,697,11.869,0,0.006
48,58,556,15.469,0,0.001
48,60,418,15.145,0,0
48,62,418,10.506,0,0
46,44,557,9.4,0.001,0.047
46,46,697,15.776,0.004,0.054
46,48,697,19.959,0.009,0.059
46,50,697,19.397,0.011,0.06
46,52,697,15.623,0.007,0.053
46,54,697,13.256,0.002,0.031
46,56,697,14.867,0.001,0.01
46,58,697,17.666,0,0.002
46,60,418,16.8,0,0
46,62,418,11.551,0,0
46,64,274,5.589,0,0
44,42,696,7.755,0,0.053
44,44,557,16.837,0.003,0.06
44,46,697,27.139,0.01,0.066
44,48,697,32.984,0.02,0.069
44,50,697,31.082,0.021,0.067
44,52,697,24.137,0.012,0.057
44,54,697,17.921,0.004,0.037
44,56,697,15.585,0.001,0.014
44,58,697,15.347,0,0.004
44,60,418,13.442,0,0.001
44,62,418,8.968,0,0
44,64,274,4.291,0,0
42,42,696,10.675,0.002,0.076
42,44,557,22.786,0.009,0.084
42,46,557,35.719,0.026,0.089
42,48,697,42.205,0.037,0.089
42,50,697,39.287,0.029,0.081
42,52,697,30.847,0.013,0.063
42,54,697,22.233,0.003,0.038
42,56,697,15.943,0.001,0.017
42,58,697,11.799,0,0.005
42,60,559,8.43,0,0.001
42,62,418,5.093,0,0
42,64,274,2.34,0,0
42,66,274,0.777,0,0
40,42,557,11.115,0.004,0.109
40,44,557,23.64,0.022,0.118
40,46,557,36.635,0.054,0.123
40,48,697,42.794,0.068,0.119
40,50,697,40.129,0.043,0.102
40,52,697,32.835,0.014,0.071
40,54,697,24.548,0.003,0.039
40,56,697,16.393,0,0.017
40,58,800,9.565,0,0.006
40,60,662,5.005,0,0.002
40,62,521,2.391,0,0
40,64,377,0.983,0,0
40,66,377,0.322,0,0
38,42,557,8.837,0.005,0.149
38,44,557,18.939,0.026,0.158
38,46,557,29.431,0.065,0.161
38,48,557,34.496,0.079,0.153
38,50,697,32.966,0.047,0.125
38,52,697,28.214,0.014,0.08
38,54,697,22.095,0.002,0.04
38,56,800,14.722,0,0.016
38,58,800,7.797,0,0.006
38,60,662,3.324,0,0.002
38,62,377,1.289,0,0
38,64,377,0.548,0,0
38,66,377,0.254,0,0
36,42,557,5.36,0.003,0.189
36,44,557,11.65,0.016,0.196
36,46,557,18.297,0.039,0.197
36,48,557,21.672,0.047,0.183
36,50,557,21.094,0.027,0.145
36,52,697,18.627,0.008,0.088
36,54,800,15.048,0.001,0.041
36,56,800,10.179,0,0.016
36,58,800,5.435,0,0.006
36,60,662,2.543,0,0.002
36,62,377,1.49,0,0
36,64,377,1.17,0,0
36,66,377,0.837,0,0
34,42,557,2.452,0.001,0.222
34,44,557,5.408,0.005,0.227
34,46,557,8.594,0.011,0.225
34,48,557,10.281,0.014,0.206
34,50,557,10.121,0.008,0.16
34,52,660,9.07,0.002,0.096
34,54,660,7.459,0,0.043
34,56,800,5.271,0,0.016
34,58,662,3.422,0,0.005
34,60,518,2.94,0,0.001
34,62,377,3.447,0,0
34,64,237,3.609,0,0
32,44,557,1.854,0.001,0.25
32,46,557,2.973,0.002,0.244
32,48,557,3.578,0.002,0.222
32,50,557,3.533,0.001,0.172
32,52,660,3.187,0,0.102
32,54,660,2.724,0,0.044
32,56,522,2.376,0,0.013
32,58,378,2.963,0,0.002
32,60,237,5.081,0,0
32,62,237,7.689,0,0
32,64,237,8.49,0,0
30,44,413,0.459,0,0.265
30,46,413,0.739,0,0.258
30,48,413,0.891,0,0.234
30,50,413,0.876,0,0.182
30,52,516,0.813,0,0.104
30,54,378,0.853,0,0.037
30,56,378,1.474,0,0.006
30,58,237,3.652,0,0
30,60,237,7.964,0,0
30,62,237,12.624,0,0
28,46,275,0.127,0,0.276
28,48,275,0.154,0,0.248
28,50,275,0.152,0,0.192
28,52,378,0.173,0,0.09
28,54,378,0.365,0,0.016
28,56,237,1.277,0,0
28,58,237,4.01,0,0
28,60,237,9.123,0,0
26,50,275,0.019,0,0.197
26,52,378,0.047,0,0.042
26,54,237,0.217,0,0
26,56,237,0.981,0,0
68,26,1726,20.718,0,0
66,20,1569,3.515,0,0.013
66,22,1723,4.091,0,0.012
66,24,1700,7.516,0,0.005
66,26,1614,13.916,0,0.002
66,28,1615,22.155,0,0.001
66,30,1618,28.294,0,0.001
66,32,1510,27.785,0,0.001
64,18,1278,3.086,0,0.044
64,20,1153,2.594,0,0.081
64,22,1447,3.305,0,0.069
64,24,1500,6.004,0,0.029
64,26,1640,12.334,0,0.008
64,28,1500,22.331,0,0.003
64,30,1500,31.619,0,0.002
64,32,1642,33.695,0.001,0.003
64,34,1390,26.846,0.001,0.004
62,16,856,2.581,0,0.076
62,18,1274,3.439,0.001,0.126
62,20,1207,4.886,0.003,0.137
62,22,1222,6.349,0.003,0.113
62,24,1640,8.796,0.002,0.062
62,26,1501,14.853,0.001,0.02
62,28,1640,25.523,0,0.006
62,30,1496,36.538,0.001,0.004
62,32,1356,40.717,0.003,0.005
62,34,1248,35.01,0.003,0.007
62,36,1528,23.382,0.002,0.008
60,16,766,3.058,0.001,0.142
60,18,904,6.381,0.005,0.15
60,20,944,10.37,0.013,0.142
60,22,1217,13.304,0.015,0.119
60,24,1218,15.546,0.009,0.077
60,26,1357,20.136,0.003,0.032
60,28,1496,28.923,0.001,0.011
60,30,1496,39.069,0.002,0.006
60,32,1496,44.543,0.004,0.007
60,34,1496,41.28,0.005,0.007
60,36,830,30.536,0.003,0.008
60,38,968,17.702,0.001,0.007
58,14,906,1.484,0,0.143
58,16,906,4.378,0.003,0.153
58,18,803,9.981,0.013,0.148
58,20,942,16.846,0.031,0.135
58,22,1078,22.085,0.036,0.111
58,24,1497,24.883,0.02,0.074
58,26,1357,27.424,0.006,0.036
58,28,1357,31.908,0.001,0.013
58,30,1357,37.9,0.002,0.007
58,32,1217,42.312,0.004,0.007
58,34,1217,41.24,0.004,0.007
58,36,969,33.035,0.002,0.007
58,38,969,20.708,0.001,0.006
56,14,648,1.543,0,0.149
56,16,526,4.941,0.003,0.147
56,18,803,11.631,0.015,0.137
56,20,803,20.495,0.036,0.12
56,22,1217,28.483,0.041,0.093
56,24,1357,33.377,0.023,0.059
56,26,1357,35.288,0.006,0.03
56,28,1217,35.641,0.001,0.012
56,30,1217,35.945,0.001,0.006
56,32,1217,36.327,0.001,0.005
56,34,1217,34.679,0.002,0.005
56,36,1109,28.509,0.001,0.005
56,38,969,18.599,0,0.004
54,14,526,1.491,0,0.128
54,16,526,4.606,0.002,0.126
54,18,665,10.859,0.009,0.115
54,20,942,20.048,0.02,0.094
54,22,1076,29.977,0.023,0.067
54,24,1357,37.616,0.013,0.04
54,26,1357,40.892,0.004,0.019
54,28,1357,39.953,0.001,0.008
54,30,1217,36.475,0,0.003
54,32,1217,31.908,0,0.003
54,34,1217,26.635,0,0.003
54,36,1109,20.203,0,0.003
54,38,969,12.802,0,0.003
52,14,526,1.89,0,0.088
52,16,526,4.878,0.001,0.089
52,18,804,10.244,0.003,0.081
52,20,942,18.208,0.006,0.063
52,22,942,27.792,0.007,0.042
52,24,1216,36.373,0.004,0.023
52,26,1216,41.301,0.001,0.01
52,28,1357,41.94,0,0.004
52,30,1357,38.401,0,0.001
52,32,1217,30.894,0,0.001
52,34,1109,21.541,0,0.001
52,36,968,13.266,0,0.002
52,38,828,7.204,0,0.001
50,14,526,3.347,0.001,0.068
50,16,526,7.253,0.002,0.066
