GoalProbability,WeightedExpectedGoals,Count,WeightedCount
0.17,0.00181818181818182,4756,88.424
0.13,0.000909090909090909,9713,109.596
0.29,0.000909090909090909,1497,14.808
0.28,0.000909090909090909,1923,23.68
0.27,0.000909090909090909,2330,24.116
0.53,0.00272727272727273,283,24.269
0.53,0.00363636363636364,207,21.431
0.26,0.000909090909090909,2333,26.816
0.24,0.000909090909090909,3071,40.624
0.25,0.000909090909090909,2369,25.304
0.53,0.00454545454545455,208,21.511
0.53,0.00545454545454545,86,15.595
0.1,0.000909090909090909,18523,261.391
0.19,0.00272727272727273,2537,68.933
0.18,0.00272727272727273,2734,58.323
0.09,0.000909090909090909,22560,456.047
0.19,0.00363636363636364,2656,58.983
0.19,0.00454545454545455,2930,62.711
0.18,0.00363636363636364,2613,50.547
0.16,0.00181818181818182,5739,96.828
0.15,0.00181818181818182,5160,97.414
0.13,0.00181818181818182,7281,111.003
0.07,0.000909090909090909,41752,815.058
0.14,0.00181818181818182,5600,93.934
0.28,0.00181818181818182,1652,25.833
0.28,0.00272727272727273,1246,26.993
0.27,0.00181818181818182,1659,23.793
0.26,0.00181818181818182,1466,22.99
0.27,0.00272727272727273,923,22.191
0.22,0.000909090909090909,2750,30.877
0.28,0.00363636363636364,1237,23.193
0.52,0.000909090909090909,243,3.184
0.53,0.00727272727272727,65,13.616
0.53,0.00636363636363636,88,13.234
0.23,0.000909090909090909,2713,32.745
0.26,0.00272727272727273,1500,24.736
0.24,0.00181818181818182,2066,34.703
0.25,0.00181818181818182,1547,22.697
0.53,0.00909090909090909,34,10.101
0.53,0.00818181818181818,119,12.776
0.53,0.0109090909090909,16,6.048
0.53,0.01,38,7.332
0.21,0.000909090909090909,3297,34.711
0.04,0.000909090909090909,144739,2502.647
0.08,0.000909090909090909,29308,435.758
0.02,0.000909090909090909,483029,10069.157
0.03,0.000909090909090909,251589,4736.318
0.16,0.00272727272727273,4958,91.826
0.17,0.00272727272727273,3760,80.814
0.09,0.00181818181818182,18789,370.58
0.23,0.00181818181818182,1973,29.869
0.25,0.00272727272727273,1145,17.221
0.21,0.00181818181818182,2240,33.785
0.27,0.00363636363636364,1041,24.47
0.24,0.00272727272727273,1315,27.454
0.28,0.00545454545454545,786,18.348
0.28,0.00454545454545455,876,19.076
0.27,0.00454545454545455,961,23.429
0.25,0.00363636363636364,1144,22.207
0.28,0.00636363636363636,781,17.471
0.22,0.00181818181818182,1986,30.984
0.26,0.00363636363636364,868,16.284
0.26,0.00454545454545455,930,20.06
0.27,0.00545454545454545,734,16.317
0.53,0.0118181818181818,13,5.711
0.53,0.0154545454545455,2,1.845
0.53,0.0136363636363636,7,3.298
0.53,0.0127272727272727,33,4.616
0.21,0.00272727272727273,2028,32.838
0.06,0.000909090909090909,62513,1095.202
0.05,0.000909090909090909,89915,1519.985
0.08,0.00181818181818182,22521,384.427
0.07,0.00181818181818182,30393,568.415
0.05,0.00181818181818182,70430,1367.661
0.01,0.000909090909090909,999691,24968.804
0.06,0.00181818181818182,43610,841.757
0.03,0.00181818181818182,181444,4046.762
0.09,0.00272727272727273,14208,269.004
0.12,0.00181818181818182,8920,155.142
0.23,0.00363636363636364,1144,22.64
0.21,0.00363636363636364,1695,34.201
0.28,0.00727272727272727,692,13.629
0.52,0.00181818181818182,112,3.488
0.51,0.000909090909090909,185,2.229
0.24,0.00363636363636364,1591,27.851
0.26,0.00636363636363636,596,17.002
0.23,0.00454545454545455,933,20.902
0.27,0.00727272727272727,1093,23.355
0.25,0.00545454545454545,1147,24.31
0.28,0.00818181818181818,521,10.665
0.23,0.00272727272727273,1603,32.518
0.22,0.00272727272727273,1653,27.903
0.27,0.00636363636363636,783,14.183
0.26,0.00545454545454545,1025,21.627
0.24,0.00454545454545455,688,18.669
0.25,0.00454545454545455,780,17.967
0.53,0.0145454545454545,23,3.521
0.11,0.00181818181818182,11423,181.819
0.13,0.00272727272727273,5695,94.838
0.14,0.00272727272727273,5050,90.935
0.1,0.00272727272727273,9635,186.959
0.13,0.00363636363636364,5436,92.62
0.14,0.00454545454545455,3806,72.674
0.11,0.00363636363636364,8827,159.369
0.1,0.00363636363636364,8817,168.284
0.1,0.00454545454545455,7735,162.347
0.08,0.00363636363636364,14094,295.453
0.04,0.00181818181818182,105823,2252.482
0.06,0.00272727272727273,39141,786.335
0.05,0.00272727272727273,48650,1083.85
0.11,0.00272727272727273,8416,153.866
0.12,0.00272727272727273,7434,138.212
0.13,0.00454545454545455,4153,90.553
0.12,0.00545454545454545,3904,82.683
0.09,0.00454545454545455,9325,205.263
0.06,0.00363636363636364,27926,644.496
0.07,0.00272727272727273,27166,535.724
0.02,0.00181818181818182,309716,7845.655
0.1,0.00181818181818182,15325,263.251
0.07,0.00363636363636364,21285,448.415
0.04,0.00272727272727273,70742,1639.535
0,0.000909090909090909,817375,29006.544
0.49,0.000909090909090909,202,1.894
0.46,0.000909090909090909,458,3.481
0.51,0.00272727272727273,144,3.492
0.5,0.00181818181818182,51,1.489
0.49,0.00181818181818182,191,3.007
0.47,0.000909090909090909,290,2.41
0.44,0.000909090909090909,616,9.706
0.42,0.000909090909090909,706,5.534
0.5,0.00272727272727273,84,1.724
0.23,0.00545454545454545,1032,24.651
0.18,0.00454545454545455,3594,67.205
0.22,0.00454545454545455,1010,25.765
0.5,0.000909090909090909,233,2.347
0.48,0.000909090909090909,294,2.56
0.52,0.00545454545454545,50,1.778
0.52,0.00363636363636364,93,2.112
0.51,0.00454545454545455,43,1.858
0.49,0.00272727272727273,124,2.417
0.48,0.00272727272727273,170,2.867
0.46,0.00181818181818182,45,0.74
0.45,0.000909090909090909,395,3.194
0.43,0.000909090909090909,602,6.528
0.52,0.00636363636363636,89,3.644
0.51,0.00545454545454545,15,0.719
0.22,0.00363636363636364,1949,35.268
0.25,0.00636363636363636,721,17.65
0.52,0.00727272727272727,19,1.404
0.5,0.00454545454545455,105,2.145
0.48,0.00181818181818182,309,2.727
0.47,0.00181818181818182,318,3.996
0.52,0.00818181818181818,17,1.024
0.51,0.00363636363636364,65,2.038
0.15,0.00272727272727273,3453,73.653
0.52,0.00454545454545455,43,1.518
0.51,0.00181818181818182,155,2.109
0.52,0.00272727272727273,87,1.673
0.16,0.00363636363636364,3085,61.711
0.12,0.00363636363636364,6562,124.662
0.17,0.00545454545454545,1708,42.609
0.16,0.00545454545454545,2413,51.815
0.17,0.00363636363636364,2559,61.952
0.18,0.00636363636363636,1806,31.656
0.17,0.00727272727272727,988,22.565
0.14,0.00545454545454545,3075,66.232
0.14,0.00636363636363636,2281,55.269
0.11,0.00545454545454545,3841,96.961
0.08,0.00454545454545455,11262,246.479
0.08,0.00272727272727273,19073,369.287
0.13,0.00545454545454545,4041,82.071
0.12,0.00636363636363636,2346,58.513
0.16,0.00454545454545455,3235,70.71
0.16,0.00727272727272727,1526,35.81
0.14,0.00818181818181818,1446,37.971
0.1,0.00636363636363636,5567,130.114
0.12,0.00727272727272727,1996,48.799
0.09,0.00545454545454545,6142,142.044
0.07,0.00454545454545455,16916,398.174
0.05,0.00363636363636364,38875,929.682
0.09,0.00363636363636364,11315,230
0.1,0.00545454545454545,4891,106.469
0.06,0.00454545454545455,22300,556.719
0.12,0.00454545454545455,5368,107.117
0.03,0.00272727272727273,123871,3147.389
0.37,0.000909090909090909,942,10.811
0.39,0.000909090909090909,720,6.321
0.31,0.000909090909090909,1362,12.928
0.4,0.000909090909090909,644,5.697
0.33,0.000909090909090909,1110,9.426
0.42,0.00272727272727273,449,5.97
0.35,0.00181818181818182,737,9.543
0.45,0.00272727272727273,250,3.566
0.38,0.00181818181818182,478,4.879
0.41,0.00181818181818182,353,4.22
0.32,0.000909090909090909,948,7.418
0.46,0.00363636363636364,153,2.783
0.44,0.00181818181818182,474,8.44
0.41,0.000909090909090909,718,5.701
0.4,0.00272727272727273,434,6.252
0.37,0.00181818181818182,570,8.953
0.36,0.00181818181818182,627,11.633
0.32,0.00181818181818182,731,9.737
0.48,0.00363636363636364,184,3.503
0.43,0.00363636363636364,326,8.535
0.49,0.00363636363636364,61,1.525
0.42,0.00181818181818182,356,4.918
0.38,0.000909090909090909,611,4.625
0.35,0.000909090909090909,801,8.225
0.47,0.00363636363636364,82,1.661
0.19,0.00545454545454545,1305,30.314
0.18,0.00545454545454545,1415,32.413
0.17,0.00636363636363636,2308,50.423
0.17,0.00454545454545455,2539,55.675
0.18,0.00727272727272727,1436,29.132
0.17,0.00818181818181818,1220,26.435
0.14,0.00727272727272727,1559,36.969
0.15,0.00363636363636364,4720,83.178
0.13,0.00727272727272727,1955,41.497
0.09,0.00636363636363636,6739,158.714
0.36,0.000909090909090909,973,11.616
0.15,0.00454545454545455,2499,48.232
0.11,0.00454545454545455,5465,104.503
0.14,0.00363636363636364,4973,83.91
0.15,0.00545454545454545,2181,47.353
0.13,0.00636363636363636,2373,59.751
0.21,0.00454545454545455,1263,27.688
0.21,0.00545454545454545,1106,22.521
0.24,0.00545454545454545,671,13.008
0.16,0.00636363636363636,1904,39.423
0.21,0.00909090909090909,635,15.549
0.23,0.01,455,8.221
0.2,0.00636363636363636,1490,29.612
0.23,0.00636363636363636,889,19.287
0.3,0.00636363636363636,427,9.874
0.28,0.00909090909090909,263,7.483
0.29,0.00636363636363636,926,17.788
0.21,0.00636363636363636,1100,28.01
0.22,0.00545454545454545,1161,23.107
0.22,0.00727272727272727,748,16.014
0.22,0.00636363636363636,746,20.871
0.24,0.00818181818181818,660,14.312
0.31,0.0118181818181818,323,7.539
0.21,0.00818181818181818,1122,20.331
0.33,0.0118181818181818,414,10.562
0.26,0.00818181818181818,774,14.55
0.31,0.00818181818181818,453,10.418
0.35,0.00818181818181818,170,3.81
0.38,0.0118181818181818,389,7.011
0.33,0.00818181818181818,493,9.757
0.36,0.0118181818181818,466,9.664
0.25,0.00818181818181818,326,11.895
0.36,0.01,227,6.289
0.25,0.00727272727272727,831,14.692
0.35,0.0109090909090909,257,6.222
0.26,0.00727272727272727,802,15.737
0.31,0.00636363636363636,459,8.257
0.33,0.00636363636363636,289,7.178
0.4,0.01,382,8.114
0.23,0.00727272727272727,571,13.366
0.24,0.00636363636363636,913,16.939
0.3,0.00545454545454545,646,12.852
0.08,0.00545454545454545,9711,233.145
0.18,0.00909090909090909,1069,25.95
0.11,0.00636363636363636,2231,48.337
0.19,0.00636363636363636,1599,34.451
0.26,0.00909090909090909,332,5.711
0.19,0.00727272727272727,1976,39.667
0.24,0.00727272727272727,549,12.07
0.21,0.0109090909090909,339,13.561
0.12,0.00818181818181818,2080,54.267
0.29,0.0163636363636364,288,7.289
0.19,0.0118181818181818,517,11.753
0.33,0.0172727272727273,52,1.663
0.23,0.0118181818181818,398,8.169
0.3,0.0118181818181818,169,3.847
0.23,0.00818181818181818,494,12.007
0.31,0.00727272727272727,806,13.156
0.3,0.0109090909090909,394,8.242
0.41,0.0109090909090909,163,3.464
0.38,0.0163636363636364,123,2.786
0.39,0.0109090909090909,168,3.685
0.39,0.0163636363636364,50,1.375
0.15,0.00727272727272727,1812,44.79
0.15,0.00636363636363636,2323,45.785
0.21,0.00727272727272727,734,16.004
0.31,0.0145454545454545,131,2.988
0.19,0.01,383,8.605
0.39,0.0209090909090909,118,3.426
0.27,0.0145454545454545,291,10.424
0.41,0.0209090909090909,59,1.668
0.31,0.0154545454545455,153,4.71
0.34,0.0154545454545455,269,7.276
0.28,0.0109090909090909,246,7.618
0.2,0.00727272727272727,834,17.996
0.34,0.00909090909090909,243,5.243
0.39,0.0136363636363636,80,2.246
0.45,0.0136363636363636,58,2.021
0.47,0.0209090909090909,54,1.406
0.41,0.0145454545454545,182,4.587
0.44,0.0209090909090909,55,1.509
0.26,0.01,533,12.521
0.32,0.0145454545454545,118,2.939
0.34,0.0118181818181818,177,4.512
0.41,0.0181818181818182,123,4.22
0.3,0.0127272727272727,264,5.446
0.4,0.0181818181818182,101,2.992
0.32,0.0136363636363636,72,2.699
0.3,0.0136363636363636,381,8.81
0.39,0.0118181818181818,212,3.95
0.41,0.0118181818181818,154,3.725
0.46,0.0172727272727273,121,3.661
0.22,0.00818181818181818,971,19.256
0.27,0.0127272727272727,126,4.479
0.28,0.0118181818181818,301,6.784
0.22,0.00909090909090909,624,13.348
0.34,0.0109090909090909,247,5.205
0.2,0.00818181818181818,385,10.503
0.23,0.0109090909090909,298,7.534
0.29,0.0118181818181818,200,3.897
0.19,0.00818181818181818,833,19.417
0.34,0.00727272727272727,331,7.017
0.31,0.0109090909090909,184,3.471
0.37,0.00727272727272727,440,5.923
0.36,0.0109090909090909,101,2.032
0.24,0.0136363636363636,326,9.03
0.14,0.01,944,25.13
0.34,0.0209090909090909,131,3.862
0.22,0.0145454545454545,316,8.445
0.28,0.0145454545454545,112,3.423
0.35,0.0145454545454545,118,2.699
0.28,0.01,174,4.717
0.32,0.00909090909090909,152,2.815
0.33,0.0136363636363636,118,2.701
0.44,0.0136363636363636,212,5.063
0.43,0.02,62,1.499
0.32,0.00636363636363636,472,7.304
0.45,0.0209090909090909,61,1.464
0.3,0.01,276,6.461
0.36,0.0145454545454545,142,5.262
0.32,0.0172727272727273,67,3.457
0.2,0.0127272727272727,397,10.175
0.41,0.0254545454545455,72,3.943
0.29,0.0181818181818182,60,1.986
0.16,0.00909090909090909,684,14.274
0.43,0.0263636363636364,67,1.944
0.33,0.0181818181818182,61,1.762
0.2,0.00909090909090909,362,10.453
0.35,0.0181818181818182,54,1.669
0.4,0.0172727272727273,170,4.19
0.48,0.0254545454545455,63,1.67
0.32,0.00818181818181818,224,5.031
0.42,0.0172727272727273,61,1.317
0.46,0.0254545454545455,63,1.781
0.28,0.0127272727272727,194,5.821
0.34,0.0181818181818182,137,3.459
0.34,0.0145454545454545,288,6.899
0.39,0.0218181818181818,144,3.592
0.3,0.0154545454545455,228,4.974
0.38,0.0227272727272727,77,1.908
0.31,0.0163636363636364,75,1.663
0.26,0.0118181818181818,265,4.34
0.32,0.01,133,4.138
0.38,0.0145454545454545,136,2.463
0.44,0.0218181818181818,70,1.587
0.22,0.0109090909090909,342,7.868
0.27,0.0154545454545455,268,7.291
0.24,0.00909090909090909,561,12.166
0.28,0.0136363636363636,458,9.396
0.22,0.01,874,19.226
0.26,0.0136363636363636,228,5.061
0.27,0.00909090909090909,601,12.047
0.3,0.00909090909090909,395,7.885
0.31,0.0127272727272727,359,8.111
0.25,0.00909090909090909,333,7.037
0.19,0.00909090909090909,908,20.184
0.02,0.00272727272727273,205224,6119.761
0.35,0.01,250,4.609
0.21,0.0118181818181818,206,5.28
0.31,0.0172727272727273,68,1.766
0.22,0.0118181818181818,114,3.528
0.36,0.0172727272727273,71,1.559
0.32,0.0127272727272727,513,10.107
0.27,0.0118181818181818,118,2.802
0.38,0.0172727272727273,70,1.456
0.27,0.00818181818181818,489,10.792
0.19,0.0109090909090909,329,9.062
0.35,0.0218181818181818,72,1.968
0.26,0.0154545454545455,190,5.584
0.36,0.0218181818181818,153,3.922
0.29,0.0154545454545455,188,5.143
0.25,0.0109090909090909,305,9.809
0.29,0.01,261,4.448
0.4,0.0209090909090909,74,1.705
0.38,0.0218181818181818,72,1.804
0.24,0.01,635,14.969
0.26,0.0127272727272727,242,4.82
0.31,0.0190909090909091,172,3.933
0.29,0.0190909090909091,87,2.117
0.22,0.0136363636363636,454,9.876
0.29,0.0127272727272727,150,2.739
0.3,0.0190909090909091,187,4
0.21,0.0136363636363636,303,6.193
0.2,0.0118181818181818,475,9.476
0.16,0.00818181818181818,861,20.184
0.2,0.0109090909090909,310,6.948
0.01,0.00181818181818182,493957,15616.505
0.04,0.00363636363636364,56557,1477.664
0.06,0.00545454545454545,19321,525.278
0.11,0.00818181818181818,1719,42.643
0.13,0.00818181818181818,1065,23.876
0.21,0.01,387,9.227
0.25,0.01,165,3.996
0.17,0.00909090909090909,739,17.045
0.22,0.0127272727272727,357,7.437
0.18,0.00818181818181818,1082,22.397
0.24,0.0127272727272727,421,10.069
0.23,0.0127272727272727,133,3.572
0.18,0.0109090909090909,320,9.749
0.15,0.00818181818181818,1141,24.8
0.17,0.0109090909090909,650,14.318
0.11,0.00727272727272727,2994,63.654
0.03,0.00363636363636364,93526,2727.432
0.05,0.00454545454545455,32632,872.332
0.04,0.00545454545454545,37217,1192.014
0.04,0.00454545454545455,43720,1264.49
0.05,0.00545454545454545,28329,808.653
0.07,0.00545454545454545,10086,249.748
0.08,0.00636363636363636,8789,214.59
0.3,0.000909090909090909,977,10.095
0.01,0.00272727272727273,243041,9075.052
0.03,0.00454545454545455,68005,2225.024
0.02,0.00454545454545455,86982,3228.79
0.02,0.00363636363636364,134499,4602.743
0.03,0.00545454545454545,49670,1737.939
0.01,0.00363636363636364,118010,4904.028
0.06,0.00636363636363636,17883,500.523
0.05,0.00636363636363636,23545,721.774
0.06,0.00727272727272727,14964,456.354
0.05,0.00727272727272727,16855,548.778
0.32,0.00363636363636364,524,8.286
0.3,0.00181818181818182,1265,13.443
0.35,0.00363636363636364,533,8.353
0.38,0.00545454545454545,412,7.229
0.4,0.00454545454545455,397,5.888
0.41,0.00272727272727273,421,5.753
0.34,0.000909090909090909,768,7.785
0.39,0.00272727272727273,666,7.269
0.34,0.00454545454545455,451,8.671
0.37,0.00636363636363636,397,6.866
0.4,0.00545454545454545,218,4.996
0.42,0.00363636363636364,416,6.339
0.55,0.00272727272727273,80,1.205
0.55,0.000909090909090909,161,1.492
0.56,0.00272727272727273,105,1.746
0.58,0.00181818181818182,117,1.911
0.6,0.000909090909090909,125,1.277
0.59,0,590,1.532
0.54,0,504,1.011
0.57,0,707,1.171
0.3,0.00272727272727273,728,12.737
0.31,0.00181818181818182,918,9.04
0.59,0.00181818181818182,72,1.046
0.62,0.00272727272727273,78,1.647
0.64,0.00272727272727273,137,2.385
0.66,0.00181818181818182,33,0.406
0.67,0,453,1.118
0.64,0,517,1.127
0.67,0.000909090909090909,107,0.921
0.7,0.000909090909090909,66,0.824
0.72,0.000909090909090909,120,1.269
0.73,0.000909090909090909,96,1.378
0.74,0,687,2.002
0.72,0,446,0.923
0.65,0,730,0.948
0.68,0,440,0.798
0.7,0,512,1.357
0.73,0,562,1.493
0.75,0,776,2.455
0.69,0,423,1.019
0.66,0,400,0.749
0.71,0,532,1.022
0.63,0,535,1.297
0.56,0,542,1.145
0.58,0,513,1.074
0.6,0,563,1.227
0.62,0,412,1.029
0.61,0,523,1.379
0.04,0.00636363636363636,31042,1090.988
0.06,0.00909090909090909,8047,268.41
0.06,0.00818181818181818,9799,331.559
0.05,0.00909090909090909,11423,431.421
0.06,0.01,6017,204.748
0.04,0.00727272727272727,23505,822.591
0.04,0.00818181818181818,16068,628.562
0.03,0.00727272727272727,20127,788.994
0.03,0.00636363636363636,32709,1248.056
0.02,0.00545454545454545,45249,1831.716
0.07,0.00909090909090909,7361,247.732
0.06,0.0109090909090909,7374,272.544
0.04,0.01,8239,324.404
0.05,0.00818181818181818,12892,453.782
0.31,0.00272727272727273,465,7.756
0.33,0.00181818181818182,744,8.397
0.35,0.00272727272727273,531,8.111
0.05,0.01,8302,304.664
0.3,0.00454545454545455,377,8.521
0.33,0.00909090909090909,291,6.236
0.35,0.0118181818181818,172,5.479
0.37,0.0109090909090909,213,5.798
0.32,0.00272727272727273,534,7.716
0.45,0.00636363636363636,293,4.293
0.47,0.00909090909090909,129,5.098
0.49,0.00818181818181818,69,1.645
0.48,0.00454545454545455,65,1.684
0.5,0.00363636363636364,126,2.283
0.13,0.00909090909090909,834,22.168
0.39,0.00636363636363636,313,6.014
0.42,0.0118181818181818,178,3.646
0.44,0.0154545454545455,151,4.528
0.46,0.0145454545454545,69,3.096
0.54,0.00454545454545455,53,1.654
0.57,0.00909090909090909,31,2.056
0.59,0.0118181818181818,8,0.65
0.61,0.0109090909090909,42,2.303
0.62,0.00636363636363636,77,2.69
0.59,0.00272727272727273,42,0.881
0.62,0.00181818181818182,128,1.687
0.65,0.00454545454545455,41,1.175
0.67,0.00636363636363636,8,0.311
0.68,0.00545454545454545,21,0.566
0.69,0.00363636363636364,25,0.545
0.62,0.000909090909090909,126,1.31
0.64,0.00181818181818182,78,1.369
0.68,0.00181818181818182,44,0.619
0.69,0.000909090909090909,101,1.024
0.55,0,610,1.378
0.29,0.00545454545454545,1036,21.976
0.34,0.0127272727272727,106,3.729
0.35,0.00727272727272727,364,8.445
0.45,0.00181818181818182,234,2.354
0.48,0.00545454545454545,88,1.962
0.51,0.0109090909090909,39,2.089
0.55,0.0127272727272727,9,0.776
0.55,0.00818181818181818,28,1.498
0.61,0.000909090909090909,157,1.796
0.64,0.00454545454545455,58,1.941
0.66,0.00818181818181818,8,0.408
0.68,0.0109090909090909,15,1.059
0.7,0.01,9,0.465
0.71,0.00636363636363636,46,1.234
0.7,0.00272727272727273,37,0.687
0.73,0.00181818181818182,46,1.068
0.75,0.00454545454545455,25,0.819
0.77,0.00545454545454545,100,15.933
0.78,0.00545454545454545,8,0.223
0.79,0.00272727272727273,17,0.26
0.78,0.000909090909090909,28,0.224
0.76,0.000909090909090909,205,4.65
0.77,0.000909090909090909,562,21.826
0.79,0.00181818181818182,34,0.488
0.8,0.00181818181818182,17,0.279
0.81,0.000909090909090909,23,0.234
0.82,0,165,0.223
0.79,0,136,0.212
0.76,0,1419,4.311
0.77,0,10542,29.881
0.78,0,135,0.215
0.8,0,116,0.094
0.71,0.000909090909090909,36,0.313
0.81,0,158,0.299
0.37,0.00272727272727273,493,9.161
0.41,0.00818181818181818,306,5.969
0.42,0.00727272727272727,94,4.047
0.42,0.00454545454545455,307,5.954
0.39,0.00181818181818182,564,5.942
0.56,0.00363636363636364,51,1.579
0.59,0.00727272727272727,43,1.184
0.61,0.00909090909090909,44,2.431
0.62,0.00818181818181818,49,2.18
0.63,0.00545454545454545,71,2.031
0.61,0.00181818181818182,75,1.142
0.72,0.00272727272727273,27,0.687
0.74,0.00545454545454545,6,0.238
0.75,0.00727272727272727,6,0.306
0.76,0.00636363636363636,23,1.147
0.77,0.00363636363636364,154,16.665
0.76,0.00181818181818182,132,4.657
0.8,0.000909090909090909,17,0.16
0.82,0.00272727272727273,51,0.96
0.83,0.00363636363636364,12,0.293
0.83,0.00272727272727273,13,0.24
0.84,0.00181818181818182,29,0.353
0.84,0.000909090909090909,45,0.367
0.83,0,163,0.276
0.84,0,166,0.244
0.85,0.000909090909090909,26,0.225
0.86,0.000909090909090909,37,0.358
0.87,0,200,0.345
0.88,0,221,0.374
0.89,0,237,0.429
0.85,0,158,0.291
0.86,0,200,0.396
0.91,0,329,0.762
0.18,0.01,343,8.917
0.07,0.00636363636363636,10661,271.434
0.07,0.00727272727272727,11385,312.916
0.07,0.00818181818181818,9595,286.081
0.09,0.0109090909090909,2789,86.221
0.07,0.0118181818181818,4486,161.466
0.07,0.01,5263,171.449
0.09,0.0127272727272727,2545,75.111
0.08,0.0109090909090909,2926,101.435
0.08,0.0136363636363636,1610,51.423
0.07,0.0109090909090909,4253,154.403
0.09,0.0136363636363636,1804,66.259
0.07,0.0136363636363636,2534,88.541
0.08,0.0154545454545455,1798,69.795
0.08,0.0127272727272727,2890,93.849
0.07,0.0127272727272727,3423,123.142
0.04,0.00909090909090909,12531,470.084
0.06,0.0127272727272727,4145,161.203
0.05,0.0109090909090909,7344,282.878
0.34,0.00363636363636364,621,9.718
0.36,0.00727272727272727,303,6.712
0.37,0.01,10,0.847
0.37,0.00909090909090909,203,5.567
0.36,0.00545454545454545,103,5.581
0.29,0.00181818181818182,944,11.417
0.5,0.00545454545454545,42,1.483
0.57,0.000909090909090909,115,1.303
0.6,0.00363636363636364,42,0.849
0.61,0.00363636363636364,76,1.675
0.14,0.0109090909090909,751,19.894
0.28,0.0172727272727273,276,9.784
0.28,0.0154545454545455,214,5.258
0.43,0.00727272727272727,227,6.227
0.46,0.0181818181818182,9,1.298
0.47,0.0172727272727273,9,1.17
0.45,0.0109090909090909,39,1.58
0.57,0.00181818181818182,71,1.023
0.59,0.00545454545454545,61,2.156
0.62,0.0145454545454545,43,2.998
0.63,0.0127272727272727,18,1.317
0.58,0.00363636363636364,37,1.07
0.69,0.00272727272727273,33,0.7
0.7,0.00545454545454545,17,0.516
0.72,0.00727272727272727,18,0.667
0.73,0.00636363636363636,8,0.308
0.72,0.00363636363636364,68,1.263
0.69,0.00181818181818182,49,0.803
0.74,0.00181818181818182,57,0.817
0.75,0.00272727272727273,12,0.53
0.19,0.0145454545454545,189,7.209
0.19,0.0127272727272727,11,2.23
0.34,0.0172727272727273,55,3.179
0.35,0.0227272727272727,9,2.037
0.36,0.0209090909090909,9,1.857
0.51,0.01,39,1.891
0.53,0.0190909090909091,8,1.142
0.54,0.0245454545454545,9,1.46
0.55,0.0227272727272727,9,1.32
0.54,0.0145454545454545,9,0.856
0.49,0.00636363636363636,59,2.172
0.65,0.00272727272727273,36,0.909
0.67,0.00727272727272727,25,1.079
0.69,0.0145454545454545,16,1.373
0.7,0.0190909090909091,8,0.87
0.71,0.0172727272727273,9,0.786
0.71,0.0109090909090909,16,0.991
0.68,0.00454545454545455,24,0.444
0.59,0.000909090909090909,162,1.368
0.78,0.00727272727272727,15,0.643
0.79,0.01,8,0.41
0.8,0.00909090909090909,8,0.371
0.8,0.00545454545454545,9,0.236
0.84,0.00272727272727273,18,0.386
0.08,0.00909090909090909,6283,187.507
0.08,0.00727272727272727,7987,220.879
0.09,0.01,3592,105.812
0.24,0.0118181818181818,298,9.633
0.42,0.0163636363636364,42,2.469
0.43,0.0209090909090909,78,3.124
0.43,0.0190909090909091,9,1.426
0.35,0.00545454545454545,405,8.86
