x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
0,38,139,0.014,0,0
0,40,139,0.038,0,0
0,42,139,0.07,0,0
0,44,139,0.09,0,0
0,46,139,0.081,0,0
0,48,247,0.06,0,0.015
0,50,247,0.04,0,0.042
0,52,350,0.057,0,0.038
0,54,211,0.135,0,0.014
0,56,350,0.355,0,0.019
0,58,242,0.703,0,0.024
0,60,242,1.011,0,0.034
0,62,242,1.024,0,0.05
0,64,242,0.733,0,0.071
0,66,242,0.372,0,0.099
0,68,242,0.135,0,0.135
0,70,242,0.035,0,0.179
2,36,139,0.022,0,0
2,38,139,0.084,0,0
2,40,139,0.221,0,0
2,42,139,0.409,0,0
2,44,247,0.534,0,0.001
2,46,247,0.501,0,0.005
2,48,247,0.369,0,0.019
2,50,350,0.278,0,0.045
2,52,350,0.303,0,0.052
2,54,489,0.568,0,0.038
2,56,350,1.304,0,0.031
2,58,350,2.548,0,0.039
2,60,350,3.669,0,0.055
2,62,242,3.769,0,0.078
2,64,242,2.762,0,0.108
2,66,242,1.447,0,0.146
2,68,242,0.545,0,0.192
2,70,242,0.148,0,0.244
2,72,242,0.029,0,0.297
4,34,139,0.016,0,0
4,36,139,0.09,0,0
4,38,139,0.341,0,0
4,40,139,0.904,0,0
4,42,247,1.677,0,0
4,44,247,2.188,0,0.002
4,46,247,2.074,0,0.007
4,48,247,1.585,0,0.023
4,50,350,1.252,0,0.052
4,52,489,1.269,0,0.068
4,54,489,1.817,0,0.056
4,56,350,3.5,0,0.049
4,58,350,6.556,0,0.061
4,60,350,9.501,0.001,0.085
4,62,350,9.998,0.002,0.118
4,64,242,7.564,0.002,0.158
4,66,242,4.126,0.001,0.206
4,68,242,1.628,0,0.258
4,70,242,0.466,0,0.311
4,72,242,0.097,0,0.361
4,74,139,0.011,0,0.539
6,32,139,0.006,0,0
6,34,139,0.047,0,0
6,36,139,0.256,0,0
6,38,139,0.972,0,0
6,40,139,2.574,0,0
6,42,247,4.778,0,0.001
6,44,247,6.257,0,0.002
6,46,247,6.013,0,0.008
6,48,350,4.805,0,0.027
6,50,350,4.034,0.001,0.058
6,52,489,3.994,0.001,0.077
6,54,489,4.629,0.001,0.074
6,56,489,7.08,0,0.073
6,58,350,12.236,0.002,0.093
6,60,350,17.798,0.009,0.128
6,62,350,19.307,0.018,0.17
6,64,350,15.226,0.019,0.22
6,66,242,8.707,0.009,0.273
6,68,242,3.611,0.002,0.325
6,70,242,1.084,0,0.374
6,72,242,0.235,0,0.416
6,74,242,0.036,0,0.449
8,32,139,0.012,0,0
8,34,139,0.093,0,0
8,36,139,0.508,0,0
8,38,139,1.929,0,0
8,40,247,5.116,0,0
8,42,247,9.496,0,0.001
8,44,247,12.492,0,0.003
8,46,247,12.208,0,0.01
8,48,350,10.243,0.001,0.031
8,50,350,9.248,0.004,0.063
8,52,489,9.248,0.006,0.083
8,54,489,9.309,0.004,0.087
8,56,489,11.105,0.002,0.099
8,58,350,16.896,0.008,0.134
8,60,350,24.446,0.032,0.181
8,62,350,27.476,0.069,0.233
8,64,350,22.71,0.071,0.287
8,66,242,13.643,0.036,0.339
8,68,242,5.931,0.009,0.386
8,70,242,1.856,0.001,0.426
8,72,242,0.416,0,0.457
8,74,242,0.066,0,0.481
8,76,139,0.007,0,0.539
10,32,139,0.016,0,0
10,34,139,0.129,0,0
10,36,139,0.702,0,0
10,38,139,2.668,0,0
10,40,247,7.082,0,0
10,42,247,13.163,0,0.001
10,44,247,17.411,0,0.003
10,46,247,17.371,0,0.012
10,48,350,15.416,0.003,0.037
10,50,489,15.024,0.011,0.068
10,52,489,15.398,0.017,0.086
10,54,489,14.319,0.013,0.095
10,56,489,13.761,0.007,0.12
10,58,350,17.635,0.015,0.178
10,60,490,24.936,0.06,0.242
10,62,350,29.031,0.127,0.3
10,64,350,25.15,0.132,0.352
10,66,242,15.81,0.066,0.398
10,68,242,7.151,0.016,0.435
10,70,242,2.311,0.002,0.465
10,72,242,0.531,0,0.487
10,74,242,0.086,0,0.503
10,76,139,0.009,0,0.539
12,32,139,0.016,0,0
12,34,139,0.124,0,0
12,36,139,0.678,0,0
12,38,139,2.574,0,0
12,40,247,6.834,0,0
12,42,247,12.726,0,0.001
12,44,247,16.952,0,0.004
12,46,247,17.341,0.001,0.015
12,48,384,16.394,0.005,0.042
