endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
20,32,3068,32.6274086241442,0.001,0.013
20,34,3466,37.9846519643107,0.002,0.012
20,36,3888,50.8382156224483,0.003,0.009
20,38,4448,70.767092553124,0.004,0.007
20,40,5511,87.3928269705232,0.005,0.006
20,42,6991,91.9454470561949,0.007,0.008
18,28,1876,18.9911080573405,0.002,0.016
18,30,2428,19.6799992693673,0.001,0.01
18,32,2409,24.0841946232639,0.001,0.007
18,34,2953,35.6133441767907,0.001,0.006
18,36,3514,57.5661992831025,0.003,0.006
18,38,4319,85.0511603243525,0.006,0.006
18,40,5240,105.123530495536,0.008,0.007
18,42,6586,109.98331833815,0.009,0.008
18,44,7797,104.388608198206,0.01,0.009
16,26,1040,15.0259495778672,0.004,0.023
16,28,1456,12.1089797770948,0.001,0.019
16,30,1869,11.323861017198,0,0.011
16,32,2005,16.4475407316217,0,0.006
16,34,2957,31.5459375163048,0.001,0.005
16,36,3092,58.0559536035811,0.003,0.006
16,38,4035,88.8129484597359,0.007,0.007
16,40,4824,111.162134100163,0.011,0.007
16,42,5415,119.334631579309,0.014,0.008
16,44,6171,117.312162750054,0.013,0.008
16,46,7221,111.97459286359,0.011,0.008
14,26,902,8.90789778587255,0.001,0.028
14,28,1456,6.58903363267448,0.001,0.023
14,30,1732,6.37059245188915,0,0.011
14,32,2009,12.1663252690118,0,0.005
14,34,2550,27.888868701351,0,0.004
14,36,3091,53.9547947702428,0.001,0.005
14,38,3478,82.9687044363495,0.004,0.006
14,40,3656,104.756160046772,0.009,0.007
14,42,4711,116.391198850412,0.014,0.007
14,44,5221,120.833035863034,0.014,0.007
14,46,6005,120.147417744359,0.01,0.006
14,48,6834,117.234843388689,0.009,0.006
12,24,653,6.28421792878966,0.001,0.051
12,26,903,5.39043584220177,0.001,0.048
12,28,1317,3.91841376968133,0,0.037
12,30,1594,4.68011204852408,0,0.013
12,32,2149,11.125901758512,0,0.003
12,34,2965,26.3487143233744,0,0.002
12,36,3105,49.6577138345052,0,0.003
12,38,3112,74.4957520853183,0.002,0.004
12,40,3517,94.2174007594634,0.004,0.005
12,42,4160,108.836328118935,0.008,0.006
12,44,4534,120.096787814863,0.009,0.005
12,46,5095,124.841612802163,0.009,0.005
12,48,5561,120.861461042718,0.01,0.005
10,24,413,7.79488956452284,0.004,0.082
10,26,903,6.30688923345416,0.002,0.079
10,28,1179,4.30630759668999,0.001,0.063
10,30,1594,5.03761177381952,0,0.021
10,32,2145,11.6029591534706,0,0.003
10,34,2697,25.6668764563105,0,0.001
10,36,3143,45.1910677719884,0,0.001
10,38,3238,64.9023377595029,0,0.002
10,40,3214,82.4254311035531,0.001,0.003
10,42,3912,100.602574220149,0.003,0.003
10,44,4173,118.504558421496,0.005,0.003
10,46,4546,127.082515756294,0.009,0.003
10,48,4870,120.245470906248,0.01,0.004
8,24,413,12.9951525699332,0.014,0.09
8,26,552,10.2649519425865,0.008,0.089
8,28,801,6.42031148446562,0.002,0.077
8,30,939,5.75957424853441,0,0.032
8,32,1902,11.0927637748184,0,0.005
8,34,2180,22.4848024738388,0,0.001
8,36,2853,36.8895566836046,0,0.001
8,38,2854,50.9610462445313,0,0.001
8,40,3077,66.5265070175817,0,0.001
8,42,3356,88.0065057962224,0.001,0.002
8,44,3914,110.983108006636,0.003,0.002
8,46,4269,121.378873378195,0.007,0.002
8,48,4131,111.981304300733,0.008,0.003
6,24,413,17.0588095808772,0.024,0.091
6,26,413,13.3725226129082,0.015,0.091
6,28,690,7.90178861124731,0.004,0.083
6,30,801,5.51167589069846,0.001,0.045
6,32,1207,8.41417623269192,0,0.008
6,34,2042,15.7283657632051,0,0.001
6,36,2583,24.4911826949058,0,0
6,38,2854,33.4878590380857,0,0
6,40,3077,46.8426216243459,0,0.001
6,42,3077,68.9148423909253,0.001,0.001
6,44,3635,93.0682718516198,0.003,0.001
6,46,3615,103.625017466086,0.006,0.002
6,48,3482,94.2119938642206,0.006,0.003
4,24,273,15.8348847163044,0.021,0.092
4,26,273,12.3685164372219,0.013,0.091
4,28,412,7.06359773571881,0.004,0.086
4,30,550,4.04946034738399,0.001,0.057
4,32,929,4.79506695048871,0,0.013
4,34,1474,8.24712238621967,0,0.001
4,36,1753,12.5136039783112,0,0
4,38,2038,17.7336652813127,0,0
