GoalProbability,WeightedExpectedGoals,Count,WeightedCount
0.35,0.00545454545454545,414,10.555
0.15,0.00454545454545455,2904,65.379
0.19,0.00545454545454545,1367,35.045
0.22,0.00454545454545455,1062,25.877
0.23,0.00272727272727273,1939,32.312
0.34,0.00272727272727273,717,11.009
0.44,0.00454545454545455,427,11.454
0.48,0.00545454545454545,116,3.389
0.4,0.00818181818181818,196,5.462
0.44,0.01,82,4.42
0.46,0.00909090909090909,126,7.861
0.34,0.00818181818181818,200,7.096
0.39,0.0109090909090909,86,3.595
0.41,0.00909090909090909,111,5.115
0.42,0.00545454545454545,184,5.678
0.25,0.00636363636363636,389,15.422
0.31,0.00818181818181818,244,11.031
0.33,0.00727272727272727,254,10.752
0.34,0.00454545454545455,582,11.453
0.35,0.00181818181818182,752,9.65
0.15,0.00272727272727273,5101,109.129
0.33,0.00363636363636364,788,19.752
0.38,0.00454545454545455,275,6.968
0.27,0.00454545454545455,774,18.399
0.32,0.00545454545454545,277,10.792
0.33,0.00454545454545455,283,9.299
0.19,0.00272727272727273,2627,49.131
0.07,0.00363636363636364,20097,467.706
0.05,0.00272727272727273,49725,1152.113
0.08,0.00363636363636364,14196,325.777
0.35,0.00454545454545455,380,8.456
0.34,0.00636363636363636,203,4.969
0.36,0.00363636363636364,399,7.646
0.31,0.00545454545454545,426,10.465
0.28,0.00363636363636364,655,17.438
0.35,0.00636363636363636,147,4.324
0.41,0.00545454545454545,223,8.631
0.38,0.00727272727272727,191,5.71
0.41,0.00454545454545455,350,8.509
0.15,0.00545454545454545,2540,65.121
0.25,0.00727272727272727,399,12.142
0.36,0.00454545454545455,301,7.026
0.41,0.00272727272727273,323,6.561
0.39,0.00545454545454545,270,6.988
0.35,0.00727272727272727,174,4.151
0.39,0.00181818181818182,662,7.724
0.26,0.00727272727272727,310,9.266
0.04,0.00272727272727273,79146,1952.717
0.1,0.00454545454545455,6426,153.939
0.2,0.00727272727272727,596,14.217
0.29,0.00636363636363636,221,8.074
0.29,0.00272727272727273,735,16.306
0.28,0.00181818181818182,1274,20.204
0.18,0.00363636363636364,1661,39.429
0.23,0.00363636363636364,1531,29.727
0.3,0.00454545454545455,367,9.42
0.45,0.00181818181818182,844,13.582
0.24,0.00636363636363636,350,10.705
0.41,0.00727272727272727,177,6.561
0.17,0.00636363636363636,1549,37.824
0.26,0.00909090909090909,240,8.981
0.22,0.00545454545454545,1106,26.528
0.44,0.00818181818181818,89,3.716
0.18,0.00545454545454545,1526,39.986
0.3,0.01,83,3.19
0.39,0.0127272727272727,49,2.118
0.43,0.0109090909090909,52,2.463
0.12,0.00545454545454545,4027,98.308
0.23,0.0109090909090909,267,9.227
0.31,0.0136363636363636,79,4.181
0.36,0.0118181818181818,118,4.32
0.07,0.00454545454545455,17426,447.626
0.15,0.00818181818181818,1395,38.698
0.21,0.01,224,7.707
0.25,0.00909090909090909,154,6.841
0.34,0.0109090909090909,116,5.153
0.41,0.0136363636363636,93,4.291
0.44,0.0118181818181818,66,3.541
0.45,0.00727272727272727,117,5.998
0.15,0.00636363636363636,1963,48.759
0.26,0.0118181818181818,105,4.341
0.34,0.0145454545454545,66,2.744
0.37,0.0127272727272727,84,3.306
0.39,0.00727272727272727,187,6.327
0.18,0.00818181818181818,1147,37.072
0.24,0.0109090909090909,68,2.946
0.27,0.00909090909090909,155,5.603
0.13,0.00545454545454545,2996,67.898
0.43,0.00636363636363636,142,3.945
0.45,0.00545454545454545,398,12.015
0.33,0.00818181818181818,258,7.301
0.38,0.01,85,4.267
0.16,0.00454545454545455,2124,50.556
0.26,0.00818181818181818,286,8.363
0.32,0.0109090909090909,115,4.431
0.35,0.00909090909090909,147,5.137
0.23,0.00818181818181818,303,12.916
0.28,0.00545454545454545,435,15.581
0.18,0.00454545454545455,1775,43.005
0.21,0.00545454545454545,954,20.881
0.16,0.00363636363636364,2873,57.5
0.32,0.00454545454545455,267,8.999
0.24,0.00454545454545455,998,25.648
0.41,0.00636363636363636,186,6.288
0.4,0.00909090909090909,102,3.642
0.28,0.00636363636363636,429,14.434
0.35,0.00818181818181818,165,5.474
0.26,0.00545454545454545,587,18.836
0.21,0.00454545454545455,1561,35.594
0.32,0.00727272727272727,253,10.463
0.4,0.01,136,6.531
0.43,0.00909090909090909,13,0.688
0.44,0.00545454545454545,119,4.228
0.17,0.00454545454545455,2027,43.305
0.38,0.0127272727272727,30,2.191
0.42,0.0118181818181818,76,4.63
0.41,0.00363636363636364,253,6.143
0.38,0.0109090909090909,45,1.923
0.27,0.00818181818181818,193,8.995
0.31,0.00454545454545455,402,10.917
0.45,0.00272727272727273,595,12.68
0.38,0.00909090909090909,112,3.931
0.34,0.0118181818181818,129,5.614
0.36,0.01,215,8.13
0.22,0.00727272727272727,575,17.517
0.3,0.00727272727272727,363,8.897
0.03,0.00181818181818182,185358,4339.632
0.31,0.00636363636363636,308,9.638
0.37,0.00727272727272727,168,5.16
0.34,0.00545454545454545,323,7.592
0.17,0.00545454545454545,1804,43.028
0.28,0.00727272727272727,438,13.702
0.28,0.00454545454545455,519,17.166
0.22,0.00636363636363636,607,18.994
0.33,0.00909090909090909,178,6.317
0.16,0.00727272727272727,1447,39.815
0.24,0.00909090909090909,141,5.037
0.3,0.00818181818181818,421,10.808
0.09,0.00545454545454545,9169,229.539
0.15,0.00727272727272727,1038,31.506
0.18,0.00636363636363636,1020,30.053
0.24,0.00727272727272727,376,9.01
0.38,0.00818181818181818,144,4.262
0.09,0.00454545454545455,8265,207.518
0.17,0.00818181818181818,902,21.696
0.25,0.01,129,3.925
0.3,0.00909090909090909,298,9.925
0.11,0.00545454545454545,4366,116.67
0.37,0.00363636363636364,241,4.369
0.32,0.00636363636363636,481,12.525
0.34,0.00363636363636364,628,10.526
0.21,0.00727272727272727,690,18.176
0.27,0.00363636363636364,723,16.007
0.14,0.00545454545454545,2878,73.53
0.25,0.00545454545454545,712,21.12
0.22,0.00272727272727273,1869,27.53
0.4,0.00727272727272727,208,4.921
0.41,0.01,150,8.835
0.37,0.01,45,2.649
0.29,0.00727272727272727,389,9.237
0.08,0.00454545454545455,13788,333.162
0.1,0.00545454545454545,5450,135.054
0.27,0.00636363636363636,262,10.267
0.42,0.01,100,4.746
0.43,0.0136363636363636,20,0.988
0.42,0.00363636363636364,177,4.902
0.37,0.0136363636363636,24,1.161
0.4,0.0127272727272727,39,2.05
0.39,0.00818181818181818,179,6.283
0.32,0.01,202,7.068
0.34,0.01,143,5.635
0.33,0.00636363636363636,324,10.316
0.06,0.00363636363636364,29161,684.431
0.39,0.0118181818181818,27,0.956
0.43,0.0118181818181818,35,1.821
0.37,0.00272727272727273,299,4.503
0.38,0.00636363636363636,174,6.064
0,0.000909090909090909,150831,5544.801
0.13,0.00636363636363636,3511,88.262
0.27,0.00727272727272727,298,10.551
0.29,0.00818181818181818,399,12.903
0.08,0.00545454545454545,9712,250.531
0.1,0.00636363636363636,6301,166.687
0.1,0.00727272727272727,4390,121.105
0.12,0.00818181818181818,2568,72.273
0.11,0.00636363636363636,4785,120.195
0.44,0.00727272727272727,168,7.108
0.41,0.0109090909090909,115,5.974
0.32,0.00818181818181818,233,9.181
0.37,0.0109090909090909,87,2.899
0.06,0.00454545454545455,21300,547.561
0.05,0.00363636363636364,43051,1117.351
0.07,0.00545454545454545,13601,372.181
0.08,0.00636363636363636,7891,221.536
0.39,0.01,115,4.946
0.42,0.00909090909090909,169,5.623
0.17,0.00363636363636364,2395,49.693
0.03,0.00272727272727273,117883,3266.252
0.04,0.00363636363636364,58860,1669.636
0.37,0.00454545454545455,491,8.253
0.3,0.00181818181818182,800,9.711
0.02,0.00181818181818182,287746,8073.602
0.01,0.00181818181818182,165188,6124.262
0.65,0,2,0
0.24,0.00545454545454545,584,15.985
0.14,0.00636363636363636,2054,52.716
0.09,0.00636363636363636,6405,168.087
0.12,0.00636363636363636,4165,101.075
0.05,0.00454545454545455,29388,851.019
0.2,0.00636363636363636,1267,31.429
0.23,0.00636363636363636,557,14.876
0.02,0.00272727272727273,123025,4245.026
0.03,0.00363636363636364,77892,2481.213
0.14,0.00727272727272727,1669,40.631
0.12,0.00727272727272727,2685,73.982
0.13,0.00818181818181818,2568,64.397
0.11,0.00818181818181818,2749,78.168
0.06,0.00545454545454545,17052,492.803
0.2,0.0109090909090909,460,13.864
0.2,0.00909090909090909,656,19.274
0.15,0.00909090909090909,1050,31.101
0.18,0.0109090909090909,611,17.576
0.19,0.00909090909090909,243,6.21
0.18,0.00727272727272727,928,25.248
0.23,0.01,387,11.531
0.24,0.0127272727272727,239,10.041
0.22,0.0109090909090909,226,9.661
0.21,0.0109090909090909,502,20.371
0.22,0.0127272727272727,211,7.479
0.17,0.00909090909090909,1047,27.878
0.25,0.00818181818181818,404,14.787
0.22,0.00818181818181818,375,12.062
0.18,0.00909090909090909,1112,31.39
0.16,0.00636363636363636,1290,32.449
0.23,0.00727272727272727,580,16.183
0.19,0.0109090909090909,258,7.467
0.19,0.0118181818181818,639,19.863
0.14,0.00818181818181818,1587,44.079
0.17,0.00727272727272727,1716,45.071
0.13,0.00727272727272727,2176,55.333
0.17,0.01,376,9.231
0.2,0.0127272727272727,208,6.18
0.18,0.0118181818181818,482,14.548
0.14,0.01,1147,31.909
0.17,0.0136363636363636,373,10.146
0.17,0.0127272727272727,421,14.3
0.09,0.00727272727272727,5802,162.245
0.12,0.01,2020,57.691
0.12,0.00909090909090909,1639,46.188
0.18,0.01,452,16.052
0.14,0.0109090909090909,886,24.188
0.07,0.00636363636363636,10870,325.088
0.09,0.00818181818181818,4814,145.388
0.01,0.00272727272727273,22202,1011.221
0.08,0.00727272727272727,6161,187.893
0.11,0.00909090909090909,2221,65.283
0.05,0.00545454545454545,17727,577.798
0.16,0.01,347,9.904
0.11,0.00727272727272727,3447,96.134
0.16,0.0127272727272727,166,5.037
0.19,0.0154545454545455,194,7.733
0.14,0.0127272727272727,430,14.382
0.18,0.0163636363636364,64,2.864
0.19,0.0136363636363636,345,11.461
0.1,0.00909090909090909,2467,74.592
0.13,0.0118181818181818,548,17.26
0.23,0.0145454545454545,50,2.103
0.25,0.0181818181818182,54,2.324
0.24,0.0154545454545455,57,2.011
0.2,0.0154545454545455,52,2.426
0.23,0.0190909090909091,57,2.611
0.23,0.0163636363636364,67,2.23
0.15,0.0109090909090909,367,9.321
0.18,0.0136363636363636,131,4.864
0.2,0.01,187,6.308
0.23,0.0118181818181818,249,10.065
0.21,0.00909090909090909,460,13.858
0.27,0.0145454545454545,130,5.195
0.25,0.0127272727272727,46,1.618
0.19,0.00727272727272727,998,28.801
0.25,0.0154545454545455,63,3.941
0.23,0.0127272727272727,218,7.225
0.26,0.01,318,10.038
0.16,0.00818181818181818,1226,31.486
0.13,0.00909090909090909,909,26.913
0.18,0.0127272727272727,349,11.358
0.13,0.0109090909090909,884,27.211
0.18,0.0145454545454545,252,7.761
0.11,0.0109090909090909,1622,52.695
0.16,0.0145454545454545,266,8.498
0.08,0.00818181818181818,4921,156.774
0.16,0.00909090909090909,1026,24.102
0.16,0.0109090909090909,729,19.94
0.04,0.00454545454545455,38677,1207.563
0.09,0.00909090909090909,3410,106.284
0.14,0.0118181818181818,1051,27.094
0.1,0.00818181818181818,2860,84.223
0.02,0.00363636363636364,42881,1677.037
0.07,0.00727272727272727,7799,250.2
0.03,0.00454545454545455,43904,1601.683
0.06,0.00727272727272727,9580,325.249
0.08,0.00909090909090909,4019,136.799
0.04,0.00545454545454545,28877,980.124
0.05,0.00636363636363636,15755,535.351
0.12,0.0127272727272727,930,33.796
0.15,0.0154545454545455,325,12.945
0.16,0.0136363636363636,75,2.601
0.1,0.0127272727272727,1346,47.639
0.14,0.0163636363636364,72,3.673
0.15,0.0136363636363636,382,11.596
0.07,0.00909090909090909,3676,134.932
0.1,0.0118181818181818,699,26.427
0.11,0.01,2300,69.595
0.19,0.01,622,18.637
0.21,0.0181818181818182,61,2.709
0.22,0.0154545454545455,196,6.742
0.16,0.0154545454545455,134,6.196
0.19,0.0190909090909091,63,3.076
0.2,0.0163636363636364,73,2.496
0.14,0.0136363636363636,144,5.973
0.16,0.0118181818181818,397,9.35
0.15,0.01,1296,36.068
0.22,0.01,321,10.112
0.19,0.00818181818181818,715,19.546
0.22,0.0118181818181818,51,1.795
0.25,0.0145454545454545,56,1.918
0.19,0.0127272727272727,195,6.367
0.23,0.0154545454545455,127,4.36
0.17,0.0109090909090909,443,12.533
0.21,0.00818181818181818,547,16.437
0.1,0.01,1951,60.13
0.07,0.00818181818181818,7215,226.574
0.1,0.0109090909090909,1412,47.951
0.13,0.01,1187,32.126
0.06,0.00818181818181818,9289,331.997
0.06,0.00636363636363636,14080,444.337
0.03,0.00545454545454545,17174,690.577
0.05,0.00727272727272727,14847,539.996
0.09,0.0109090909090909,2050,75.528
0.06,0.00909090909090909,9220,345.661
0.08,0.0109090909090909,3425,127.317
0.09,0.01,3447,119.768
0.04,0.00636363636363636,16998,636.464
0.27,0.0109090909090909,239,9.182
0.25,0.0109090909090909,138,5.646
0.27,0.0127272727272727,189,6.119
0.32,0.0136363636363636,81,2.679
0.35,0.0109090909090909,82,4.071
0.24,0.01,105,5.327
0.3,0.0118181818181818,90,3.79
0.29,0.01,137,4.392
0.02,0.00454545454545455,11894,533.988
0.04,0.00727272727272727,9566,391.714
0.26,0.0127272727272727,45,1.587
0.31,0.0127272727272727,85,2.757
0.32,0.00909090909090909,194,6.565
0.31,0.01,184,8.344
0.08,0.01,3691,127.466
0.06,0.01,5261,206.523
0.05,0.00909090909090909,5250,221.835
0.05,0.00818181818181818,10636,401.473
0.03,0.00636363636363636,6182,276.925
0.04,0.00818181818181818,3464,151.605
0.02,0.00545454545454545,2517,131.757
0.01,0.00363636363636364,1785,98.172
0.06,0.0118181818181818,1551,74.2
0.08,0.0136363636363636,962,41.589
0.08,0.0118181818181818,2436,95.644
0.05,0.01,2273,107.142
0.06,0.0109090909090909,5191,218.308
0.07,0.0136363636363636,2611,117.756
0.09,0.0145454545454545,1840,75.481
0.09,0.0127272727272727,1429,56.918
0.06,0.0127272727272727,591,31.531
0.07,0.0109090909090909,4533,177.714
0.07,0.0118181818181818,4139,165.723
0.12,0.0118181818181818,610,18.689
0.1,0.0145454545454545,886,31.487
0.11,0.0118181818181818,1686,53.75
0.1,0.0136363636363636,831,29.558
0.11,0.0127272727272727,949,29.847
0.1,0.0154545454545455,493,19.113
0.07,0.01,4107,156.711
0.08,0.0127272727272727,1950,79.552
0.07,0.0127272727272727,2287,99.64
0.03,0.00727272727272727,1782,90.929
0.12,0.0109090909090909,807,23.153
0.14,0.00909090909090909,1128,29.127
0.09,0.0163636363636364,1052,44.648
0.07,0.0163636363636364,133,6.632
0.09,0.0190909090909091,505,25.351
0.09,0.0172727272727273,597,29.495
0.08,0.0163636363636364,786,37.151
0.08,0.0145454545454545,1541,67.423
0.08,0.0154545454545455,954,46.812
0.1,0.0181818181818182,629,28.001
0.09,0.0181818181818182,394,19.19
0.11,0.0218181818181818,237,12.567
0.11,0.0190909090909091,503,21.484
0.1,0.0163636363636364,751,31.482
0.12,0.0181818181818182,117,4.916
0.12,0.0154545454545455,347,12.364
0.11,0.0163636363636364,582,23.352
0.09,0.0154545454545455,836,31.431
0.15,0.0118181818181818,334,9.92
0.12,0.0136363636363636,677,21.271
0.04,0.00909090909090909,981,52.189
0.46,0.00636363636363636,372,15.193
0.45,0.00818181818181818,99,7.14
0.07,0.0145454545454545,637,30.963
0.46,0.00727272727272727,162,8.354
0.47,0.00454545454545455,461,18.26
0.46,0.01,82,5.716
0.09,0.0209090909090909,137,6.672
0.11,0.02,483,22.716
0.1,0.0172727272727273,519,21.28
0.12,0.0227272727272727,260,11.902
0.09,0.0136363636363636,917,37.594
0.11,0.0145454545454545,677,24.435
0.13,0.0190909090909091,114,4.71
0.12,0.0163636363636364,327,12.794
0.42,0.00636363636363636,82,2.991
0.02,0.00636363636363636,505,28.873
0.33,0.0109090909090909,35,2.084
0.45,0.01,81,6.488
0.05,0.0109090909090909,627,31.552
0.44,0.0109090909090909,59,4.935
0.43,0.0145454545454545,90,3.248
0.46,0.0118181818181818,42,3.342
0.09,0.0118181818181818,1085,40.572
0.11,0.0136363636363636,377,15.376
0.41,0.00818181818181818,95,3.959
0.42,0.00818181818181818,54,3.797
0.45,0.0109090909090909,29,2.388
0.47,0.00818181818181818,172,10.314
0.46,0.0127272727272727,41,3.537
0.47,0.0109090909090909,157,9.912
0.13,0.0127272727272727,403,12.353
0.45,0.0118181818181818,83,6.037
0.14,0.0145454545454545,541,16.215
0.17,0.0118181818181818,238,6.644
0.15,0.0127272727272727,486,13.315
0.27,0.0118181818181818,23,1.45
0.26,0.0109090909090909,27,1.375
0.25,0.0136363636363636,58,3.453
0.48,0.00818181818181818,34,1.665
0.4,0.0118181818181818,94,3.837
0.48,0.01,24,1.382
0.3,0.00636363636363636,210,7.656
0.13,0.0172727272727273,112,4.047
0.12,0.0209090909090909,235,10.987
0.15,0.0227272727272727,252,9.234
