x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
0,0,917,3.26564374982023,0,0
0,2,1098,6.98605114014973,0,0
0,4,1294,12.0958662141615,0,0
0,6,1294,17.1175261008933,0,0
0,8,1416,19.8596372475342,0,0
0,10,1776,19.4603404836135,0,0
0,12,2336,17.3759600269554,0,0
0,14,2336,14.897489603476,0,0
0,16,2113,12.0487765329959,0,0.001
0,18,1962,9.32801130177884,0,0.001
0,20,1962,7.71504338012241,0,0.001
0,22,1686,6.83704518333988,0,0.001
0,24,1344,5.51753560457444,0,0.001
0,26,1124,3.58686497961236,0,0
0,28,957,1.81751098446704,0,0
0,30,676,0.748430714585432,0,0.005
0,32,816,0.316207996463816,0,0.037
0,34,819,0.235133515306244,0,0.104
0,36,803,0.342227933396264,0,0.102
0,38,676,0.593193206136688,0,0.059
0,40,540,1.10128756900411,0,0.022
0,42,678,1.92872238084035,0,0.006
0,44,678,2.74232009703924,0,0.001
0,46,538,2.93317527682699,0,0
0,48,400,2.27164377694748,0,0
0,50,483,1.25588915094648,0,0
0,52,343,0.48996753870797,0,0
0,54,343,0.141869200565918,0,0
0,56,289,0.0504766727983324,0,0
0,58,167,0.057485313421869,0,0
0,60,84,0.108336587963622,0,0
0,62,206,0.166856498649023,0,0
0,64,206,0.172834224281824,0,0
0,66,206,0.125474493973918,0,0
0,68,206,0.0639369997075273,0,0
0,70,84,0.0195273842139966,0,0
0,72,84,0.00469721381401115,0,0
2,0,1018,8.65165170279603,0,0
2,2,1294,17.037766052133,0,0
2,4,1294,26.4991641024562,0,0
2,6,1818,34.0474747602077,0,0
2,8,2522,37.4302757773489,0,0
2,10,2738,36.6256014630685,0,0
2,12,3018,33.6436661780396,0,0
2,14,3363,29.8239370147227,0,0.001
2,16,3370,25.3367838430508,0,0.003
2,18,2851,21.4128354436455,0,0.004
2,20,2705,19.3979261562221,0,0.004
2,22,2296,18.0035613609621,0,0.002
2,24,2158,14.947084357539,0,0.001
2,26,2278,10.2067525915226,0,0.001
2,28,2248,5.6570526853444,0,0.001
2,30,1934,2.69609567186578,0,0.008
2,32,1614,1.42395897520835,0,0.044
2,34,1358,1.26962891746985,0,0.1
2,36,1185,1.70553253042352,0,0.106
2,38,1199,2.57407015543408,0,0.07
2,40,1059,4.10334335300982,0,0.031
2,42,1059,6.37042075594454,0,0.01
