x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
0,0,3703,26.6748178974101,0,0
0,2,4825,41.8495413309798,0,0
0,4,5263,57.1734781868333,0,0
0,6,5263,68.831339835073,0,0.001
0,8,5218,73.8702038986727,0,0.001
0,10,5640,71.9824119187885,0.001,0.003
0,12,6869,65.4598198163449,0.002,0.005
0,14,7295,56.5141310766315,0.002,0.006
0,16,7292,47.570908179508,0.001,0.007
0,18,7768,43.6049803029885,0.002,0.011
0,20,9149,48.5546180293461,0.004,0.014
0,22,10658,58.5284891342294,0.006,0.014
0,24,18355,65.9793033995475,0.005,0.011
0,26,26036,72.040118873123,0.002,0.007
0,28,30000,88.4607094775033,0.001,0.006
0,30,32836,131.281587040652,0.003,0.009
0,32,41653,204.295852228835,0.013,0.014
0,34,48214,281.426571777622,0.043,0.019
0,36,45722,320.403963924101,0.089,0.024
0,38,45493,319.531670896839,0.133,0.029
0,40,44748,321.180985459985,0.175,0.031
0,42,43221,336.567325425836,0.224,0.029
0,44,43902,319.782125784135,0.218,0.027
0,46,40633,244.444376358682,0.127,0.025
0,48,27612,149.279667448842,0.041,0.025
0,50,26447,85.0317233148232,0.01,0.026
0,52,24733,61.5165766811514,0.005,0.027
0,54,22295,59.6635246609293,0.006,0.024
0,56,9372,59.2250699407353,0.006,0.022
0,58,7960,54.0024664011838,0.005,0.025
0,60,7696,48.4340776507657,0.005,0.028
0,62,7192,49.8821165189402,0.005,0.022
0,64,8331,59.2688794921155,0.004,0.012
0,66,8023,70.1717767606677,0.003,0.004
0,68,7835,74.2465164212182,0.001,0.001
0,70,7856,69.3953863031111,0,0.001
0,72,7131,62.6440301450048,0,0.002
0,74,7773,60.869125586185,0.001,0.006
0,76,7157,60.5099141820449,0.003,0.013
0,78,6302,53.1386293552057,0.006,0.021
0,80,5711,37.2394531743659,0.006,0.03
2,0,5057,58.6218689054563,0,0
2,2,5983,88.670761863249,0,0
2,4,6280,115.670411213437,0,0
2,6,7076,133.106091619775,0,0.001
2,8,8007,138.270746691432,0.002,0.001
2,10,8796,132.019924350886,0.004,0.003
2,12,9653,117.364200234661,0.007,0.005
2,14,10460,98.6601915260073,0.007,0.006
2,16,10733,83.5281114607761,0.004,0.008
2,18,11069,83.358036580863,0.005,0.01
2,20,13741,103.248813142515,0.012,0.012
2,22,16222,131.532834178819,0.019,0.011
2,24,29681,152.469771827562,0.015,0.009
2,26,33796,169.666079528543,0.007,0.006
2,28,39100,215.256673619494,0.006,0.006
2,30,43654,332.698244438307,0.017,0.009
2,32,55709,534.339112290784,0.065,0.012
2,34,55541,745.799860069154,0.191,0.015
2,36,56285,849.362750405939,0.382,0.019
2,38,55705,837.502497238386,0.585,0.023
2,40,56024,829.197668641666,0.877,0.025
2,42,53968,863.018678858072,1.285,0.025
2,44,51978,821.376740909121,1.352,0.025
2,46,49404,631.629976413391,0.818,0.024
2,48,40298,388.939042822017,0.279,0.026
2,50,33196,221.193115096212,0.077,0.031
2,52,29599,154.737479203824,0.044,0.035
2,54,26298,142.292637406333,0.04,0.031
2,56,17680,136.862561746333,0.037,0.028
2,58,11212,123.192997144463,0.034,0.03
2,60,9574,109.232827953083,0.035,0.034
2,62,9931,106.272474389994,0.032,0.029
2,64,10471,114.952839493166,0.023,0.017
2,66,10307,126.850363104922,0.013,0.007
2,68,10141,132.949979471269,0.005,0.002
2,70,10173,131.760798128777,0.002,0.001
2,72,10411,130.400918033212,0.001,0.002
2,74,9410,133.115917414324,0.004,0.006
2,76,8720,131.709520686053,0.015,0.013
2,78,7630,114.129164942198,0.027,0.02
2,80,6879,80.296152448419,0.025,0.029
4,0,6505,103.24605964527,0,0
4,2,7594,152.0251113121,0,0
4,4,8186,191.53306518174,0.001,0
4,6,8944,211.930045414399,0.003,0.001
4,8,10375,212.639122181234,0.006,0.002
4,10,11437,198.110698054327,0.01,0.003
4,12,12530,173.139511851663,0.011,0.004
4,14,13681,144.895257275155,0.01,0.006
4,16,15376,127.647797598976,0.006,0.008
4,18,15694,139.357019496416,0.008,0.009
4,20,18472,184.672044837099,0.02,0.01
4,22,21587,242.499201314559,0.031,0.009
4,24,37474,288.53303585897,0.028,0.007
4,26,44392,330.742298832185,0.021,0.006
4,28,46644,427.228055940106,0.031,0.007
4,30,50474,660.780328510602,0.077,0.009
4,32,63442,1055.39086479822,0.221,0.011
4,34,66252,1465.21408663649,0.546,0.013
4,36,68420,1660.11709095588,1.006,0.015
4,38,68972,1624.30536556452,1.546,0.018
4,40,67610,1588.30457950146,2.508,0.021
4,42,65324,1635.51334902576,3.972,0.023
4,44,62333,1552.67319783504,4.342,0.023
4,46,57518,1202.26369730097,2.696,0.024
4,48,48355,753.48998585871,0.981,0.028
4,50,38708,437.2642669231,0.338,0.036
4,52,36865,302.297907746016,0.208,0.042
4,54,32597,265.97524342037,0.161,0.037
4,56,23664,248.281483298221,0.128,0.032
4,58,15306,222.497178248599,0.124,0.033
4,60,13938,197.031977813813,0.135,0.037
4,62,13809,184.483623343359,0.118,0.033
4,64,13219,185.607282970483,0.075,0.021
4,66,12951,193.646670273087,0.038,0.009
4,68,13835,203.265416318092,0.016,0.003
4,70,13299,214.067182734623,0.006,0.001
4,72,12357,228.042012979725,0.004,0.002
4,74,12034,240.395918036236,0.011,0.005
4,76,11043,236.586603745115,0.033,0.01
4,78,9211,203.760466863631,0.058,0.017
4,80,8189,144.929792841762,0.054,0.023
6,0,8334,150.701163340207,0,0
6,2,9197,217.609093540985,0.002,0
6,4,10703,268.483716396238,0.005,0.001
6,6,12149,289.926272627236,0.012,0.001
6,8,12741,283.450196783698,0.02,0.002
6,10,13658,259.30900800246,0.023,0.004
6,12,15227,226.624129163653,0.018,0.005
6,14,16679,195.659934284568,0.012,0.007
6,16,18986,184.557951593757,0.011,0.009
6,18,21187,214.144057425077,0.017,0.01
