endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
28,8,53329,913.179247999175,0.35,0.006
28,10,60695,1012.62874248613,0.435,0.006
28,12,68307,1132.88004487076,0.669,0.007
28,14,74226,1266.83796918524,1.08,0.008
28,16,78923,1392.65607117635,1.438,0.009
28,18,83160,1501.65179982027,1.481,0.009
26,6,40919,666.767575478937,0.304,0.01
26,8,47215,762.610935243754,0.395,0.011
26,10,53482,855.820429681814,0.417,0.01
26,12,59941,965.182508822035,0.549,0.008
26,14,65571,1084.34513447085,0.876,0.009
26,16,69745,1195.12617807313,1.201,0.009
26,18,74679,1291.03645472895,1.235,0.009
26,20,75495,1369.26758226553,1.008,0.008
26,22,78756,1413.14305468544,0.909,0.01
24,4,29210,456.29687496759,0.136,0.013
24,6,34280,556.014831475483,0.295,0.018
24,8,40844,632.710902425737,0.397,0.019
24,10,45999,706.115980121124,0.383,0.016
24,12,52419,793.711441728804,0.397,0.012
24,14,57746,894.631801380098,0.559,0.009
24,16,63362,997.162839149313,0.764,0.009
24,18,67319,1096.00569004859,0.812,0.008
24,20,68751,1187.17329836183,0.715,0.007
24,22,71110,1254.33354399687,0.709,0.009
24,24,72527,1274.9314135825,0.874,0.013
22,2,20191,291.646644099112,0.025,0.009
22,4,24305,396.756747124279,0.098,0.017
22,6,29280,474.361436611146,0.247,0.025
22,8,35008,528.347986054982,0.38,0.029
22,10,39558,578.821645285076,0.376,0.025
22,12,45459,644.266926868336,0.313,0.017
22,14,51946,727.133085392081,0.336,0.011
22,16,54272,818.6527434785,0.425,0.008
22,18,57760,915.741830426558,0.477,0.007
22,20,60744,1019.34903304068,0.501,0.007
22,22,62570,1117.15450535449,0.587,0.008
22,24,65576,1177.5068282391,0.69,0.01
20,2,16284,264.232901233906,0.014,0.009
20,4,21041,355.744791655603,0.069,0.018
20,6,25756,415.988607067082,0.206,0.028
20,8,29217,450.61604192488,0.361,0.034
20,10,34675,482.649576711577,0.378,0.031
20,12,39070,531.172416540385,0.303,0.022
20,14,43851,596.74769430166,0.298,0.014
20,16,48068,668.218713434749,0.369,0.01
20,18,49580,745.13286246059,0.424,0.008
20,20,52589,841.165452207865,0.451,0.007
20,22,55031,955.677691341258,0.502,0.007
20,24,57189,1051.57199631934,0.529,0.008
18,0,9942,146.444552370993,0.001,0.003
18,2,13189,241.144909891417,0.01,0.007
18,4,16738,324.581988921932,0.05,0.015
18,6,20621,375.107351767798,0.154,0.024
18,8,23638,397.778716738523,0.277,0.031
18,10,28790,417.831191477175,0.307,0.03
18,12,32110,454.818030786498,0.296,0.023
18,14,36122,504.368986953686,0.376,0.018
18,16,39369,550.592683533623,0.513,0.016
18,18,42630,596.547265940267,0.558,0.014
18,20,45984,668.555041917334,0.494,0.011
18,22,47718,778.768088332502,0.426,0.008
18,24,48220,894.738646340256,0.377,0.007
18,26,50870,963.884247592452,0.32,0.007
16,0,8325,129.387765172175,0.001,0.002
16,2,11340,214.04980916291,0.008,0.005
16,4,14048,290.415252111347,0.034,0.01
16,6,16892,336.863032100577,0.092,0.017
16,8,19451,355.704200747737,0.156,0.022
16,10,22407,371.864188832369,0.19,0.022
16,12,26167,404.234481833232,0.259,0.02
16,14,29997,442.628208053467,0.441,0.021
16,16,33251,466.737908899597,0.64,0.023
16,18,37074,483.715672305513,0.653,0.022
16,20,38453,527.889372681078,0.499,0.017
16,22,40223,619.475881154627,0.342,0.01
16,24,42692,738.373126111727,0.249,0.006
16,26,44032,846.359935868341,0.212,0.005
14,2,9103,179.017043670349,0.005,0.003
14,4,11320,242.923244769781,0.019,0.006
14,6,13601,284.420663089253,0.045,0.009
14,8,15423,304.984772281841,0.07,0.012
14,10,17589,326.396145208368,0.102,0.014
14,12,21361,362.639143867253,0.202,0.015
14,14,24622,396.579793778555,0.416,0.02
14,16,26930,404.85114194866,0.614,0.027
14,18,30429,398.516906968646,0.599,0.029
14,20,32589,416.460489269556,0.425,0.022
14,22,34990,483.250950128484,0.256,0.012
14,24,38236,592.513765749395,0.159,0.006
14,26,40499,724.75002867631,0.144,0.005
12,2,7727,138.087714383664,0.002,0.002
12,4,9515,184.372295206665,0.008,0.003
12,6,11242,217.909889903685,0.017,0.005
12,8,12604,242.44367677542,0.027,0.006
12,10,13718,273.811459521111,0.051,0.007
12,12,15677,316.684428881391,0.132,0.011
12,14,18540,348.070106860084,0.299,0.017
12,16,22121,344.817023681484,0.442,0.025
12,18,25089,320.852973700907,0.424,0.029
12,20,28259,316.422770622243,0.293,0.024
12,22,31424,358.789624910517,0.167,0.014
12,24,33859,450.781640590353,0.096,0.007
10,2,6473,95.9259028425991,0,0.001
10,4,8063,126.483085073875,0.002,0.002
10,6,8567,152.93454689307,0.004,0.003
10,8,9693,180.471418043266,0.008,0.003
10,10,11317,217.813439015834,0.021,0.004
10,12,12387,261.138866879117,0.063,0.007
10,14,14092,286.639615459994,0.15,0.012
10,16,16332,275.669603242013,0.227,0.02
10,18,19816,242.887033137374,0.219,0.025
10,20,23378,225.288012666508,0.149,0.023
10,22,26412,249.010223710242,0.083,0.015
10,24,29152,319.194221919835,0.052,0.008
8,4,6410,79.5772750468562,0,0.001
8,6,7418,101.28270277793,0.001,0.001
8,8,8252,127.230196480577,0.002,0.001
8,10,8780,161.074893159129,0.006,0.002
8,12,9774,196.562399372364,0.02,0.004
8,14,10473,214.510018520913,0.049,0.008
8,16,12245,202.014427605357,0.078,0.013
8,18,14366,171.757829903876,0.078,0.019
8,20,17274,153.060174669557,0.055,0.021
8,22,20813,166.136307302928,0.036,0.016
6,6,5781,64.3226285000255,0,0
6,8,6250,83.3138214942729,0,0.001
6,10,6550,106.599186143244,0.001,0.001
6,12,7652,130.667302183853,0.004,0.002
6,14,8593,142.793691549278,0.012,0.005
6,16,9480,134.230448774959,0.019,0.008
6,18,10367,114.16292545913,0.02,0.013
6,20,13084,102.976374260415,0.019,0.018
4,10,5200,62.5675964424153,0,0
4,12,5924,76.1683575606304,0.001,0.001
4,14,6183,84.0914368911593,0.002,0.002
4,16,6535,80.2960119537155,0.004,0.005
4,18,7196,70.8856746339501,0.005,0.01
12,0,5935,87.6904633949782,0,0.001
10,0,4536,62.9123711203297,0,0
8,0,3755,38.3543324754203,0,0
8,2,5215,58.7615479857538,0,0.001
6,0,3087,19.5572957847856,0,0
6,2,4139,32.2381963475739,0,0
6,4,5196,47.4589506318954,0,0
4,0,2188,9.05123628914832,0,0
4,2,2741,17.4427380398824,0,0
4,4,4020,28.7684706066288,0,0
4,6,4357,40.2873587635521,0,0
4,8,4872,50.6833137409123,0,0
2,0,1166,4.52568103210463,0,0
2,2,1721,10.3883575645207,0,0
2,4,2160,18.5137470292496,0,0
2,6,3223,25.6155415535802,0,0
2,8,3648,29.7484757713319,0,0
2,10,3848,33.7539910191,0,0
2,12,3628,39.8588586843189,0,0
2,14,3936,44.3125580902839,0,0.001
2,16,4720,43.0927002063354,0.001,0.003
2,18,5469,40.2277008746885,0.001,0.007
0,0,490,2.48500619405419,0,0
0,2,982,6.27326086510735,0,0
0,4,1648,11.4892876267248,0,0
0,6,1768,15.4326646120187,0,0
0,8,2231,16.5567893063614,0,0
0,10,2197,16.9418517562929,0,0
0,12,2656,18.9102058874785,0,0
0,14,2974,20.7681825533384,0,0.001
0,16,3361,20.355841107826,0,0.002
0,18,3361,20.0722884416756,0,0.006
90,32,176035,2832.62330159005,18.766,0.037
90,34,172725,2781.73743694547,21.215,0.04
88,26,189217,3226.04262613832,20.035,0.028
88,28,188493,3084.46096083102,18.739,0.03
88,30,187758,2948.07022996595,17.703,0.032
88,32,184965,2846.38106404497,17.844,0.035
88,34,180132,2812.33607431285,19.684,0.037
88,36,180101,2830.30915118364,21.28,0.036
88,38,179350,2827.48505991123,19.584,0.033
88,40,175939,2757.41261642423,15.04,0.028
86,24,191235,3510.36905440944,22.038,0.025
86,26,192745,3363.93069992865,20.429,0.027
86,28,200071,3195.65774758524,19.304,0.029
86,30,195503,3024.53538557371,18.215,0.03
86,32,192838,2896.84537399412,17.497,0.032
86,34,187163,2870.95033002342,18.393,0.033
86,36,187196,2934.51055761914,20.293,0.033
86,38,183199,2987.34205512061,20.116,0.031
86,40,179450,2951.39952148659,16.725,0.028
86,42,180044,2872.04829277766,12.64,0.025
84,22,192893,3701.99079496796,26.112,0.025
84,24,200588,3576.65339331689,22.481,0.025
84,26,201857,3419.59845404277,20.108,0.026
84,28,205755,3263.04141079346,19.635,0.028
