x,y,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
0,0,240,0.1,0,0
0,2,240,0.576,0,0
0,4,373,2.327,0,0
0,6,373,6.567,0,0
0,8,650,13.038,0,0
0,10,794,18.369,0,0
0,12,933,18.858,0,0
0,14,1128,15.337,0,0
0,16,1128,12.164,0,0.001
0,18,1234,11.589,0,0.002
0,20,1374,11.684,0,0.003
0,22,1237,9.938,0,0.005
0,24,904,6.702,0,0.008
0,26,760,4.123,0,0.008
0,28,627,3.175,0,0.005
0,30,525,3.067,0,0.002
0,32,525,2.673,0,0
0,34,246,1.745,0,0
0,36,246,0.819,0,0
0,38,279,0.281,0,0
0,40,279,0.1,0,0
0,42,388,0.094,0,0
0,44,248,0.165,0,0
0,46,248,0.353,0,0
0,48,496,0.759,0,0.001
0,50,635,1.35,0,0.001
0,52,878,2.059,0,0.001
0,54,739,3.135,0,0.001
0,56,878,5.083,0,0.001
0,58,770,7.34,0,0.002
0,60,630,8.114,0,0.004
0,62,630,6.474,0,0.008
0,64,521,3.668,0,0.014
0,66,382,1.474,0,0.025
0,68,382,0.425,0,0.043
0,70,382,0.088,0,0.071
0,72,140,0.007,0,0
2,0,240,0.149,0,0
2,2,240,0.862,0,0
2,4,514,3.536,0,0
2,6,651,10.093,0,0
2,8,1041,20.39,0,0
2,10,1134,29.529,0,0
2,12,1516,31.753,0,0
2,14,1375,27.583,0,0
2,16,1513,23.145,0,0.001
2,18,1757,22.154,0,0.003
2,20,1791,22.243,0,0.006
2,22,1791,19.573,0.001,0.009
2,24,1417,14.407,0.001,0.011
2,26,1319,10.259,0,0.011
2,28,1192,8.924,0,0.006
2,30,1184,8.808,0,0.002
2,32,1082,7.545,0,0
2,34,942,4.879,0,0
2,36,659,2.286,0,0
2,38,515,0.827,0,0
2,40,526,0.402,0,0.004
2,42,526,0.498,0,0.008
2,44,494,0.798,0,0.009
2,46,494,1.389,0,0.007
2,48,992,2.604,0,0.005
2,50,1095,4.36,0,0.003
2,52,957,6.112,0,0.003
2,54,1096,8.132,0,0.003
2,56,1095,11.61,0,0.003
2,58,1095,15.901,0,0.006
2,60,1096,17.51,0,0.012
2,62,909,14.247,0,0.021
2,64,908,8.394,0,0.036
2,66,799,3.587,0,0.059
2,68,660,1.122,0,0.093
2,70,521,0.26,0,0.139
2,72,382,0.042,0,0.207
4,0,381,0.174,0,0.004
4,2,514,0.988,0,0.002
4,4,757,4,0,0.001
4,6,901,11.514,0,0.001
4,8,1275,23.787,0,0
4,10,1414,35.944,0,0
4,12,1516,41.436,0,0
4,14,1792,39.464,0,0
4,16,1757,35.434,0,0.001
4,18,1897,33.954,0.001,0.004
4,20,2036,33.899,0.002,0.008
4,22,2069,31.208,0.004,0.012
4,24,2261,25.454,0.003,0.015
4,26,2073,20.606,0.001,0.012
4,28,1703,19.08,0,0.006
4,30,1565,18.53,0,0.002
4,32,1427,15.429,0,0.001
4,34,1323,9.835,0,0
4,36,1080,4.657,0,0
4,38,1079,1.889,0,0.002
4,40,938,1.336,0,0.01
4,42,902,1.959,0,0.015
4,44,494,2.893,0,0.017
4,46,713,4.188,0,0.015
4,48,992,6.664,0,0.011
4,50,1233,10.38,0.001,0.008
4,52,1372,13.866,0.001,0.007
4,54,1372,16.791,0.001,0.006
4,56,1234,21.2,0,0.008
4,58,1234,27.052,0,0.015
4,60,1373,29.492,0.001,0.027
4,62,1373,24.739,0.002,0.048
4,64,1127,15.482,0.003,0.077
4,66,799,7.254,0.001,0.117
4,68,799,2.595,0,0.162
4,70,798,0.731,0,0.198
4,72,798,0.177,0,0.197
4,74,555,0.043,0,0.135
4,76,138,0.017,0,0
4,78,138,0.011,0,0
6,0,381,0.197,0,0.019
6,2,757,0.989,0,0.012
6,4,1004,3.719,0,0.007
6,6,1238,10.444,0,0.004
6,8,1378,21.958,0,0.002
6,10,1619,35.281,0,0.001
6,12,1895,45.109,0,0
6,14,1895,48.593,0,0.001
6,16,1898,47.517,0,0.002
6,18,2175,45.954,0.002,0.005
6,20,2314,45.472,0.005,0.01
6,22,2793,43.448,0.009,0.014
6,24,2721,38.405,0.008,0.015
6,26,2715,33.645,0.004,0.011
6,28,2437,31.715,0.001,0.006
6,30,1928,29.865,0,0.002
6,32,2067,24.216,0,0.001
